Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,39.997434,[ 24 336] ; [20 39],[ 37.80429594 322.19570406] ; [ 6.19570406 52.80429594],1
p2,1,0.333385,0.935705,[308  54] ; [53  6],[310.40855107  51.59144893] ; [50.59144893  8.40855107],0
a3,1,0.334109,0.932907,[267  95] ; [47 12],[269.99524941  92.00475059] ; [44.00475059 14.99524941],0
p9,1,0.345347,0.890481,[313  46] ; [54  5],[315.19856459  43.80143541] ; [51.80143541  7.19856459],0
a7,1,0.363565,0.825543,[266  96] ; [40 19],[263.11638955  98.88361045] ; [42.88361045 16.11638955],0
r1,1,0.403619,0.697519,[302  58] ; [52  7],[304.15274463  55.84725537] ; [49.84725537  9.15274463],0
u2,1,0.40861,0.682841,[58 35] ; [6 6],[56.68571429 36.31428571] ; [7.31428571 4.68571429],0
p11,1,0.426122,0.63337,[285  78] ; [49 10],[287.30331754  75.69668246] ; [46.69668246 12.30331754],0
r4,1,0.434476,0.610829,[334  29] ; [56  3],[335.47393365  27.52606635] ; [54.52606635  4.47393365],0
a5,1,0.485259,0.487022,[268  95] ; [41 18],[265.7985782  97.2014218] ; [43.2014218 15.7985782],0
d3,1,0.510208,0.43364,[253 109] ; [43 15],[255.12380952 106.87619048] ; [40.87619048 17.12380952],0
a8,1,0.522925,0.40812,[ 50 287] ; [10 45],[ 51.58163265 285.41836735] ; [ 8.41836735 46.58163265],0
d2,1,0.538897,0.377588,[184 178] ; [32 26],[186.17142857 175.82857143] ; [29.82857143 28.17142857],0
p10,1,0.576485,0.311951,[299  60] ; [50  8],[300.45803357  58.54196643] ; [48.54196643  9.45803357],0
r3,1,0.585992,0.296647,[352   8] ; [57  2],[351.40811456   8.59188544] ; [57.59188544  1.40811456],0
d5,1,0.717006,0.131379,[298  63] ; [49  9],[298.96658711  62.03341289] ; [48.03341289  9.96658711],0
v2,1,0.76563,0.088861,[197 147] ; [32 26],[195.960199 148.039801] ; [33.039801 24.960199],0
b1,1,0.785526,0.074052,[147 216] ; [25 34],[147.95260664 215.04739336] ; [24.04739336 34.95260664],0
s2,1,0.806036,0.060291,[303  60] ; [50  9],[303.64691943  59.35308057] ; [49.35308057  9.64691943],0
a4,1,0.849883,0.035822,[167 195] ; [28 31],[167.67220903 194.32779097] ; [27.32779097 31.67220903],0
d4,1,0.858682,0.031702,[308  53] ; [50  8],[308.44391408  52.55608592] ; [49.55608592  8.44391408],0
u3,1,0.921034,0.009827,[64 30] ; [8 4],[63.8490566 30.1509434] ; [8.1509434 3.8490566],0
r2,1,0.947691,0.004304,[346  13] ; [56  2],[346.08633094  12.91366906] ; [55.91366906  2.08633094],0
u1,1,0.954757,0.003219,[ 75 288] ; [12 47],[ 74.83649289 288.16350711] ; [12.16350711 46.83649289],0
n2,1,0.956148,0.003024,[61 16] ; [11  3],[60.92307692 16.07692308] ; [11.07692308  2.92307692],0
v4,1,0.979196,0.00068,[349  12] ; [57  2],[348.96666667  12.03333333] ; [57.03333333  1.96666667],0
