Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,40.461668,[ 91 159] ; [77 28],[118.30985915 131.69014085] ; [49.69014085 55.30985915],1
s3,1,0.389357,0.740949,[ 84 175] ; [39 66],[ 87.51923077 171.48076923] ; [35.48076923 69.51923077],0
p7,1,0.408606,0.682852,[131 126] ; [58 46],[134.55124654 122.44875346] ; [54.44875346 49.55124654],0
p5,1,0.440558,0.59483,[  6 255] ; [  4 103],[  7.0923913 253.9076087] ; [  2.9076087 104.0923913],0
u2,1,0.449831,0.571079,[55 62] ; [19 16],[56.96052632 60.03947368] ; [17.03947368 17.96052632],0
s6,1,0.451941,0.565779,[105 157] ; [47 59],[108.2173913 153.7826087] ; [43.7826087 62.2173913],0
s2,1,0.492656,0.47072,[ 57 203] ; [27 80],[ 59.50953678 200.49046322] ; [24.49046322 82.50953678],0
d5,1,0.511065,0.431886,[187  74] ; [81 27],[189.56097561  71.43902439] ; [78.43902439 29.56097561],0
b3,1,0.545434,0.365562,[45 92] ; [18 45],[43.155 93.845] ; [19.845 43.155],0
b2,1,0.545434,0.365562,[45 92] ; [18 45],[43.155 93.845] ; [19.845 43.155],0
n1,1,0.633849,0.226878,[28 58] ; [ 6 16],[27.07407407 58.92592593] ; [ 6.92592593 15.07407407],0
u1,1,0.670249,0.181311,[ 23 239] ; [11 97],[ 24.07567568 237.92432432] ; [ 9.92432432 98.07567568],0
a8,1,0.710512,0.137766,[ 24 219] ; [11 87],[ 24.94134897 218.05865103] ; [10.05865103 87.94134897],0
b5,1,0.714994,0.133339,[167  95] ; [71 37],[168.52972973  93.47027027] ; [69.47027027 38.52972973],0
a7,1,0.725129,0.123631,[188  73] ; [79 28],[189.36684783  71.63315217] ; [77.63315217 29.36684783],0
n2,1,0.739592,0.110486,[56 29] ; [16  7],[56.66666667 28.33333333] ; [15.33333333  7.66666667],0
p1,1,0.779728,0.078217,[ 15 247] ; [  7 101],[ 15.57837838 246.42162162] ; [  6.42162162 101.57837838],0
n3,1,0.826086,0.048279,[60 25] ; [15  7],[59.57943925 25.42056075] ; [15.42056075  6.57943925],0
a6,1,0.88189,0.022074,[175  87] ; [73 35],[175.61081081  86.38918919] ; [72.38918919 35.61081081],0
s1,1,0.906886,0.013681,[  8 251] ; [  3 102],[  7.82692308 251.17307692] ; [  3.17307692 101.82692308],0
p11,1,0.92769,0.008236,[188  74] ; [78 30],[188.35675676  73.64324324] ; [77.64324324 30.35675676],0
p6,1,0.933462,0.006971,[ 59 197] ; [24 82],[ 58.6961326 197.3038674] ; [24.3038674 81.6961326],0
u3,1,0.975534,0.000941,[56 60] ; [17 18],[56.0794702 59.9205298] ; [16.9205298 18.0794702],0
