Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1.5e-05,18.683633,[64 31] ; [47 77],[48.15068493 46.84931507] ; [62.84931507 61.15068493],1
d3,1,0.390718,0.736707,[77 21] ; [95 34],[74.25550661 23.74449339] ; [97.74449339 31.25550661],0
n1,1,0.402171,0.701826,[3 9] ; [16 26],[4.22222222 7.77777778] ; [14.77777778 27.22222222],0
a3,1,0.402457,0.700973,[69 28] ; [85 44],[66.09734513 30.90265487] ; [87.90265487 41.09734513],0
s7,1,0.411617,0.674126,[22 69] ; [24 99],[19.56074766 71.43925234] ; [26.43925234 96.56074766],0
s3,1,0.490445,0.475551,[26 70] ; [ 30 100],[23.78761062 72.21238938] ; [32.21238938 97.78761062],0
d1,1,0.490849,0.474664,[58 40] ; [71 59],[55.44736842 42.55263158] ; [73.55263158 56.44736842],0
a8,1,0.497502,0.460262,[11 74] ; [ 12 109],[ 9.49029126 75.50970874] ; [ 13.50970874 107.49029126],0
p1,1,0.530431,0.393566,[10 88] ; [ 10 118],[ 8.67256637 89.32743363] ; [ 11.32743363 116.67256637],0
a2,1,0.573379,0.317061,[25 73] ; [ 29 101],[23.21052632 74.78947368] ; [30.78947368 99.21052632],0
s2,1,0.656233,0.198131,[20 76] ; [ 24 106],[18.69026549 77.30973451] ; [ 25.30973451 104.69026549],0
d5,1,0.691061,0.157939,[79 19] ; [102  28],[77.79824561 20.20175439] ; [103.20175439  26.79824561],0
n2,1,0.69581,0.152867,[8 4] ; [26 17],[7.41818182 4.58181818] ; [26.58181818 16.41818182],0
b4,1,0.696058,0.152605,[54 44] ; [75 55],[55.44736842 42.55263158] ; [73.55263158 56.44736842],0
u2,1,0.732651,0.116692,[13 16] ; [22 23],[13.71621622 15.28378378] ; [21.28378378 23.71621622],0
s1,1,0.74418,0.106486,[ 3 94] ; [  5 123],[ 3.44888889 93.55111111] ; [  4.55111111 123.44888889],0
d2,1,0.812623,0.05619,[43 55] ; [55 75],[42.12280702 55.87719298] ; [55.87719298 74.12280702],0
d4,1,0.903775,0.014615,[77 21] ; [103  27],[77.36842105 20.63157895] ; [102.63157895  27.36842105],0
a1,1,0.927971,0.008172,[ 4 94] ; [  5 125],[ 3.86842105 94.13157895] ; [  5.13157895 124.86842105],0
n3,1,0.959642,0.002561,[8 4] ; [29 14],[8.07272727 3.92727273] ; [28.92727273 14.07272727],0
