Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000593,11.799055,[20 26] ; [34  9],[27.91011236 18.08988764] ; [26.08988764 16.91011236],1
n5,1,0.603277,0.270082,[29 16] ; [26 18],[27.80898876 17.19101124] ; [27.19101124 16.80898876],0
d3,1,0.603387,0.269918,[29 16] ; [32 14],[30.16483516 14.83516484] ; [30.83516484 15.16483516],0
s3,1,0.621426,0.243869,[18 27] ; [19 23],[19.13793103 25.86206897] ; [17.86206897 24.13793103],0
r2,1,0.637039,0.222636,[29 14] ; [25 15],[27.97590361 15.02409639] ; [26.02409639 13.97590361],0
s1,1,0.645599,0.211494,[ 2 44] ; [ 3 43],[ 2.5 43.5] ; [ 2.5 43.5],0
p5,1,0.688726,0.160468,[ 6 38] ; [ 5 41],[ 5.37777778 38.62222222] ; [ 5.62222222 40.37777778],0
p1,1,0.716487,0.131884,[ 3 42] ; [ 4 42],[ 3.46153846 41.53846154] ; [ 3.53846154 42.46153846],0
a1,1,0.725633,0.123159,[ 5 41] ; [ 4 42],[ 4.5 41.5] ; [ 4.5 41.5],0
v4,1,0.812238,0.056425,[30 15] ; [29 13],[30.51724138 14.48275862] ; [28.48275862 13.51724138],0
a5,1,0.822445,0.050356,[31 15] ; [32 14],[31.5 14.5] ; [31.5 14.5],0
n4,1,0.827916,0.047252,[29 17] ; [30 16],[29.5 16.5] ; [29.5 16.5],0
p8,1,0.893083,0.018064,[13 33] ; [13 31],[13.28888889 32.71111111] ; [12.71111111 31.28888889],0
p9,1,0.895243,0.017338,[27 18] ; [27 17],[27.30337079 17.69662921] ; [26.69662921 17.30337079],0
a4,1,0.907834,0.013403,[20 25] ; [21 25],[20.27472527 24.72527473] ; [20.72527473 25.27472527],0
p10,1,0.924776,0.008915,[25 19] ; [24 19],[24.7816092 19.2183908] ; [24.2183908 18.7816092],0
p4,1,0.969612,0.001451,[19 27] ; [18 26],[18.91111111 27.08888889] ; [18.08888889 25.91111111],0
