Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,53.668906,[97 30] ; [ 89 156],[63.5 63.5] ; [122.5 122.5],1
p6,1,0.78571,0.073922,[33 93] ; [ 63 190],[31.91556728 94.08443272] ; [ 64.08443272 188.91556728],0
n2,1,0.816919,0.053596,[27 10] ; [57 19],[27.50442478  9.49557522] ; [56.49557522 19.50442478],0
p7,1,0.826565,0.048009,[61 60] ; [123 127],[60.01078167 60.98921833] ; [123.98921833 126.01078167],0
p9,1,0.842787,0.039335,[97 27] ; [197  52],[97.73726542 26.26273458] ; [196.26273458  52.73726542],0
b5,1,0.874956,0.024764,[82 47] ; [160  95],[81.296875 47.703125] ; [160.703125  94.296875],0
a5,1,0.878792,0.023257,[87 42] ; [170  85],[86.3359375 42.6640625] ; [170.6640625  84.3359375],0
p1,1,0.898025,0.016424,[  7 122] ; [ 13 241],[  6.73629243 122.26370757] ; [ 13.26370757 240.73629243],0
n3,1,0.91921,0.010288,[26 11] ; [52 23],[25.76785714 11.23214286] ; [52.23214286 22.76785714],0
s1,1,0.994735,4.4e-05,[  4 122] ; [  8 243],[  4.01061008 121.98938992] ; [  7.98938992 243.01061008],0
p10,1,1.0,0.0,[95 31] ; [190  62],[95. 31.] ; [190.  62.],0
