Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000203,13.801355,[17  9] ; [29 79],[ 8.92537313 17.07462687] ; [37.07462687 70.92537313],1
b1,1,0.562209,0.335894,[15 11] ; [56 53],[13.67407407 12.32592593] ; [57.32592593 51.67407407],0
d1,1,0.562209,0.335894,[11 15] ; [53 56],[12.32592593 13.67407407] ; [51.67407407 57.32592593],0
r3,1,0.566327,0.328867,[21  4] ; [86 23],[19.96268657  5.03731343] ; [87.03731343 21.96268657],0
u2,1,0.566598,0.328407,[5 5] ; [16 24],[4.2 5.8] ; [16.8 23.2],0
a3,1,0.580101,0.306071,[15 11] ; [68 39],[16.22556391  9.77443609] ; [66.77443609 40.22556391],0
d3,1,0.615381,0.252413,[14 12] ; [64 44],[15.13432836 10.86567164] ; [62.86567164 45.13432836],0
n1,1,0.643464,0.214241,[3 4] ; [23 21],[3.56862745 3.43137255] ; [22.43137255 21.56862745],0
u1,1,0.647083,0.209598,[ 4 22] ; [21 88],[ 4.81481481 21.18518519] ; [20.18518519 88.81481481],0
p3,1,0.667529,0.184507,[ 9 17] ; [33 76],[ 8.08888889 17.91111111] ; [33.91111111 75.08888889],0
a6,1,0.677797,0.172617,[14 12] ; [63 45],[14.94029851 11.05970149] ; [62.05970149 45.94029851],0
d2,1,0.67857,0.17174,[14 11] ; [55 52],[13.06818182 11.93181818] ; [55.93181818 51.06818182],0
s1,1,0.679729,0.170431,[ 2 24] ; [  6 102],[ 1.55223881 24.44776119] ; [  6.44776119 101.55223881],0
a4,1,0.699812,0.148668,[13 13] ; [49 58],[12.12030075 13.87969925] ; [49.87969925 57.12030075],0
b2,1,0.749306,0.102115,[ 6 14] ; [24 47],[ 6.59340659 13.40659341] ; [23.40659341 47.59340659],0
b3,1,0.749306,0.102115,[ 6 14] ; [24 47],[ 6.59340659 13.40659341] ; [23.40659341 47.59340659],0
a2,1,0.755811,0.096713,[ 5 21] ; [24 85],[ 5.58518519 20.41481481] ; [23.41481481 85.58518519],0
p12,1,0.773813,0.082594,[ 1 25] ; [  3 105],[ 0.7761194 25.2238806] ; [  3.2238806 104.7761194],0
d4,1,0.801748,0.063044,[18  7] ; [75 33],[17.48120301  7.51879699] ; [75.51879699 32.48120301],0
n6,1,0.909237,0.012996,[18  8] ; [76 32],[18.23880597  7.76119403] ; [75.76119403 32.23880597],0
a5,1,0.911255,0.012422,[17  9] ; [70 39],[16.75555556  9.24444444] ; [70.24444444 38.75555556],0
d5,1,0.91724,0.010797,[19  7] ; [80 28],[19.20895522  6.79104478] ; [79.79104478 28.20895522],0
b5,1,0.936213,0.006405,[16 10] ; [68 41],[16.17777778  9.82222222] ; [67.82222222 41.17777778],0
p1,1,0.956515,0.002973,[ 2 23] ; [ 9 99],[ 2.06766917 22.93233083] ; [ 8.93233083 99.06766917],0
p8,1,0.964135,0.002022,[ 7 17] ; [32 76],[ 7.09090909 16.90909091] ; [31.90909091 76.09090909],0
