Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,74.578079,[48 82] ; [295  83],[87.77559055 42.22440945] ; [255.22440945 122.77559055],1
s4,1,0.297639,1.084744,[32 97] ; [ 76 296],[ 27.80838323 101.19161677] ; [ 80.19161677 291.80838323],0
n2,1,0.301574,1.067221,[30  6] ; [62 21],[27.83193277  8.16806723] ; [64.16806723 18.83193277],0
n5,1,0.314538,1.011524,[104  25] ; [287  89],[99.87920792 29.12079208] ; [291.12079208  84.87920792],0
p3,1,0.314677,1.010944,[75 54] ; [201 178],[70.08661417 58.91338583] ; [205.91338583 173.08661417],0
n3,1,0.320607,0.98647,[23 12] ; [62 21],[25.21186441  9.78813559] ; [59.78813559 23.21186441],0
p4,1,0.332652,0.938545,[82 48] ; [256 122],[86.49606299 43.50393701] ; [251.50393701 126.49606299],0
b4,1,0.359722,0.838863,[74 56] ; [233 146],[78.4086444 51.5913556] ; [228.5913556 150.4086444],0
a8,1,0.370471,0.802083,[ 15 111] ; [ 51 285],[ 18. 108.] ; [ 48. 288.],0
p12,1,0.407519,0.686028,[ 10 118] ; [ 39 339],[ 12.39525692 115.60474308] ; [ 36.60474308 341.39525692],0
s2,1,0.407996,0.684632,[90 40] ; [246 131],[86.15384615 43.84615385] ; [249.84615385 127.15384615],0
a4,1,0.449227,0.572602,[70 60] ; [189 189],[66.27952756 63.72047244] ; [192.72047244 185.27952756],0
n4,1,0.49434,0.467067,[105  24] ; [297  81],[102.28402367  26.71597633] ; [299.71597633  78.28402367],0
a3,1,0.555981,0.346711,[102  28] ; [287  91],[99.54724409 30.45275591] ; [289.45275591  88.54724409],0
p5,1,0.591517,0.287982,[ 18 110] ; [ 46 330],[ 16.25396825 111.74603175] ; [ 47.74603175 328.25396825],0
p11,1,0.605952,0.266112,[103  27] ; [292  87],[100.88408644  29.11591356] ; [294.11591356  84.88408644],0
p9,1,0.686107,0.163332,[112  17] ; [328  44],[113.29341317  15.70658683] ; [326.70658683  45.29341317],0
u4,1,0.709662,0.138615,[  5 125] ; [ 12 367],[  4.34184676 125.65815324] ; [ 12.65815324 366.34184676],0
p1,1,0.712987,0.135312,[  9 120] ; [ 30 346],[  9.96237624 119.03762376] ; [ 29.03762376 346.96237624],0
p10,1,0.742075,0.108311,[107  22] ; [314  59],[108.18525896  20.81474104] ; [312.81474104  60.18525896],0
n6,1,0.790047,0.070889,[111  18] ; [327  49],[111.88514851  17.11485149] ; [326.11485149  49.88514851],0
p7,1,0.797494,0.065839,[85 41] ; [241 123],[83.82857143 42.17142857] ; [242.17142857 121.82857143],0
s1,1,0.837,0.042326,[  5 124] ; [ 13 360],[  4.62549801 124.37450199] ; [ 13.37450199 359.62549801],0
a5,1,0.866893,0.028092,[102  28] ; [300  79],[102.6719057  27.3280943] ; [299.3280943  79.6719057],0
d2,1,0.902037,0.015151,[72 58] ; [207 171],[71.3976378 58.6023622] ; [207.6023622 170.3976378],0
s3,1,0.933237,0.007018,[90 40] ; [259 113],[90.37848606 39.62151394] ; [258.62151394 113.37848606],0
v1,1,0.941437,0.005397,[73 53] ; [214 153],[73.35091278 52.64908722] ; [213.64908722 153.35091278],0
