Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,71.517007,[ 29 508] ; [28 53],[ 49.52912621 487.47087379] ; [ 7.47087379 73.52912621],1
d3,1,0.285026,1.142967,[391 149] ; [54 27],[386.95652174 153.04347826] ; [58.04347826 22.95652174],0
u2,1,0.290299,1.118233,[79 68] ; [5 8],[77.175 69.825] ; [6.825 6.175],0
p2,1,0.308618,1.036579,[455  83] ; [72  9],[458.03877221  79.96122779] ; [68.96122779 12.03877221],0
a7,1,0.324874,0.969223,[406 132] ; [57 24],[402.41357027 135.58642973] ; [60.58642973 20.41357027],0
p11,1,0.397586,0.715615,[439 101] ; [69 12],[441.73913043  98.26086957] ; [66.26086957 14.73913043],0
d4,1,0.449444,0.572055,[456  82] ; [66 15],[453.69305331  84.30694669] ; [68.30694669 12.69305331],0
s4,1,0.451439,0.567036,[ 92 439] ; [11 68],[ 89.66065574 441.33934426] ; [13.33934426 65.66065574],0
v2,1,0.455438,0.557083,[317 204] ; [44 34],[313.99165275 207.00834725] ; [47.00834725 30.99165275],0
d5,1,0.495839,0.463832,[449  90] ; [65 16],[446.8483871  92.1516129] ; [67.1516129 13.8483871],0
n2,1,0.608924,0.261745,[82 29] ; [12  3],[82.80952381 28.19047619] ; [11.19047619  3.80952381],0
u3,1,0.62274,0.242035,[90 58] ; [7 6],[89.16770186 58.83229814] ; [7.83229814 5.16770186],0
a4,1,0.752833,0.099166,[262 275] ; [38 43],[260.67961165 276.32038835] ; [39.32038835 41.67961165],0
a5,1,0.802687,0.062436,[420 120] ; [64 17],[420.86956522 119.13043478] ; [63.13043478 17.86956522],0
d1,1,0.922872,0.009374,[343 197] ; [51 30],[342.60869565 197.39130435] ; [51.39130435 29.60869565],0
b4,1,0.932977,0.007073,[316 224] ; [47 34],[315.65217391 224.34782609] ; [47.34782609 33.65217391],0
u1,1,1.0,0.0,[120 420] ; [18 63],[120. 420.] ; [18. 63.],0
