Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,2e-06,22.317067,[36 14] ; [29 65],[22.56944444 27.43055556] ; [42.43055556 51.56944444],1
b4,1,0.330954,0.945162,[31 19] ; [52 45],[28.23129252 21.76870748] ; [54.76870748 42.23129252],0
s6,1,0.339359,0.912851,[39 11] ; [81 15],[41.09589041  8.90410959] ; [78.90410959 17.09589041],0
d2,1,0.391341,0.73477,[30 20] ; [51 46],[27.55102041 22.44897959] ; [53.44897959 43.55102041],0
s4,1,0.417111,0.658441,[10 40] ; [25 71],[11.98630137 38.01369863] ; [23.01369863 72.98630137],0
r3,1,0.44092,0.593886,[48  2] ; [90  7],[46.93877551  3.06122449] ; [91.06122449  5.93877551],0
p10,1,0.486006,0.485356,[43  7] ; [79 18],[41.49659864  8.50340136] ; [80.50340136 16.49659864],0
a3,1,0.524882,0.40429,[39 11] ; [71 26],[37.41496599 12.58503401] ; [72.58503401 24.41496599],0
s1,1,0.526307,0.401517,[ 1 47] ; [ 4 93],[ 1.65517241 46.34482759] ; [ 3.34482759 93.65517241],0
b2,1,0.529165,0.395995,[14 20] ; [19 36],[12.60674157 21.39325843] ; [20.39325843 34.60674157],0
b3,1,0.529165,0.395995,[14 20] ; [19 36],[12.60674157 21.39325843] ; [20.39325843 34.60674157],0
n1,1,0.540751,0.37415,[6 8] ; [10 20],[5.09090909 8.90909091] ; [10.90909091 19.09090909],0
s7,1,0.547731,0.361398,[35 11] ; [67 27],[33.51428571 12.48571429] ; [68.48571429 25.51428571],0
d4,1,0.594596,0.283223,[42  8] ; [78 19],[40.81632653  9.18367347] ; [79.18367347 17.81632653],0
r1,1,0.602977,0.27053,[41  9] ; [76 21],[39.79591837 10.20408163] ; [77.20408163 19.79591837],0
b1,1,0.615266,0.252577,[20 30] ; [43 54],[21.42857143 28.57142857] ; [41.57142857 55.42857143],0
d3,1,0.622265,0.242697,[34 16] ; [62 35],[32.65306122 17.34693878] ; [63.34693878 33.65306122],0
r4,1,0.651361,0.204189,[46  4] ; [87 10],[45.23809524  4.76190476] ; [87.76190476  9.23809524],0
u1,1,0.709086,0.139192,[10 40] ; [22 75],[10.88435374 39.11564626] ; [21.11564626 75.88435374],0
p11,1,0.711513,0.136771,[39 11] ; [73 24],[38.0952381 11.9047619] ; [73.9047619 23.0952381],0
a2,1,0.772036,0.083933,[14 36] ; [25 72],[13.26530612 36.73469388] ; [25.73469388 71.26530612],0
b5,1,0.772595,0.08351,[24 26] ; [49 48],[24.82993197 25.17006803] ; [48.17006803 48.82993197],0
a7,1,0.793238,0.068701,[34 16] ; [68 29],[34.69387755 15.30612245] ; [67.30612245 29.69387755],0
p5,1,0.795932,0.066882,[ 4 46] ; [ 9 88],[ 4.42176871 45.57823129] ; [ 8.57823129 88.42176871],0
a5,1,0.812781,0.056093,[37 13] ; [70 27],[36.39455782 13.60544218] ; [70.60544218 26.39455782],0
p7,1,0.854717,0.033527,[31 19] ; [61 35],[31.50684932 18.49315068] ; [60.49315068 35.50684932],0
p3,1,0.864555,0.029097,[24 26] ; [48 49],[24.48979592 25.51020408] ; [47.51020408 49.48979592],0
u2,1,0.904273,0.014464,[7 4] ; [16 10],[6.83783784 4.16216216] ; [16.16216216  9.83783784],0
s2,1,0.909284,0.012983,[32 18] ; [63 34],[32.31292517 17.68707483] ; [62.68707483 34.31292517],0
a8,1,0.918633,0.010436,[ 5 40] ; [11 83],[ 5.17985612 39.82014388] ; [10.82014388 83.17985612],0
u3,1,0.918904,0.010366,[7 4] ; [17  9],[7.13513514 3.86486486] ; [16.86486486  9.13513514],0
p9,1,0.938701,0.005914,[42  8] ; [81 16],[41.83673469  8.16326531] ; [81.16326531 15.83673469],0
p12,1,0.944522,0.004842,[ 4 46] ; [ 8 88],[ 4.10958904 45.89041096] ; [ 7.89041096 88.10958904],0
p1,1,0.958604,0.002694,[ 4 46] ; [ 8 89],[ 4.08163265 45.91836735] ; [ 7.91836735 89.08163265],0
