Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,53.189451,[73 16] ; [ 4 31],[55.26612903 33.73387097] ; [21.73387097 13.26612903],1
b3,1,0.030612,4.674586,[12 35] ; [11 10],[15.89705882 31.10294118] ; [ 7.10294118 13.89705882],0
d3,1,0.032134,4.591356,[58 29] ; [16 19],[52.7704918 34.2295082] ; [21.2295082 13.7704918],0
s5,1,0.033806,4.504485,[22 63] ; [ 3 32],[17.70833333 67.29166667] ; [ 7.29166667 27.70833333],0
a2,1,0.037392,4.332455,[26 63] ; [ 4 31],[21.53225806 67.46774194] ; [ 8.46774194 26.53225806],0
s8,1,0.038552,4.280518,[22 65] ; [ 3 32],[17.82786885 69.17213115] ; [ 7.17213115 27.82786885],0
s7,1,0.04753,3.926523,[25 57] ; [ 4 28],[20.85964912 61.14035088] ; [ 8.14035088 23.85964912],0
u1,1,0.047856,3.915026,[14 75] ; [ 1 34],[10.76612903 78.23387097] ; [ 4.23387097 30.76612903],0
a6,1,0.055538,3.66586,[55 34] ; [15 20],[50.24193548 38.75806452] ; [19.75806452 15.24193548],0
n3,1,0.087099,2.927193,[18 11] ; [ 7 12],[15.10416667 13.89583333] ; [9.89583333 9.10416667],0
a4,1,0.088305,2.904997,[44 45] ; [11 23],[39.79674797 49.20325203] ; [15.20325203 18.79674797],0
v1,1,0.099879,2.707479,[37 52] ; [ 9 26],[33.01612903 55.98387097] ; [12.98387097 22.01612903],0
b1,1,0.101657,2.679353,[44 45] ; [23 12],[48.08870968 40.91129032] ; [18.91129032 16.08870968],0
p10,1,0.103912,2.644444,[44 41] ; [12 22],[40. 45.] ; [16. 18.],0
p1,1,0.107104,2.596445,[ 2 87] ; [ 3 32],[ 3.58870968 85.41129032] ; [ 1.41129032 33.58870968],0
d1,1,0.126992,2.328899,[44 45] ; [12 23],[40.19354839 48.80645161] ; [15.80645161 19.19354839],0
d2,1,0.137226,2.208793,[42 47] ; [11 23],[38.3495935 50.6504065] ; [14.6504065 19.3495935],0
n5,1,0.189125,1.724418,[49 39] ; [24 11],[52.22764228 35.77235772] ; [20.77235772 14.22764228],0
p8,1,0.266253,1.235952,[26 61] ; [ 7 28],[23.53278689 63.46721311] ; [ 9.46721311 25.53278689],0
a8,1,0.362933,0.82772,[ 6 73] ; [ 1 32],[ 4.9375 74.0625] ; [ 2.0625 30.9375],0
u3,1,0.375678,0.784798,[14 17] ; [4 9],[12.68181818 18.31818182] ; [5.31818182 7.68181818],0
n2,1,0.418551,0.65438,[17 13] ; [ 9 11],[15.6 14.4] ; [10.4  9.6],0
u2,1,0.438988,0.598927,[13 17] ; [4 9],[11.86046512 18.13953488] ; [5.13953488 7.86046512],0
p12,1,0.501668,0.451407,[ 1 86] ; [ 1 34],[ 1.42622951 85.57377049] ; [ 0.57377049 34.42622951],0
v3,1,0.653965,0.200938,[30 54] ; [11 24],[28.94117647 55.05882353] ; [12.05882353 22.94117647],0
b4,1,0.715242,0.133098,[49 40] ; [18 17],[48.08870968 40.91129032] ; [18.91129032 16.08870968],0
s4,1,0.742779,0.107699,[13 75] ; [ 6 29],[13.59349593 74.40650407] ; [ 5.40650407 29.59349593],0
n1,1,0.835994,0.042857,[ 9 19] ; [ 7 13],[ 9.33333333 18.66666667] ; [ 6.66666667 13.33333333],0
a3,1,0.900199,0.015728,[58 30] ; [22 12],[57.70491803 30.29508197] ; [22.29508197 11.70491803],0
n4,1,0.944898,0.004777,[54 35] ; [21 14],[53.83064516 35.16935484] ; [21.16935484 13.83064516],0
s1,1,0.994405,4.9e-05,[ 5 83] ; [ 2 33],[ 5.00813008 82.99186992] ; [ 1.99186992 33.00813008],0
