Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,5e-06,20.900341,[50 27] ; [15 44],[36.80147059 40.19852941] ; [28.19852941 30.80147059],1
a8,1,0.297822,1.083921,[11 61] ; [ 5 50],[ 9.07086614 62.92913386] ; [ 6.92913386 48.07086614],0
n5,1,0.318713,0.994219,[39 39] ; [34 24],[41.86764706 36.13235294] ; [31.13235294 26.86764706],0
s8,1,0.332006,0.941058,[14 63] ; [ 7 51],[11.97777778 65.02222222] ; [ 9.02222222 48.97777778],0
a4,1,0.402995,0.699371,[32 45] ; [20 38],[29.65925926 47.34074074] ; [22.34074074 35.65925926],0
p1,1,0.407146,0.687119,[ 5 71] ; [ 2 57],[ 3.94074074 72.05925926] ; [ 3.05925926 55.94074074],0
n4,1,0.42035,0.649337,[51 27] ; [34 24],[48.75 29.25] ; [36.25 21.75],0
p2,1,0.430457,0.621591,[41 37] ; [27 32],[38.71532847 39.28467153] ; [29.28467153 29.71532847],0
s7,1,0.432483,0.616146,[19 53] ; [11 43],[17.14285714 54.85714286] ; [12.85714286 41.14285714],0
p6,1,0.441107,0.5934,[13 63] ; [ 7 50],[11.42857143 64.57142857] ; [ 8.57142857 48.42857143],0
b1,1,0.45887,0.54865,[36 42] ; [31 28],[38.1459854 39.8540146] ; [28.8540146 30.1459854],0
p11,1,0.487945,0.481054,[35 43] ; [30 29],[37.00729927 40.99270073] ; [27.99270073 31.00729927],0
u2,1,0.561125,0.33776,[11 11] ; [13 18],[ 9.96226415 12.03773585] ; [14.03773585 16.96226415],0
b4,1,0.61113,0.258533,[47 31] ; [33 26],[45.54744526 32.45255474] ; [34.45255474 24.54744526],0
n6,1,0.645578,0.211521,[44 34] ; [35 23],[45.30882353 32.69117647] ; [33.69117647 24.30882353],0
p7,1,0.686168,0.163265,[27 49] ; [19 40],[25.8962963 50.1037037] ; [20.1037037 38.8962963],0
b2,1,0.710386,0.137892,[13 31] ; [13 26],[13.78313253 30.21686747] ; [12.21686747 26.78313253],0
b3,1,0.710386,0.137892,[13 31] ; [13 26],[13.78313253 30.21686747] ; [12.21686747 26.78313253],0
s1,1,0.711259,0.137023,[ 4 72] ; [ 4 55],[ 4.5037037 71.4962963] ; [ 3.4962963 55.5037037],0
u4,1,0.730682,0.118486,[ 2 76] ; [ 1 58],[ 1.7080292 76.2919708] ; [ 1.2919708 57.7080292],0
s4,1,0.743684,0.106915,[ 9 68] ; [ 8 51],[ 9.625 67.375] ; [ 7.375 51.625],0
d2,1,0.824117,0.049397,[36 41] ; [26 32],[35.36296296 41.63703704] ; [26.63703704 31.36296296],0
s2,1,0.841319,0.040083,[20 58] ; [14 44],[19.5 58.5] ; [14.5 43.5],0
p5,1,0.841866,0.039803,[ 1 77] ; [ 1 58],[ 1.13868613 76.86131387] ; [ 0.86131387 58.13868613],0
n2,1,0.885739,0.020649,[17 14] ; [17 13],[17.27868852 13.72131148] ; [16.72131148 13.27868852],0
s5,1,0.89175,0.018521,[11 64] ; [ 9 49],[11.27819549 63.72180451] ; [ 8.72180451 49.27819549],0
a1,1,0.918389,0.010499,[ 7 71] ; [ 5 54],[ 6.83211679 71.16788321] ; [ 5.16788321 53.83211679],0
s3,1,0.939701,0.005722,[28 48] ; [21 37],[27.79104478 48.20895522] ; [21.20895522 36.79104478],0
p3,1,0.94501,0.004757,[14 63] ; [11 48],[14.15441176 62.84558824] ; [10.84558824 48.15441176],0
