Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,59.474349,[18 96] ; [113  71],[50.11409396 63.88590604] ; [ 80.88590604 103.11409396],1
d3,1,0.63415,0.226475,[80 35] ; [132  51],[81.81208054 33.18791946] ; [130.18791946  52.81208054],0
a4,1,0.643338,0.214403,[62 52] ; [95 89],[60.06040268 53.93959732] ; [96.93959732 87.06040268],0
n4,1,0.68008,0.170036,[87 28] ; [143  41],[88.46153846 26.53846154] ; [141.53846154  42.46153846],0
b4,1,0.726824,0.122048,[62 53] ; [103  81],[63.46153846 51.53846154] ; [101.53846154  82.46153846],0
d2,1,0.740901,0.109336,[62 51] ; [104  79],[63.37162162 49.62837838] ; [102.62837838  80.37162162],0
u3,1,0.801422,0.063256,[13 12] ; [21 22],[12.5 12.5] ; [21.5 21.5],0
u2,1,0.833324,0.044285,[13 11] ; [25 19],[13.41176471 10.58823529] ; [24.58823529 19.41176471],0
n5,1,0.837912,0.041847,[77 37] ; [125  57],[77.7972973 36.2027027] ; [124.2027027  57.7972973],0
a7,1,0.935373,0.006575,[82 33] ; [132  52],[82.30769231 32.69230769] ; [131.69230769  52.30769231],0
n1,1,0.961226,0.002363,[15 25] ; [19 31],[15.11111111 24.88888889] ; [18.88888889 31.11111111],0
a1,1,0.969335,0.001478,[  7 108] ; [ 11 173],[  6.92307692 108.07692308] ; [ 11.07692308 172.92307692],0
