Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,78.944688,[ 29 102] ; [173  74],[70.00529101 60.99470899] ; [131.99470899 115.00529101],1
a8,1,0.064058,3.429065,[26 94] ; [ 32 198],[ 19.88571429 100.11428571] ; [ 38.11428571 191.88571429],0
v1,1,0.070718,3.266273,[67 61] ; [149  91],[75.13043478 52.86956522] ; [140.86956522  99.13043478],0
s1,1,0.074217,3.187208,[ 11 118] ; [ 10 236],[  7.224 121.776] ; [ 13.776 232.224],0
r3,1,0.089552,2.882406,[124   5] ; [244   3],[126.25531915   2.74468085] ; [241.74468085   5.25531915],0
r2,1,0.094537,2.795366,[126   4] ; [245   2],[127.93103448   2.06896552] ; [243.06896552   3.93103448],0
u1,1,0.104519,2.635201,[ 26 105] ; [ 68 180],[32.49076517 98.50923483] ; [ 61.50923483 186.49076517],0
b4,1,0.165231,1.925689,[69 62] ; [149  99],[75.35092348 55.64907652] ; [142.64907652 105.35092348],0
n3,1,0.189418,1.722135,[24 11] ; [35  8],[26.47435897  8.52564103] ; [32.52564103 10.47435897],0
a6,1,0.202918,1.621246,[80 49] ; [170  78],[85.54376658 43.45623342] ; [164.45623342  83.54376658],0
v3,1,0.279868,1.16773,[53 74] ; [112 123],[57.88674033 69.11325967] ; [107.11325967 127.88674033],0
b5,1,0.432201,0.6169,[81 50] ; [143 105],[77.42480211 53.57519789] ; [146.57519789 101.42480211],0
a1,1,0.437902,0.601773,[  5 126] ; [ 14 234],[  6.56728232 124.43271768] ; [ 12.43271768 235.56728232],0
u2,1,0.523478,0.407035,[21 15] ; [30 16],[22.3902439 13.6097561] ; [28.6097561 17.3902439],0
n2,1,0.568393,0.325379,[25  9] ; [34  9],[26.05194805  7.94805195] ; [32.94805195 10.05194805],0
s3,1,0.633899,0.22681,[115  14] ; [224  23],[116.30585106  12.69414894] ; [222.69414894  24.30585106],0
v2,1,0.661989,0.191116,[76 47] ; [142  97],[74.0718232 48.9281768] ; [143.9281768  95.0718232],0
s4,1,0.784176,0.075011,[ 28 101] ; [ 56 188],[29.05093834 99.94906166] ; [ 54.94906166 189.05093834],0
u3,1,0.790129,0.070832,[26 12] ; [32 13],[26.55421687 11.44578313] ; [31.44578313 13.55421687],0
n1,1,0.84246,0.039501,[15 19] ; [18 25],[14.57142857 19.42857143] ; [18.42857143 24.57142857],0
b2,1,0.862416,0.030033,[32 44] ; [63 91],[31.39130435 44.60869565] ; [63.60869565 90.39130435],0
b3,1,0.862416,0.030033,[32 44] ; [63 91],[31.39130435 44.60869565] ; [63.60869565 90.39130435],0
b1,1,0.925646,0.008709,[54 77] ; [101 147],[53.57519789 77.42480211] ; [101.42480211 146.57519789],0
