Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,35.122411,[61 69] ; [106  23],[83.82239382 46.17760618] ; [83.17760618 45.82239382],1
s1,1,0.331592,0.942669,[  6 126] ; [  3 125],[  4.56923077 127.43076923] ; [  4.43076923 123.56923077],0
p9,1,0.341762,0.903812,[117  15] ; [117  10],[119.25868726  12.74131274] ; [114.74131274  12.25868726],0
s5,1,0.375676,0.784804,[57 68] ; [64 61],[60.5 64.5] ; [60.5 64.5],0
a5,1,0.397011,0.717359,[119  14] ; [111  18],[116.75572519  16.24427481] ; [113.24427481  15.75572519],0
n3,1,0.417244,0.658065,[22  9] ; [12  8],[20.66666667 10.33333333] ; [13.33333333  6.66666667],0
s2,1,0.450448,0.569523,[104  29] ; [95 33],[101.40613027  31.59386973] ; [97.59386973 30.40613027],0
u2,1,0.465411,0.53285,[10  4] ; [10  7],[9.03225806 4.96774194] ; [10.96774194  6.03225806],0
b5,1,0.480399,0.497957,[83 50] ; [75 54],[80.20610687 52.79389313] ; [77.79389313 51.20610687],0
a2,1,0.496211,0.463031,[56 77] ; [49 80],[53.30152672 79.69847328] ; [51.69847328 77.30152672],0
d3,1,0.50614,0.442039,[116  17] ; [115  13],[117.71264368  15.28735632] ; [113.28735632  14.71264368],0
v4,1,0.507147,0.439949,[128   5] ; [125   3],[128.92337165   4.07662835] ; [124.07662835   3.92337165],0
a4,1,0.622091,0.24294,[86 47] ; [79 49],[84.08045977 48.91954023] ; [80.91954023 47.08045977],0
u1,1,0.639379,0.219556,[48 85] ; [43 86],[46.19465649 86.80534351] ; [44.80534351 84.19465649],0
d2,1,0.643076,0.214741,[104  29] ; [97 31],[102.42528736  30.57471264] ; [98.57471264 29.42528736],0
n2,1,0.677166,0.173333,[24  8] ; [16  4],[24.61538462  7.38461538] ; [15.38461538  4.61538462],0
p2,1,0.686404,0.163006,[111  22] ; [110  19],[112.1870229  20.8129771] ; [108.8129771  20.1870229],0
d5,1,0.689467,0.159663,[130   3] ; [125   2],[130.44230769   2.55769231] ; [124.55769231   2.44230769],0
u3,1,0.690279,0.158784,[10  4] ; [11  6],[9.48387097 4.51612903] ; [11.51612903  5.48387097],0
p4,1,0.699471,0.149023,[92 40] ; [92 36],[93.41538462 38.58461538] ; [90.58461538 37.41538462],0
a8,1,0.736815,0.112946,[ 22 100] ; [18 92],[ 21.03448276 100.96551724] ; [18.96551724 91.03448276],0
a3,1,0.742203,0.1082,[119  14] ; [112  15],[118.16538462  14.83461538] ; [112.83461538  14.16538462],0
p6,1,0.752109,0.099767,[67 66] ; [61 65],[65.72972973 67.27027027] ; [62.27027027 63.72972973],0
a6,1,0.810943,0.057221,[95 38] ; [89 38],[94.12307692 38.87692308] ; [89.87692308 37.12307692],0
s6,1,0.815278,0.054579,[112  19] ; [109  17],[112.64980545  18.35019455] ; [108.35019455  17.64980545],0
b1,1,0.843567,0.03894,[51 82] ; [51 78],[51.77862595 81.22137405] ; [50.22137405 78.77862595],0
a7,1,0.887676,0.01995,[99 34] ; [97 32],[99.49618321 33.50381679] ; [96.50381679 32.49618321],0
b2,1,0.915856,0.011163,[41 58] ; [37 54],[40.64210526 58.35789474] ; [37.35789474 53.64210526],0
b3,1,0.915856,0.011163,[41 58] ; [37 54],[40.64210526 58.35789474] ; [37.35789474 53.64210526],0
r1,1,0.945373,0.004695,[116  17] ; [112  16],[116.18390805  16.81609195] ; [111.81609195  16.18390805],0
b4,1,0.961677,0.002309,[79 54] ; [77 52],[79.19083969 53.80916031] ; [76.80916031 52.19083969],0
