Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,1e-06,24.70535,[53 18] ; [10 29],[40.66363636 30.33636364] ; [22.33636364 16.66363636],1
r4,1,0.345791,0.888841,[46 27] ; [21 18],[43.66964286 29.33035714] ; [23.33035714 15.66964286],0
d1,1,0.345796,0.888824,[31 42] ; [13 26],[28.67857143 44.32142857] ; [15.32142857 23.67857143],0
a4,1,0.349748,0.87437,[27 46] ; [11 28],[24.76785714 48.23214286] ; [13.23214286 25.76785714],0
v1,1,0.35802,0.844827,[26 44] ; [18 21],[28.25688073 41.74311927] ; [15.74311927 23.25688073],0
p2,1,0.372091,0.796669,[42 31] ; [19 20],[39.75892857 33.24107143] ; [21.24107143 17.75892857],0
p7,1,0.421379,0.646467,[24 43] ; [11 28],[22.12264151 44.87735849] ; [12.87735849 26.12264151],0
v2,1,0.440862,0.594038,[27 42] ; [11 24],[25.21153846 43.78846154] ; [12.78846154 22.21153846],0
n1,1,0.463101,0.538388,[ 7 16] ; [ 9 13],[ 8.17777778 14.82222222] ; [ 7.82222222 14.17777778],0
s7,1,0.463712,0.53692,[21 48] ; [ 8 26],[19.42718447 49.57281553] ; [ 9.57281553 24.42718447],0
n2,1,0.489402,0.477841,[14 10] ; [15  7],[15.13043478  8.86956522] ; [13.86956522  8.13043478],0
s2,1,0.514267,0.425374,[25 48] ; [11 28],[23.46428571 49.53571429] ; [12.53571429 26.46428571],0
s3,1,0.54469,0.366916,[34 39] ; [20 18],[35.51351351 37.48648649] ; [18.48648649 19.51351351],0
r2,1,0.570625,0.321637,[60 12] ; [30  8],[58.90909091 13.09090909] ; [31.09090909  6.90909091],0
s5,1,0.617166,0.249872,[10 58] ; [ 7 31],[10.90566038 57.09433962] ; [ 6.09433962 31.90566038],0
p11,1,0.621103,0.244321,[32 41] ; [19 20],[33.24107143 39.75892857] ; [17.75892857 21.24107143],0
s6,1,0.66763,0.184387,[28 45] ; [13 25],[26.96396396 46.03603604] ; [14.03603604 23.96396396],0
s1,1,0.694018,0.15477,[ 5 66] ; [ 2 37],[ 4.51818182 66.48181818] ; [ 2.48181818 36.51818182],0
p3,1,0.783994,0.075141,[15 57] ; [ 9 30],[15.56756757 56.43243243] ; [ 8.43243243 30.56756757],0
n3,1,0.801712,0.063067,[14  9] ; [12  9],[13.59090909  9.40909091] ; [12.40909091  8.59090909],0
u2,1,0.821963,0.050634,[13  9] ; [10  8],[12.65  9.35] ; [10.35  7.65],0
p1,1,0.905975,0.013952,[ 6 66] ; [ 3 36],[ 5.83783784 66.16216216] ; [ 3.16216216 35.83783784],0
v3,1,0.910892,0.012525,[16 53] ; [ 8 28],[15.77142857 53.22857143] ; [ 8.22857143 27.77142857],0
b4,1,0.980064,0.000624,[41 32] ; [22 17],[41.0625 31.9375] ; [21.9375 17.0625],0
n5,1,0.980064,0.000624,[32 41] ; [17 22],[31.9375 41.0625] ; [17.0625 21.9375],0
s8,1,0.996502,1.9e-05,[15 58] ; [ 8 31],[14.99107143 58.00892857] ; [ 8.00892857 30.99107143],0
