Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,37.03407,[107  67] ; [23 76],[82.85714286 91.14285714] ; [47.14285714 51.85714286],1
s3,1,0.223506,1.481719,[105  72] ; [68 34],[109.75268817  67.24731183] ; [63.24731183 38.75268817],0
p9,1,0.235784,1.405624,[166  12] ; [91 11],[163.37857143  14.62142857] ; [93.62142857  8.37857143],0
u4,1,0.275071,1.191283,[  8 171] ; [  2 100],[  6.37010676 172.62989324] ; [ 3.62989324 98.37010676],0
p11,1,0.284579,1.145092,[148  31] ; [79 23],[144.60142349  34.39857651] ; [82.39857651 19.60142349],0
b5,1,0.294875,1.097229,[108  71] ; [55 47],[103.83274021  75.16725979] ; [59.16725979 42.83274021],0
r3,1,0.309258,1.033842,[172   6] ; [95  6],[170.34408602   7.65591398] ; [96.65591398  4.34408602],0
p8,1,0.391443,0.734456,[125  52] ; [67 35],[121.80645161  55.19354839] ; [70.19354839 31.80645161],0
n5,1,0.393289,0.72875,[147  31] ; [80 22],[144.30714286  33.69285714] ; [82.69285714 19.30714286],0
n6,1,0.398497,0.712858,[160  17] ; [88 13],[157.89928058  19.10071942] ; [90.10071942 10.89928058],0
s8,1,0.422141,0.644348,[107  69] ; [57 45],[103.82733813  72.17266187] ; [60.17266187 41.82733813],0
r1,1,0.468383,0.525789,[154  24] ; [85 17],[151.93571429  26.06428571] ; [87.06428571 14.93571429],0
n1,1,0.47051,0.520777,[12 11] ; [10 14],[10.76595745 12.23404255] ; [11.23404255 12.76595745],0
d5,1,0.472622,0.515838,[176   3] ; [98  3],[175.16428571   3.83571429] ; [98.83571429  2.16428571],0
u1,1,0.526626,0.400898,[ 61 118] ; [31 71],[ 58.60498221 120.39501779] ; [33.39501779 68.60498221],0
u2,1,0.529195,0.395938,[15 11] ; [14  7],[16.04255319  9.95744681] ; [12.95744681  8.04255319],0
b1,1,0.540355,0.374882,[ 74 105] ; [46 56],[ 76.44128114 102.55871886] ; [43.55871886 58.44128114],0
s6,1,0.548811,0.359452,[133  42] ; [72 27],[130.93065693  44.06934307] ; [74.06934307 24.93065693],0
p10,1,0.558454,0.342388,[161  17] ; [90 12],[159.56428571  18.43571429] ; [91.43571429 10.56428571],0
d4,1,0.559022,0.3414,[177   2] ; [99  2],[176.44285714   2.55714286] ; [99.55714286  1.44285714],0
b3,1,0.561749,0.336686,[53 69] ; [27 42],[51.09947644 70.90052356] ; [28.90052356 40.09947644],0
b2,1,0.561749,0.336686,[53 69] ; [27 42],[51.09947644 70.90052356] ; [28.90052356 40.09947644],0
p4,1,0.573168,0.31741,[152  27] ; [84 18],[150.33451957  28.66548043] ; [85.66548043 16.33451957],0
p5,1,0.578395,0.308837,[ 31 148] ; [20 80],[ 32.72043011 146.27956989] ; [18.27956989 81.72043011],0
d3,1,0.619865,0.246058,[158  21] ; [92 10],[159.25266904  19.74733096] ; [90.74733096 11.25266904],0
r2,1,0.670555,0.180954,[173   5] ; [99  2],[173.53405018   4.46594982] ; [98.46594982  2.53405018],0
s2,1,0.781439,0.076976,[104  72] ; [62 40],[105.09352518  70.90647482] ; [60.90647482 41.09352518],0
s5,1,0.842604,0.039427,[78 91] ; [44 54],[77.22097378 91.77902622] ; [44.77902622 53.22097378],0
p1,1,0.848359,0.036562,[ 23 155] ; [14 88],[ 23.52142857 154.47857143] ; [13.47857143 88.52142857],0
u3,1,0.869889,0.02683,[18  8] ; [15  6],[18.25531915  7.74468085] ; [14.74468085  6.25531915],0
n4,1,0.879112,0.023133,[153  25] ; [87 15],[152.57142857  25.42857143] ; [87.42857143 14.57142857],0
s7,1,0.941422,0.0054,[104  64] ; [58 35],[104.27586207  63.72413793] ; [57.72413793 35.27586207],0
a1,1,0.959332,0.0026,[ 12 167] ; [ 7 95],[ 12.10320285 166.89679715] ; [ 6.89679715 95.10320285],0
a4,1,0.959566,0.00257,[107  71] ; [61 41],[106.8  71.2] ; [61.2 40.8],0
p6,1,0.994973,4e-05,[91 84] ; [53 49],[90.97472924 84.02527076] ; [53.02527076 48.97472924],0
