Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,39.850489,[100  75] ; [11 66],[77.08333333 97.91666667] ; [33.91666667 43.08333333],1
r4,1,0.11668,2.461332,[164  12] ; [68 10],[160.75590551  15.24409449] ; [71.24409449  6.75590551],0
n3,1,0.121597,2.396627,[33 13] ; [11 10],[30.20895522 15.79104478] ; [13.79104478  7.20895522],0
p3,1,0.148272,2.089939,[89 86] ; [32 46],[83.69565217 91.30434783] ; [37.30434783 40.69565217],0
u3,1,0.158922,1.984449,[22 17] ; [30 12],[25.03703704 13.96296296] ; [26.96296296 15.03703704],0
r1,1,0.182003,1.781194,[141  34] ; [57 21],[136.95652174  38.04347826] ; [61.04347826 16.95652174],0
n5,1,0.218772,1.512411,[136  39] ; [55 23],[132.11462451  42.88537549] ; [58.88537549 19.11462451],0
p5,1,0.221012,1.49779,[ 28 146] ; [ 8 70],[ 24.85714286 149.14285714] ; [11.14285714 66.85714286],0
p8,1,0.224427,1.475838,[98 78] ; [37 41],[93.54330709 82.45669291] ; [41.45669291 36.54330709],0
p12,1,0.226805,1.460789,[ 14 162] ; [ 3 75],[ 11.77952756 164.22047244] ; [ 5.22047244 72.77952756],0
s7,1,0.240874,1.375469,[100  70] ; [37 36],[95.8436214 74.1563786] ; [41.1563786 31.8436214],0
a1,1,0.279993,1.167125,[ 10 166] ; [ 2 76],[  8.31496063 167.68503937] ; [ 3.68503937 74.31496063],0
p6,1,0.301144,1.069121,[ 70 106] ; [25 51],[ 66.34920635 109.65079365] ; [28.65079365 47.34920635],0
p7,1,0.30588,1.04838,[112  59] ; [44 31],[108.43902439  62.56097561] ; [47.56097561 27.43902439],0
p2,1,0.319452,0.991188,[150  25] ; [63 15],[147.33201581  27.66798419] ; [65.66798419 12.33201581],0
v4,1,0.363047,0.827327,[171   5] ; [74  4],[169.76377953   6.23622047] ; [75.23622047  2.76377953],0
s5,1,0.505254,0.443883,[77 98] ; [30 46],[ 74.60159363 100.39840637] ; [32.39840637 43.60159363],0
v3,1,0.535527,0.383893,[ 40 134] ; [15 62],[ 38.12749004 135.87250996] ; [16.87250996 60.12749004],0
s1,1,0.540797,0.374065,[ 10 164] ; [ 6 71],[ 11.09163347 162.90836653] ; [ 4.90836653 72.09163347],0
s3,1,0.587598,0.294111,[119  56] ; [55 22],[120.83333333  54.16666667] ; [53.16666667 23.83333333],0
a8,1,0.642083,0.216028,[ 20 148] ; [10 61],[ 21.08786611 146.91213389] ; [ 8.91213389 62.08786611],0
b1,1,0.645179,0.212032,[78 98] ; [37 41],[79.68503937 96.31496063] ; [35.31496063 42.68503937],0
r3,1,0.652103,0.203259,[165  11] ; [71  6],[164.17391304  11.82608696] ; [71.82608696  5.17391304],0
u2,1,0.684328,0.165294,[23 17] ; [26 16],[23.90243902 16.09756098] ; [25.09756098 16.90243902],0
r2,1,0.688428,0.160793,[163  11] ; [72  6],[162.26190476  11.73809524] ; [72.73809524  5.26190476],0
b4,1,0.72213,0.126461,[99 77] ; [42 36],[97.7007874 78.2992126] ; [43.2992126 34.7007874],0
s2,1,0.74154,0.108777,[109  67] ; [50 28],[110.17322835  65.82677165] ; [48.82677165 29.17322835],0
b5,1,0.795484,0.067182,[103  73] ; [47 31],[103.93700787  72.06299213] ; [46.06299213 31.93700787],0
a7,1,0.795821,0.066956,[118  58] ; [51 27],[117.1023622  58.8976378] ; [51.8976378 26.1023622],0
n1,1,0.830993,0.045551,[21 25] ; [ 9 12],[20.59701493 25.40298507] ; [ 9.40298507 11.59701493],0
s4,1,0.864434,0.02915,[ 46 127] ; [21 55],[ 46.5502008 126.4497992] ; [20.4497992 55.5502008],0
n2,1,0.938288,0.005994,[34 13] ; [15  6],[33.86764706 13.13235294] ; [15.13235294  5.86764706],0
p1,1,0.968789,0.001531,[ 18 158] ; [ 8 69],[ 18.08695652 157.91304348] ; [ 7.91304348 69.08695652],0
