Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,61.259108,[78 30] ; [ 82 203],[43.96946565 64.03053435] ; [116.03053435 168.96946565],1
d3,1,0.590815,0.289073,[76 35] ; [191 100],[73.7238806 37.2761194] ; [193.2761194  97.7238806],0
s3,1,0.591733,0.287646,[58 50] ; [148 144],[55.62 52.38] ; [150.38 141.62],0
p6,1,0.611823,0.257529,[31 78] ; [ 91 202],[33.07960199 75.92039801] ; [ 88.92039801 204.07960199],0
d4,1,0.622898,0.241816,[87 23] ; [225  68],[85.16129032 24.83870968] ; [226.83870968  66.16129032],0
u3,1,0.644249,0.213227,[14 10] ; [59 52],[12.97777778 11.02222222] ; [60.02222222 50.97777778],0
a6,1,0.714559,0.133766,[76 35] ; [195  98],[74.45792079 36.54207921] ; [196.54207921  96.45792079],0
u2,1,0.852388,0.034623,[13 12] ; [60 51],[13.41911765 11.58088235] ; [59.58088235 51.41911765],0
p8,1,0.860197,0.03102,[51 57] ; [135 157],[50.22 57.78] ; [135.78 156.22],0
d5,1,0.872646,0.025696,[86 26] ; [222  70],[85.38613861 26.61386139] ; [222.61386139  69.38613861],0
p11,1,0.88477,0.021003,[81 31] ; [214  79],[81.58024691 30.41975309] ; [213.41975309  79.58024691],0
p1,1,0.906276,0.013862,[  8 103] ; [ 20 271],[  7.73134328 103.26865672] ; [ 20.26865672 270.73134328],0
a8,1,0.911098,0.012467,[10 89] ; [ 27 251],[ 9.71618037 89.28381963] ; [ 27.28381963 250.71618037],0
