Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,50.491338,[ 57 102] ; [71 14],[83.40983607 75.59016393] ; [44.59016393 40.40983607],1
p8,1,0.053404,3.731229,[63 99] ; [43 40],[70.08979592 91.91020408] ; [35.91020408 47.08979592],0
a3,1,0.063977,3.431155,[111  50] ; [68 17],[117.1504065  43.8495935] ; [61.8495935 23.1504065],0
n6,1,0.064967,3.405818,[113  47] ; [70 16],[119.02439024  40.97560976] ; [63.97560976 22.02439024],0
s2,1,0.06697,3.355771,[ 26 135] ; [22 63],[ 31.41463415 129.58536585] ; [16.58536585 68.41463415],0
p5,1,0.067209,3.349913,[  6 155] ; [ 8 77],[  9.16260163 151.83739837] ; [ 4.83739837 80.16260163],0
p11,1,0.092796,2.825187,[114  48] ; [69 17],[119.54032258  42.45967742] ; [63.45967742 22.54032258],0
b5,1,0.0955,2.779135,[97 65] ; [42 44],[90.7983871 71.2016129] ; [48.2016129 37.7983871],0
s7,1,0.104471,2.635922,[ 32 122] ; [24 55],[ 37.01287554 116.98712446] ; [18.98712446 60.01287554],0
d5,1,0.129807,2.294813,[131  31] ; [76 10],[135.21774194  26.78225806] ; [71.78225806 14.21774194],0
p6,1,0.140589,2.171498,[ 33 126] ; [24 58],[ 37.60580913 121.39419087] ; [19.39419087 62.60580913],0
p9,1,0.20668,1.594529,[113  46] ; [66 18],[117.12345679  41.87654321] ; [61.87654321 22.12345679],0
n3,1,0.218223,1.516019,[27 20] ; [14  5],[29.1969697 17.8030303] ; [11.8030303  7.1969697],0
n1,1,0.23024,1.439378,[17 32] ; [ 3 13],[15.07692308 33.92307692] ; [ 4.92307692 11.07692308],0
b3,1,0.241061,1.374381,[34 56] ; [28 31],[37.44966443 52.55033557] ; [24.55033557 34.44966443],0
b2,1,0.241061,1.374381,[34 56] ; [28 31],[37.44966443 52.55033557] ; [24.55033557 34.44966443],0
u1,1,0.272589,1.20367,[ 20 142] ; [15 71],[ 22.86290323 139.13709677] ; [12.13709677 73.86290323],0
a8,1,0.277774,1.177947,[ 15 138] ; [11 64],[ 17.44736842 135.55263158] ; [ 8.55263158 66.44736842],0
a1,1,0.298695,1.080012,[  5 157] ; [ 5 81],[  6.53225806 155.46774194] ; [ 3.46774194 82.53225806],0
n2,1,0.30023,1.073171,[28 20] ; [13  5],[29.81818182 18.18181818] ; [11.18181818  6.81818182],0
b1,1,0.317218,1.000383,[69 93] ; [31 55],[65.32258065 96.67741935] ; [34.67741935 51.32258065],0
a5,1,0.331892,0.941501,[111  51] ; [64 22],[114.31451613  47.68548387] ; [60.68548387 25.31451613],0
d3,1,0.469331,0.523551,[120  42] ; [60 26],[117.58064516  44.41935484] ; [62.41935484 23.58064516],0
s4,1,0.538883,0.377613,[ 15 147] ; [ 6 80],[ 13.71774194 148.28225806] ; [ 7.28225806 78.71774194],0
s1,1,0.568877,0.324564,[  6 156] ; [ 2 83],[  5.24696356 156.75303644] ; [ 2.75303644 82.24696356],0
u3,1,0.63347,0.227385,[25 26] ; [10  8],[25.86956522 25.13043478] ; [9.13043478 8.86956522],0
u4,1,0.64757,0.208978,[  1 161] ; [ 1 85],[  1.30645161 160.69354839] ; [ 0.69354839 85.30645161],0
p1,1,0.663774,0.188971,[  9 152] ; [ 6 80],[  9.77732794 151.22267206] ; [ 5.22267206 80.77732794],0
u2,1,0.770633,0.085,[27 23] ; [9 9],[26.47058824 23.52941176] ; [9.52941176 8.47058824],0
a6,1,0.784516,0.074769,[112  50] ; [58 28],[111.0483871  50.9516129] ; [58.9516129 27.0483871],0
a4,1,0.850701,0.035428,[71 90] ; [39 47],[71.70040486 89.29959514] ; [38.29959514 47.70040486],0
a7,1,0.92664,0.008477,[114  48] ; [61 25],[114.31451613  47.68548387] ; [60.68548387 25.31451613],0
s3,1,0.93655,0.006337,[ 41 120] ; [21 63],[ 40.74285714 120.25714286] ; [21.25714286 62.74285714],0
s5,1,0.953741,0.003365,[ 22 135] ; [12 72],[ 22.14937759 134.85062241] ; [11.85062241 72.14937759],0
b4,1,0.994758,4.3e-05,[96 66] ; [51 35],[96.02419355 65.97580645] ; [50.97580645 35.02419355],0
a2,1,0.997844,7e-06,[ 32 130] ; [17 69],[ 32.00806452 129.99193548] ; [16.99193548 69.00806452],0
