Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,57.342927,[261  32] ; [19 25],[243.4421365  49.5578635] ; [36.5578635  7.4421365],1
p9,1,0.138505,2.19449,[262  30] ; [37  8],[259.07418398  32.92581602] ; [39.92581602  5.07418398],0
p8,1,0.140316,2.174485,[163 127] ; [20 25],[158.41791045 131.58208955] ; [24.58208955 20.41791045],0
r1,1,0.148098,2.091729,[253  41] ; [35 10],[249.7699115  44.2300885] ; [38.2300885  6.7699115],0
s5,1,0.153352,2.038588,[116 168] ; [13 31],[111.69512195 172.30487805] ; [17.30487805 26.69512195],0
a4,1,0.182019,1.781063,[149 145] ; [18 27],[144.83185841 149.16814159] ; [22.16814159 22.83185841],0
p5,1,0.206801,1.59368,[ 56 235] ; [ 5 39],[ 52.9880597 238.0119403] ; [ 8.0119403 35.9880597],0
u2,1,0.210395,1.568703,[31 19] ; [9 2],[32.78688525 17.21311475] ; [7.21311475 3.78688525],0
a1,1,0.213615,1.546754,[ 21 274] ; [ 1 44],[ 19.08823529 275.91176471] ; [ 2.91176471 42.08823529],0
d3,1,0.213915,1.544731,[209  84] ; [28 17],[205.44674556  87.55325444] ; [31.55325444 13.44674556],0
v4,1,0.227113,1.458854,[283   9] ; [42  3],[281.60237389  10.39762611] ; [43.39762611  1.60237389],0
a6,1,0.239495,1.383563,[188 104] ; [33 12],[191.48961424 100.51038576] ; [29.51038576 15.48961424],0
p4,1,0.272017,1.206545,[200  93] ; [27 18],[196.77810651  96.22189349] ; [30.22189349 14.77810651],0
r4,1,0.29157,1.112356,[270  25] ; [39  6],[268.10294118  26.89705882] ; [40.89705882  4.10294118],0
s6,1,0.298175,1.082337,[238  52] ; [34 11],[235.46268657  54.53731343] ; [36.53731343  8.46268657],0
a8,1,0.313689,1.015078,[ 55 207] ; [ 6 36],[ 52.57236842 209.42763158] ; [ 8.42763158 33.57236842],0
d2,1,0.328904,0.953207,[166 127] ; [22 23],[162.9704142 130.0295858] ; [25.0295858 19.9704142],0
p12,1,0.379654,0.771823,[ 32 260] ; [ 3 42],[ 30.3264095 261.6735905] ; [ 4.6735905 40.3264095],0
p1,1,0.40901,0.681675,[ 32 262] ; [ 3 41],[ 30.44378698 263.55621302] ; [ 4.55621302 39.44378698],0
b5,1,0.436279,0.606051,[169 126] ; [23 22],[166.58823529 128.41176471] ; [25.41176471 19.58823529],0
n3,1,0.489007,0.47871,[38 19] ; [11  8],[36.75 20.25] ; [12.25  6.75],0
n2,1,0.520891,0.412128,[44 13] ; [14  6],[42.93506494 14.06493506] ; [15.06493506  4.93506494],0
b1,1,0.57171,0.319829,[118 177] ; [20 25],[119.73529412 175.26470588] ; [18.26470588 26.73529412],0
v2,1,0.579922,0.306361,[187 103] ; [24 16],[185.42424242 104.57575758] ; [25.57575758 14.42424242],0
u3,1,0.665183,0.187289,[35 16] ; [9 3],[35.61904762 15.38095238] ; [8.38095238 3.61904762],0
b2,1,0.68009,0.170025,[102 121] ; [13 13],[102.99196787 120.00803213] ; [12.00803213 13.99196787],0
b3,1,0.68009,0.170025,[102 121] ; [13 13],[102.99196787 120.00803213] ; [12.00803213 13.99196787],0
p10,1,0.77982,0.078151,[252  41] ; [38  7],[251.39053254  41.60946746] ; [38.60946746  6.39053254],0
v1,1,0.884383,0.021146,[171 113] ; [27 17],[171.43902439 112.56097561] ; [26.56097561 17.43902439],0
u4,1,0.905714,0.014029,[ 12 283] ; [ 2 43],[ 12.14705882 282.85294118] ; [ 1.85294118 43.14705882],0
s8,1,0.93177,0.007331,[203  89] ; [31 14],[202.7537092  89.2462908] ; [31.2462908 13.7537092],0
a2,1,0.991708,0.000108,[ 85 210] ; [13 32],[ 85.02941176 209.97058824] ; [12.97058824 32.02941176],0
