Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,123.074407,[230  46] ; [28 85],[183.05398458  92.94601542] ; [74.94601542 38.05398458],1
n6,1,0.510957,0.432108,[237  34] ; [96 17],[235.0078125  35.9921875] ; [97.9921875 15.0078125],0
d4,1,0.527007,0.40016,[234  39] ; [94 19],[231.97927461  41.02072539] ; [96.02072539 16.97927461],0
a6,1,0.547993,0.360924,[185  88] ; [73 40],[182.47150259  90.52849741] ; [75.52849741 37.47150259],0
p6,1,0.602287,0.271561,[145 129] ; [56 56],[142.67875648 131.32124352] ; [58.32124352 53.67875648],0
p8,1,0.640613,0.217942,[189  87] ; [78 32],[190.9119171  85.0880829] ; [76.0880829 33.9119171],0
u3,1,0.644002,0.213546,[43 24] ; [19 13],[41.95959596 25.04040404] ; [20.04040404 11.95959596],0
p4,1,0.645899,0.21111,[201  74] ; [80 33],[199.16237113  75.83762887] ; [81.83762887 31.16237113],0
d5,1,0.662275,0.190772,[227  46] ; [96 17],[228.44300518  44.55699482] ; [94.55699482 18.44300518],0
b4,1,0.667367,0.184697,[158 118] ; [62 51],[156.09254499 119.90745501] ; [63.90745501 49.09254499],0
a7,1,0.691103,0.157894,[199  76] ; [84 29],[200.57989691  74.42010309] ; [82.42010309 30.57989691],0
r4,1,0.708144,0.140138,[257  19] ; [104   9],[256.13367609  19.86632391] ; [104.86632391   8.13367609],0
a1,1,0.710991,0.13729,[ 20 256] ; [  7 106],[ 19.15681234 256.84318766] ; [  7.84318766 105.15681234],0
v2,1,0.755401,0.097049,[157 108] ; [65 48],[155.63492063 109.36507937] ; [66.36507937 46.63492063],0
p3,1,0.889331,0.019363,[170 105] ; [69 44],[169.3943299 105.6056701] ; [69.6056701 43.3943299],0
p2,1,0.923597,0.009198,[250  26] ; [102  11],[249.74807198  26.25192802] ; [102.25192802  10.74807198],0
p9,1,0.960968,0.002395,[246  29] ; [100  12],[245.86563307  29.13436693] ; [100.13436693  11.86563307],0
u1,1,0.988612,0.000204,[ 56 220] ; [23 90],[ 56.05141388 219.94858612] ; [22.94858612 90.05141388],0
d3,1,0.99018,0.000151,[199  75] ; [82 31],[198.95090439  75.04909561] ; [82.04909561 30.95090439],0
