Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,2.6e-05,17.692192,[30 62] ; [45 23],[43.125 48.875] ; [31.875 36.125],1
p9,1,0.713402,0.134902,[79 16] ; [58 10],[79.84662577 15.15337423] ; [57.15337423 10.84662577],0
a4,1,0.735836,0.113821,[42 52] ; [29 40],[40.94478528 53.05521472] ; [30.05521472 38.94478528],0
s1,1,0.765119,0.089261,[ 5 88] ; [ 3 66],[ 4.59259259 88.40740741] ; [ 3.40740741 65.59259259],0
p12,1,0.78895,0.071649,[ 8 86] ; [ 5 63],[ 7.54320988 86.45679012] ; [ 5.45679012 62.54320988],0
d2,1,0.848273,0.036604,[44 51] ; [33 36],[44.60365854 50.39634146] ; [32.39634146 36.60365854],0
n2,1,0.864967,0.028918,[21  8] ; [9 3],[21.2195122  7.7804878] ; [8.7804878 3.2195122],0
a8,1,0.871368,0.026218,[12 79] ; [ 8 57],[11.66666667 79.33333333] ; [ 8.33333333 56.66666667],0
r2,1,0.879568,0.022957,[85  9] ; [61  7],[84.71604938  9.28395062] ; [61.28395062  6.71604938],0
u1,1,0.890997,0.018781,[ 6 89] ; [ 4 65],[ 5.79268293 89.20731707] ; [ 4.20731707 64.79268293],0
p11,1,0.905308,0.014151,[75 20] ; [55 14],[75.30487805 19.69512195] ; [54.69512195 14.30487805],0
