Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.000161,14.236687,[51 66] ; [119  62],[66.74496644 50.25503356] ; [103.25503356  77.74496644],1
a8,1,0.240541,1.377418,[12 95] ; [ 28 144],[15.34050179 91.65949821] ; [ 24.65949821 147.34050179],0
s1,1,0.248729,1.330428,[  8 106] ; [  7 170],[  5.87628866 108.12371134] ; [  9.12371134 167.87628866],0
n3,1,0.252559,1.309091,[26  7] ; [26 13],[23.83333333  9.16666667] ; [28.16666667 10.83333333],0
b4,1,0.2555,1.29298,[62 55] ; [108  73],[66.74496644 50.25503356] ; [103.25503356  77.74496644],0
s5,1,0.259547,1.271173,[29 82] ; [ 57 119],[33.26132404 77.73867596] ; [ 52.73867596 123.26132404],0
a4,1,0.273143,1.200896,[27 88] ; [ 53 128],[31.08108108 83.91891892] ; [ 48.91891892 132.08108108],0
p12,1,0.371338,0.799183,[  8 107] ; [  8 169],[  6.30136986 108.69863014] ; [  9.69863014 167.30136986],0
v4,1,0.376713,0.781401,[110   6] ; [165  14],[108.13559322   7.86440678] ; [166.86440678  12.13559322],0
p7,1,0.419572,0.651514,[65 48] ; [109  66],[68.27083333 44.72916667] ; [105.72916667  69.27083333],0
v2,1,0.434415,0.610991,[55 54] ; [95 77],[58.18505338 50.81494662] ; [91.81494662 80.18505338],0
p4,1,0.444837,0.583775,[61 55] ; [85 92],[57.80204778 58.19795222] ; [88.19795222 88.80204778],0
a2,1,0.454556,0.559267,[  9 108] ; [ 10 171],[  7.45973154 109.54026846] ; [ 11.54026846 169.45973154],0
p5,1,0.465834,0.531841,[ 14 101] ; [ 17 162],[ 12.12585034 102.87414966] ; [ 18.87414966 160.12585034],0
s3,1,0.486132,0.485076,[56 56] ; [97 82],[58.88659794 53.11340206] ; [94.11340206 84.88659794],0
p10,1,0.505783,0.442782,[83 31] ; [135  42],[85.40206186 28.59793814] ; [132.59793814  44.40206186],0
n2,1,0.526106,0.401907,[29  6] ; [30  9],[27.90540541  7.09459459] ; [31.09459459  7.90540541],0
s7,1,0.565969,0.329474,[45 64] ; [77 95],[47.32384342 61.67615658] ; [74.67615658 97.32384342],0
p3,1,0.59169,0.287712,[52 64] ; [ 75 105],[49.77027027 66.22972973] ; [ 77.22972973 102.77027027],0
b5,1,0.603559,0.269662,[63 54] ; [103  78],[65.17449664 51.82550336] ; [100.82550336  80.17449664],0
s6,1,0.659943,0.193593,[75 38] ; [113  64],[73.25517241 39.74482759] ; [114.74482759  62.25517241],0
a6,1,0.715895,0.13246,[71 46] ; [106  75],[69.49328859 47.50671141] ; [107.50671141  73.49328859],0
a7,1,0.76124,0.092326,[76 41] ; [120  60],[77.21212121 39.78787879] ; [118.78787879  61.21212121],0
a5,1,0.761851,0.09184,[71 46] ; [113  68],[72.24161074 44.75838926] ; [111.75838926  69.24161074],0
r4,1,0.772395,0.083662,[109   8] ; [167  14],[108.36241611   8.63758389] ; [167.63758389  13.36241611],0
n6,1,0.803334,0.062018,[92 25] ; [137  40],[91.13265306 25.86734694] ; [137.86734694  39.13265306],0
r2,1,0.80456,0.061231,[110   7] ; [167  12],[109.48986486   7.51013514] ; [167.51013514  11.48986486],0
b1,1,0.828242,0.047071,[47 70] ; [ 75 106],[47.89932886 69.10067114] ; [ 74.10067114 106.89932886],0
u1,1,0.841036,0.040228,[  4 113] ; [  7 174],[  4.31879195 112.68120805] ; [  6.68120805 174.31879195],0
v1,1,0.842359,0.039552,[59 55] ; [90 88],[58.17123288 55.82876712] ; [90.82876712 87.17123288],0
p8,1,0.899197,0.016047,[52 60] ; [84 94],[52.52413793 59.47586207] ; [83.47586207 94.52413793],0
p6,1,0.921479,0.009716,[35 79] ; [ 55 121],[35.37931034 78.62068966] ; [ 54.62068966 121.37931034],0
s8,1,0.942965,0.005119,[42 73] ; [ 65 115],[41.71186441 73.28813559] ; [ 65.28813559 114.71186441],0
p11,1,0.97242,0.001195,[89 28] ; [138  43],[89.12416107 27.87583893] ; [137.87583893  43.12416107],0
