Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,27.643363,[28 21] ; [ 28 124],[13.65174129 35.34825871] ; [ 42.34825871 109.65174129],1
d5,1,0.152552,2.04655,[37 12] ; [98 54],[32.91044776 16.08955224] ; [102.08955224  49.91044776],0
p10,1,0.180756,1.791397,[31 18] ; [79 72],[26.95 22.05] ; [83.05 67.95],0
u2,1,0.181638,1.78417,[ 5 10] ; [27 24],[7.27272727 7.72727273] ; [24.72727273 26.27272727],0
r3,1,0.188317,1.730734,[43  6] ; [119  31],[39.88944724  9.11055276] ; [122.11055276  27.88944724],0
n2,1,0.205166,1.605211,[8 2] ; [36 25],[6.1971831 3.8028169] ; [37.8028169 23.1971831],0
s4,1,0.237688,1.394254,[ 7 42] ; [ 13 140],[ 4.85148515 44.14851485] ; [ 15.14851485 137.85148515],0
s5,1,0.279141,1.171267,[ 7 39] ; [ 14 133],[ 5.00518135 40.99481865] ; [ 15.99481865 131.00518135],0
r2,1,0.303233,1.059923,[44  5] ; [124  24],[41.78680203  7.21319797] ; [126.21319797  21.78680203],0
n1,1,0.303955,1.056763,[2 8] ; [22 38],[3.42857143 6.57142857] ; [20.57142857 39.42857143],0
u1,1,0.305341,1.050721,[ 7 42] ; [ 14 139],[ 5.09405941 43.90594059] ; [ 15.90594059 137.09405941],0
p9,1,0.330676,0.946248,[32 17] ; [85 63],[29.10152284 19.89847716] ; [87.89847716 60.10152284],0
d3,1,0.39649,0.718946,[30 19] ; [82 69],[27.44 21.56] ; [84.56 66.44],0
s8,1,0.406607,0.6887,[ 8 41] ; [ 18 135],[ 6.30693069 42.69306931] ; [ 19.69306931 133.30693069],0
d4,1,0.408901,0.681993,[38 11] ; [108  43],[35.77 13.23] ; [110.23  40.77],0
p11,1,0.409209,0.681099,[33 16] ; [93 60],[30.56435644 18.43564356] ; [95.43564356 57.56435644],0
a4,1,0.505917,0.442502,[18 31] ; [64 88],[19.99004975 29.00995025] ; [62.00995025 89.99004975],0
n5,1,0.568672,0.324909,[31 18] ; [88 62],[29.30150754 19.69849246] ; [89.69849246 60.30150754],0
b1,1,0.584121,0.299619,[23 26] ; [65 88],[21.34653465 27.65346535] ; [66.65346535 86.34653465],0
d1,1,0.59041,0.289704,[19 30] ; [66 87],[20.61881188 28.38118812] ; [64.38118812 88.61881188],0
v2,1,0.645351,0.211812,[20 28] ; [55 90],[18.65284974 29.34715026] ; [56.34715026 88.65284974],0
r1,1,0.732243,0.117062,[31 18] ; [92 60],[29.98507463 19.01492537] ; [93.01492537 58.98507463],0
a3,1,0.745411,0.105427,[34 15] ; [101  50],[33.075 15.925] ; [101.925  49.075],0
a8,1,0.773311,0.082971,[ 5 37] ; [ 15 130],[ 4.49197861 37.50802139] ; [ 15.50802139 129.49197861],0
s1,1,0.798752,0.065006,[ 2 47] ; [  5 146],[ 1.715 47.285] ; [  5.285 145.715],0
a2,1,0.812871,0.056038,[ 7 42] ; [ 24 129],[ 7.51980198 41.48019802] ; [ 23.48019802 129.51980198],0
u3,1,0.867259,0.027936,[7 8] ; [23 29],[6.71641791 8.28358209] ; [23.28358209 28.71641791],0
b5,1,0.884632,0.021054,[26 23] ; [83 70],[26.44059406 22.55940594] ; [82.55940594 70.44059406],0
b4,1,0.891936,0.018457,[27 22] ; [86 67],[27.41089109 21.58910891] ; [85.58910891 67.41089109],0
a1,1,0.918235,0.010539,[ 3 46] ; [ 10 143],[ 3.15346535 45.84653465] ; [  9.84653465 143.15346535],0
b2,1,1.0,0.0,[13 17] ; [39 51],[13. 17.] ; [39. 51.],0
b3,1,1.0,0.0,[13 17] ; [39 51],[13. 17.] ; [39. 51.],0
