Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,86.460012,[128  37] ; [14 72],[93.34661355 71.65338645] ; [48.65338645 37.34661355],1
p12,1,0.555158,0.348157,[ 24 142] ; [10 75],[ 22.48605578 143.51394422] ; [11.51394422 73.48605578],0
b2,1,0.557462,0.344118,[51 63] ; [17 26],[49.37579618 64.62420382] ; [18.62420382 24.37579618],0
b3,1,0.557462,0.344118,[51 63] ; [17 26],[49.37579618 64.62420382] ; [18.62420382 24.37579618],0
p5,1,0.562016,0.336226,[ 34 133] ; [20 65],[ 35.78571429 131.21428571] ; [18.21428571 66.78571429],0
p7,1,0.654779,0.199928,[123  38] ; [62 22],[121.57142857  39.42857143] ; [63.42857143 20.57142857],0
p11,1,0.674777,0.176064,[133  35] ; [70 16],[134.26771654  33.73228346] ; [68.73228346 17.26771654],0
r4,1,0.675407,0.175342,[162   6] ; [82  4],[161.38582677   6.61417323] ; [82.61417323  3.38582677],0
s4,1,0.719972,0.128519,[ 40 124] ; [19 66],[ 38.85943775 125.14056225] ; [20.14056225 64.85943775],0
n3,1,0.744775,0.105974,[24  6] ; [16  5],[23.52941176  6.47058824] ; [16.47058824  4.52941176],0
n2,1,0.784879,0.074511,[26  5] ; [17  4],[25.63461538  5.36538462] ; [17.36538462  3.63461538],0
r3,1,0.825229,0.048764,[161   5] ; [82  3],[160.70916335   5.29083665] ; [82.29083665  2.70916335],0
p1,1,0.825455,0.048635,[ 20 147] ; [11 74],[ 20.54365079 146.45634921] ; [10.45634921 74.54365079],0
p9,1,0.895718,0.01718,[148  17] ; [74  9],[147.7016129  17.2983871] ; [74.2983871  8.7016129],0
n1,1,0.910431,0.012655,[16 15] ; [10 10],[15.80392157 15.19607843] ; [10.19607843  9.80392157],0
v4,1,1.0,0.0,[162   6] ; [81  3],[162.   6.] ; [81.  3.],0
