Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,51.630394,[205  63] ; [38 65],[175.53638814  92.46361186] ; [67.46361186 35.53638814],1
v3,1,0.042738,4.105739,[ 84 171] ; [22 78],[ 76.14084507 178.85915493] ; [29.85915493 70.14084507],0
n6,1,0.043235,4.086174,[227  39] ; [78 24],[220.46195652  45.53804348] ; [84.53804348 17.46195652],0
p8,1,0.047481,3.928254,[143 121] ; [43 58],[134.53150685 129.46849315] ; [51.46849315 49.53150685],0
s1,1,0.077771,3.110886,[  3 259] ; [ 4 96],[  5.06629834 256.93370166] ; [ 1.93370166 98.06629834],0
v2,1,0.108771,2.571994,[141 111] ; [45 52],[134.30372493 117.69627507] ; [51.69627507 45.30372493],0
p6,1,0.113034,2.511278,[ 83 183] ; [22 75],[ 76.94214876 189.05785124] ; [28.05785124 68.94214876],0
p3,1,0.117182,2.454584,[117 151] ; [35 66],[110.39566396 157.60433604] ; [41.60433604 59.39566396],0
b1,1,0.132106,2.267578,[ 87 181] ; [42 61],[ 93.18598383 174.81401617] ; [35.81401617 67.18598383],0
s3,1,0.184278,1.762781,[105 156] ; [33 68],[ 99.49723757 161.50276243] ; [38.50276243 62.49723757],0
p5,1,0.200741,1.636975,[ 16 251] ; [10 92],[ 18.81300813 248.18699187] ; [ 7.18699187 94.81300813],0
s6,1,0.208661,1.58069,[138 123] ; [45 54],[132.675 128.325] ; [50.325 48.675],0
p12,1,0.228467,1.450378,[ 20 247] ; [ 4 96],[ 17.46049046 249.53950954] ; [ 6.53950954 93.46049046],0
n4,1,0.249157,1.328023,[195  72] ; [69 34],[190.50810811  76.49189189] ; [73.49189189 29.50810811],0
a4,1,0.37765,0.778338,[108 160] ; [36 66],[104.3027027 163.6972973] ; [39.6972973 62.3027027],0
s8,1,0.450031,0.570574,[ 59 209] ; [19 84],[ 56.34501348 211.65498652] ; [21.65498652 81.34501348],0
a8,1,0.453915,0.560858,[ 30 215] ; [ 9 87],[ 28.02052786 216.97947214] ; [10.97947214 85.02052786],0
d2,1,0.547756,0.361353,[106 161] ; [44 58],[108.53658537 158.46341463] ; [41.46341463 60.53658537],0
n5,1,0.548049,0.360824,[183  82] ; [73 28],[185.35519126  79.64480874] ; [70.64480874 30.35519126],0
n3,1,0.570096,0.322522,[41 12] ; [23  9],[39.90588235 13.09411765] ; [24.09411765  7.90588235],0
p7,1,0.5778,0.309805,[152 109] ; [55 45],[149.65927978 111.34072022] ; [57.34072022 42.65927978],0
b4,1,0.579089,0.30771,[166 102] ; [67 36],[168.31266846  99.68733154] ; [64.68733154 38.31266846],0
s4,1,0.588068,0.293371,[ 33 226] ; [11 92],[ 31.48066298 227.51933702] ; [12.51933702 90.48066298],0
u2,1,0.594453,0.283444,[54 43] ; [25 24],[52.48630137 44.51369863] ; [26.51369863 22.48630137],0
n2,1,0.603848,0.269231,[38 14] ; [25  7],[39. 13.] ; [24.  8.],0
v1,1,0.738522,0.11143,[131 126] ; [50 52],[129.57381616 127.42618384] ; [51.42618384 50.57381616],0
p1,1,0.797962,0.065529,[ 21 244] ; [ 9 94],[ 21.60326087 243.39673913] ; [ 8.39673913 94.60326087],0
b2,1,0.861861,0.030278,[46 95] ; [21 41],[46.53694581 94.46305419] ; [20.46305419 41.53694581],0
b3,1,0.861861,0.030278,[46 95] ; [21 41],[46.53694581 94.46305419] ; [20.46305419 41.53694581],0
u4,1,0.898685,0.016211,[  3 264] ; [  1 102],[  2.88648649 264.11351351] ; [  1.11351351 101.88648649],0
a1,1,0.94509,0.004744,[ 10 258] ; [ 4 99],[ 10.11320755 257.88679245] ; [ 3.88679245 99.11320755],0
n1,1,0.963082,0.002142,[16 36] ; [10 22],[16.0952381 35.9047619] ; [ 9.9047619 22.0952381],0
