Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,46.229101,[41 54] ; [203  49],[66.80115274 28.19884726] ; [177.19884726  74.80115274],1
u3,1,0.216837,1.525179,[12 12] ; [40 22],[14.51162791  9.48837209] ; [37.48837209 24.51162791],0
s7,1,0.224508,1.47532,[61 33] ; [136 100],[56.11515152 37.88484848] ; [140.88484848  95.11515152],0
p10,1,0.284638,1.144813,[80 14] ; [225  27],[82.86127168 11.13872832] ; [222.13872832  29.86127168],0
v2,1,0.286712,1.134999,[55 39] ; [158  86],[59.23668639 34.76331361] ; [153.76331361  90.23668639],0
d5,1,0.287083,1.133252,[75 19] ; [214  39],[78.28818444 15.71181556] ; [210.71181556  42.28818444],0
u2,1,0.370797,0.800993,[12 12] ; [37 24],[13.83529412 10.16470588] ; [35.16470588 25.83529412],0
p11,1,0.374386,0.789057,[77 18] ; [215  38],[79.71264368 15.28735632] ; [212.28735632  40.71264368],0
p6,1,0.428133,0.627883,[48 45] ; [141 109],[51.24489796 41.75510204] ; [137.75510204 112.24489796],0
n2,1,0.459489,0.547138,[13  5] ; [26  6],[14.04  3.96] ; [24.96  7.04],0
r3,1,0.484331,0.489095,[90  5] ; [241   9],[91.14492754  3.85507246] ; [239.85507246  10.14492754],0
a1,1,0.491621,0.472977,[ 8 87] ; [ 16 237],[ 6.55172414 88.44827586] ; [ 17.44827586 235.55172414],0
n6,1,0.49432,0.46711,[81 13] ; [223  28],[82.82898551 11.17101449] ; [221.17101449  29.82898551],0
p2,1,0.523075,0.407826,[85 10] ; [231  21],[86.5129683  8.4870317] ; [229.4870317  22.5129683],0
b3,1,0.539422,0.376613,[30 38] ; [64 97],[27.91266376 40.08733624] ; [66.08733624 94.91266376],0
b2,1,0.539422,0.376613,[30 38] ; [64 97],[27.91266376 40.08733624] ; [66.08733624 94.91266376],0
s2,1,0.649222,0.206882,[52 43] ; [130 120],[50.11594203 44.88405797] ; [131.88405797 118.11594203],0
n5,1,0.668279,0.183621,[73 21] ; [201  51],[74.43930636 19.56069364] ; [199.56069364  52.43930636],0
s1,1,0.684736,0.164844,[ 3 92] ; [  6 246],[ 2.46397695 92.53602305] ; [  6.53602305 245.46397695],0
p8,1,0.702842,0.145532,[72 22] ; [188  64],[70.63583815 23.36416185] ; [189.36416185  62.63583815],0
p1,1,0.711239,0.137042,[10 85] ; [ 30 221],[10.98265896 84.01734104] ; [ 29.01734104 221.98265896],0
s6,1,0.746493,0.104502,[66 25] ; [174  72],[64.80712166 26.19287834] ; [175.19287834  70.80712166],0
a8,1,0.749821,0.101681,[13 80] ; [ 34 187],[13.92038217 79.07961783] ; [ 33.07961783 187.92038217],0
n3,1,0.768278,0.086806,[14  4] ; [26  6],[14.4  3.6] ; [25.6  6.4],0
n4,1,0.769837,0.085608,[76 18] ; [208  45],[76.93371758 17.06628242] ; [207.06628242  45.93371758],0
a3,1,0.792486,0.069213,[71 24] ; [191  60],[71.93641618 23.06358382] ; [190.06358382  60.93641618],0
d2,1,0.835042,0.043364,[48 47] ; [131 122],[48.86494253 46.13505747] ; [130.13505747 122.86494253],0
a5,1,0.845692,0.037876,[76 19] ; [200  53],[75.34482759 19.65517241] ; [200.65517241  52.34482759],0
d4,1,0.855374,0.033221,[78 16] ; [212  41],[78.55907781 15.44092219] ; [211.44092219  41.55907781],0
v3,1,0.870959,0.026387,[46 48] ; [117 127],[45.33136095 48.66863905] ; [117.66863905 126.33136095],0
p5,1,0.973649,0.001091,[19 76] ; [ 50 202],[18.89048991 76.10951009] ; [ 50.10951009 201.89048991],0
