Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,32.628572,[200  51] ; [35 41],[180.382263  70.617737] ; [54.617737 21.382263],1
d2,1,0.239465,1.383738,[136 116] ; [48 30],[140.50909091 111.49090909] ; [43.49090909 34.50909091],0
d3,1,0.246716,1.341806,[182  70] ; [51 27],[177.92727273  74.07272727] ; [55.07272727 22.92727273],0
p4,1,0.25509,1.295208,[181  70] ; [51 27],[176.99696049  74.00303951] ; [55.00303951 22.99696049],0
n2,1,0.256175,1.289309,[39 13] ; [9 6],[37.25373134 14.74626866] ; [10.74626866  4.25373134],0
u3,1,0.257637,1.281409,[29 11] ; [16 11],[26.86567164 13.13432836] ; [18.13432836  8.86567164],0
r2,1,0.282902,1.153098,[238   9] ; [72  5],[236.32716049  10.67283951] ; [73.67283951  3.32716049],0
a2,1,0.294647,1.098267,[ 70 182] ; [17 61],[ 66.43636364 185.56363636] ; [20.56363636 57.43636364],0
d5,1,0.302726,1.062147,[210  41] ; [69  9],[212.85410334  38.14589666] ; [66.14589666 11.85410334],0
d4,1,0.335969,0.925752,[217  34] ; [64 14],[214.37993921  36.62006079] ; [66.62006079 11.37993921],0
p12,1,0.349667,0.874667,[ 29 222] ; [ 6 71],[ 26.78353659 224.21646341] ; [ 8.21646341 68.78353659],0
p10,1,0.373128,0.793219,[223  26] ; [67 11],[220.82568807  28.17431193] ; [69.17431193  8.82568807],0
r4,1,0.403939,0.696569,[232  20] ; [74  4],[233.67272727  18.32727273] ; [72.32727273  5.67272727],0
a4,1,0.411071,0.675702,[120 132] ; [33 45],[116.83636364 135.16363636] ; [36.16363636 41.83636364],0
n3,1,0.411993,0.673041,[37 15] ; [9 6],[35.70149254 16.29850746] ; [10.29850746  4.70149254],0
a8,1,0.4447,0.584126,[ 43 183] ; [11 62],[ 40.81605351 185.18394649] ; [13.18394649 59.81605351],0
s1,1,0.498159,0.458856,[ 11 238] ; [ 2 73],[  9.99074074 239.00925926] ; [ 3.00925926 71.99074074],0
a5,1,0.536976,0.381174,[202  50] ; [60 18],[200.07272727  51.92727273] ; [61.92727273 16.07272727],0
r3,1,0.562647,0.335142,[242  10] ; [76  2],[242.83636364   9.16363636] ; [75.16363636  2.83636364],0
a6,1,0.567808,0.326365,[165  86] ; [54 24],[167.07902736  83.92097264] ; [51.92097264 26.07902736],0
d1,1,0.582508,0.302198,[166  86] ; [54 24],[168.  84.] ; [52. 26.],0
b1,1,0.597665,0.278532,[ 95 157] ; [32 46],[ 96.98181818 155.01818182] ; [30.01818182 47.98181818],0
r1,1,0.716963,0.131421,[210  40] ; [66 11],[211.00917431  38.99082569] ; [64.99082569 12.00917431],0
b5,1,0.76301,0.09092,[147 105] ; [47 31],[148.14545455 103.85454545] ; [45.85454545 32.14545455],0
p8,1,0.837046,0.042302,[161  87] ; [49 28],[160.24615385  87.75384615] ; [49.75384615 27.24615385],0
b2,1,0.988298,0.000215,[80 95] ; [22 26],[80.04484305 94.95515695] ; [21.95515695 26.04484305],0
b3,1,0.988298,0.000215,[80 95] ; [22 26],[80.04484305 94.95515695] ; [21.95515695 26.04484305],0
p3,1,0.992316,9.3e-05,[152 100] ; [47 31],[151.96363636 100.03636364] ; [47.03636364 30.96363636],0
