Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,5.2e-05,16.384124,[61 26] ; [162 191],[44.09318182 42.90681818] ; [178.90681818 174.09318182],1
b5,1,0.469493,0.523169,[53 35] ; [233 129],[55.92888889 32.07111111] ; [230.07111111 131.92888889],0
a3,1,0.517871,0.418131,[55 33] ; [212 149],[52.32962138 35.67037862] ; [214.67037862 146.32962138],0
d4,1,0.520974,0.411965,[72 16] ; [285  77],[69.81333333 18.18666667] ; [287.18666667  74.81333333],0
u2,1,0.563341,0.333952,[18 15] ; [72 75],[16.5 16.5] ; [73.5 73.5],0
a7,1,0.639841,0.218951,[66 21] ; [265  96],[64.27901786 22.72098214] ; [266.72098214  94.27901786],0
n6,1,0.653787,0.201159,[68 20] ; [286  74],[69.53571429 18.46428571] ; [284.46428571  75.53571429],0
n2,1,0.702096,0.1463,[12  5] ; [69 23],[12.63302752  4.36697248] ; [68.36697248 23.63302752],0
v2,1,0.703922,0.144424,[45 38] ; [178 165],[43.44835681 39.55164319] ; [179.55164319 163.44835681],0
p1,1,0.731988,0.117294,[ 5 83] ; [ 24 335],[ 5.70917226 82.29082774] ; [ 23.29082774 335.70917226],0
a1,1,0.745304,0.105519,[ 3 85] ; [ 10 352],[ 2.54222222 85.45777778] ; [ 10.45777778 351.54222222],0
u4,1,0.782728,0.076046,[ 1 87] ; [  3 359],[ 0.78222222 87.21777778] ; [  3.21777778 358.78222222],0
v4,1,0.805965,0.060337,[82  6] ; [338  22],[82.5  5.5] ; [337.5  22.5],0
n1,1,0.827573,0.047443,[ 5 11] ; [26 65],[ 4.63551402 11.36448598] ; [26.36448598 64.63551402],0
d3,1,0.872513,0.02575,[58 30] ; [234 126],[57.35714286 30.64285714] ; [234.64285714 125.35714286],0
r2,1,0.873865,0.025202,[80  7] ; [331  27],[80.35280899  6.64719101] ; [330.64719101  27.35280899],0
n5,1,0.978378,0.000735,[57 30] ; [234 124],[56.89213483 30.10786517] ; [234.10786517 123.89213483],0
