Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,25.77908,[109  44] ; [29 50],[91.00862069 61.99137931] ; [46.99137931 32.00862069],1
a5,1,0.098915,2.722947,[110  44] ; [48 31],[104.42918455  49.57081545] ; [53.57081545 25.42918455],0
n4,1,0.099879,2.707479,[118  35] ; [53 26],[112.77155172  40.22844828] ; [58.22844828 20.77155172],0
p9,1,0.111761,2.529136,[126  25] ; [59 20],[121.45652174  29.54347826] ; [63.54347826 15.45652174],0
n6,1,0.142389,2.151946,[130  23] ; [61 18],[125.9612069  27.0387931] ; [65.0387931 13.9612069],0
v4,1,0.158783,1.985779,[146   8] ; [71  8],[143.4248927  10.5751073] ; [73.5751073  5.4248927],0
s4,1,0.165003,1.927766,[ 28 122] ; [21 58],[ 32.09606987 117.90393013] ; [16.90393013 62.09606987],0
p5,1,0.177991,1.814316,[ 16 137] ; [13 65],[ 19.20779221 133.79220779] ; [ 9.79220779 68.20779221],0
p2,1,0.181045,1.789023,[141  13] ; [67 11],[138.06896552  15.93103448] ; [69.93103448  8.06896552],0
b1,1,0.189841,1.718855,[66 88] ; [41 38],[70.72103004 83.27896996] ; [36.27896996 42.72103004],0
s5,1,0.191714,1.704395,[ 48 104] ; [31 46],[52.43668122 99.56331878] ; [26.56331878 50.43668122],0
v3,1,0.240423,1.378111,[ 25 127] ; [18 61],[ 28.29437229 123.70562771] ; [14.70562771 64.29437229],0
u3,1,0.274385,1.194691,[25 18] ; [16 19],[22.6025641 20.3974359] ; [18.3974359 16.6025641],0
p11,1,0.277805,1.177796,[115  39] ; [64 15],[118.30901288  35.69098712] ; [60.69098712 18.30901288],0
s8,1,0.315347,1.008149,[62 91] ; [37 41],[65.57142857 87.42857143] ; [33.42857143 44.57142857],0
p3,1,0.347955,0.8809,[86 68] ; [39 40],[82.61802575 71.38197425] ; [42.38197425 36.61802575],0
p6,1,0.374655,0.788166,[70 83] ; [40 37],[73.17391304 79.82608696] ; [36.82608696 40.17391304],0
a1,1,0.407139,0.687141,[  6 148] ; [ 5 74],[  7.27038627 146.72961373] ; [ 3.72961373 75.27038627],0
s7,1,0.437796,0.602053,[66 78] ; [40 38],[68.75675676 75.24324324] ; [37.24324324 40.75675676],0
a4,1,0.438366,0.600556,[59 95] ; [34 44],[61.73275862 92.26724138] ; [31.26724138 46.73275862],0
p1,1,0.439452,0.597713,[ 11 142] ; [ 8 71],[ 12.53017241 140.46982759] ; [ 6.46982759 72.53017241],0
d2,1,0.521448,0.411028,[63 90] ; [36 43],[65.2887931 87.7112069] ; [33.7112069 45.2887931],0
b4,1,0.578224,0.309115,[80 74] ; [38 41],[77.99141631 76.00858369] ; [40.00858369 38.99141631],0
s2,1,0.614202,0.254102,[77 76] ; [37 42],[75.18103448 77.81896552] ; [38.81896552 40.18103448],0
u4,1,0.629177,0.233179,[  1 153] ; [ 1 78],[  1.32188841 152.67811159] ; [ 0.67811159 78.32188841],0
v1,1,0.636393,0.223491,[65 89] ; [30 47],[63.33333333 90.66666667] ; [31.66666667 45.33333333],0
b3,1,0.756731,0.095962,[33 59] ; [20 32],[33.86111111 58.13888889] ; [19.13888889 32.86111111],0
b2,1,0.756731,0.095962,[33 59] ; [20 32],[33.86111111 58.13888889] ; [19.13888889 32.86111111],0
s6,1,0.814038,0.055328,[105  46] ; [51 24],[104.2300885  46.7699115] ; [51.7699115 23.2300885],0
n2,1,0.821,0.051193,[25  9] ; [17  7],[24.62068966  9.37931034] ; [17.37931034  6.62068966],0
s1,1,0.83451,0.043648,[  5 146] ; [ 3 75],[  5.27510917 145.72489083] ; [ 2.72489083 75.27510917],0
n5,1,0.848419,0.036533,[111  43] ; [56 23],[110.3776824  43.6223176] ; [56.6223176 22.3776824],0
n1,1,0.884697,0.02103,[13 20] ; [ 9 15],[12.73684211 20.26315789] ; [ 9.26315789 14.73684211],0
u2,1,0.929388,0.007853,[25 18] ; [20 15],[24.80769231 18.19230769] ; [20.19230769 14.80769231],0
p12,1,0.980566,0.000593,[ 10 144] ; [ 5 73],[  9.95689655 144.04310345] ; [ 5.04310345 72.95689655],0
