Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,44.476718,[67  4] ; [29 40],[48.68571429 22.31428571] ; [47.31428571 21.68571429],1
n2,1,0.657848,0.196149,[13  9] ; [11 10],[12.27906977  9.72093023] ; [11.72093023  9.27906977],0
u3,1,0.681028,0.168971,[12  8] ; [19 16],[11.27272727  8.72727273] ; [19.72727273 15.27272727],0
v3,1,0.6967,0.151927,[19 48] ; [17 50],[18. 49.] ; [18. 49.],0
b3,1,0.701549,0.146866,[13 29] ; [10 27],[12.2278481 29.7721519] ; [10.7721519 26.2278481],0
b2,1,0.701549,0.146866,[13 29] ; [10 27],[12.2278481 29.7721519] ; [10.7721519 26.2278481],0
v1,1,0.724263,0.124444,[26 44] ; [24 46],[25. 45.] ; [25. 45.],0
p6,1,0.735949,0.113719,[17 51] ; [19 50],[17.86861314 50.13138686] ; [18.13138686 50.86861314],0
v4,1,0.771957,0.083994,[63  8] ; [61  9],[62.43971631  8.56028369] ; [61.56028369  8.43971631],0
p11,1,0.772079,0.083901,[45 26] ; [46 24],[45.82269504 25.17730496] ; [45.17730496 24.82269504],0
p10,1,0.790882,0.070313,[38 32] ; [39 30],[38.77697842 31.22302158] ; [38.22302158 30.77697842],0
s5,1,0.852305,0.034662,[14 57] ; [12 53],[13.57352941 57.42647059] ; [12.42647059 52.57352941],0
p2,1,0.856395,0.032749,[47 23] ; [48 22],[47.5 22.5] ; [47.5 22.5],0
s2,1,0.857303,0.032331,[10 61] ; [ 9 60],[ 9.63571429 61.36428571] ; [ 9.36428571 59.63571429],0
p3,1,0.857963,0.032029,[24 46] ; [23 47],[23.5 46.5] ; [23.5 46.5],0
u2,1,0.918799,0.010393,[10 10] ; [17 18],[ 9.81818182 10.18181818] ; [17.18181818 17.81818182],0
n3,1,0.919313,0.010262,[15  8] ; [14  7],[15.15909091  7.84090909] ; [13.84090909  7.15909091],0
n6,1,0.947099,0.004402,[44 27] ; [43 27],[43.80851064 27.19148936] ; [43.19148936 26.80851064],0
