Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,76.877654,[120  24] ; [ 9 45],[93.81818182 50.18181818] ; [35.18181818 18.81818182],1
p8,1,0.129218,2.301869,[56 86] ; [15 39],[51.43877551 90.56122449] ; [19.56122449 34.43877551],0
p4,1,0.151558,2.056504,[67 77] ; [19 35],[62.54545455 81.45454545] ; [23.45454545 30.54545455],0
p6,1,0.178954,1.806291,[47 95] ; [12 40],[43.18556701 98.81443299] ; [15.81443299 36.18556701],0
n1,1,0.191703,1.704484,[19 26] ; [ 6 17],[16.54411765 28.45588235] ; [ 8.45588235 14.54411765],0
b4,1,0.191936,1.702694,[88 58] ; [27 27],[83.95 62.05] ; [31.05 22.95],0
v3,1,0.19479,1.681015,[ 42 100] ; [11 43],[ 38.39795918 103.60204082] ; [14.60204082 39.39795918],0
d2,1,0.206542,1.595498,[54 91] ; [25 28],[57.85353535 87.14646465] ; [21.14646465 31.85353535],0
d5,1,0.21497,1.537638,[102  43] ; [33 21],[98.36683417 46.63316583] ; [36.63316583 17.36683417],0
d4,1,0.240721,1.376368,[102  44] ; [33 21],[98.55 47.45] ; [36.45 17.55],0
s5,1,0.281411,1.160265,[ 31 107] ; [ 8 44],[ 28.32631579 109.67368421] ; [10.67368421 41.32631579],0
s1,1,0.322858,0.977332,[  4 142] ; [ 3 50],[  5.13567839 140.86432161] ; [ 1.86432161 51.13567839],0
u3,1,0.418164,0.65547,[22 33] ; [ 9 20],[20.29761905 34.70238095] ; [10.70238095 18.29761905],0
a4,1,0.429279,0.624772,[50 96] ; [15 38],[47.68844221 98.31155779] ; [17.31155779 35.68844221],0
p7,1,0.433489,0.613459,[72 70] ; [24 30],[69.55102041 72.44897959] ; [26.44897959 27.55102041],0
a1,1,0.446315,0.579992,[  9 137] ; [ 5 49],[ 10.22 135.78] ; [ 3.78 50.22],0
p1,1,0.457316,0.552455,[ 16 130] ; [ 4 50],[ 14.6 131.4] ; [ 5.4 48.6],0
d1,1,0.501148,0.452505,[59 87] ; [19 35],[56.94 89.06] ; [21.06 32.94],0
v2,1,0.501944,0.450824,[57 84] ; [19 35],[54.95384615 86.04615385] ; [21.04615385 32.95384615],0
p12,1,0.558144,0.342928,[  5 140] ; [ 1 53],[  4.3718593 140.6281407] ; [ 1.6281407 52.3718593],0
d3,1,0.600839,0.273733,[78 66] ; [27 27],[76.36363636 67.63636364] ; [28.63636364 25.36363636],0
a2,1,0.632297,0.228958,[ 17 129] ; [ 5 49],[ 16.06 129.94] ; [ 5.94 48.06],0
s4,1,0.66674,0.185439,[ 31 115] ; [13 41],[ 32.12 113.88] ; [11.88 42.12],0
a6,1,0.74132,0.108969,[80 66] ; [31 23],[81.03 64.97] ; [29.97 24.03],0
u2,1,0.754293,0.097959,[24 32] ; [11 17],[23.33333333 32.66666667] ; [11.66666667 16.33333333],0
b2,1,0.904454,0.014409,[28 59] ; [11 22],[28.275 58.725] ; [10.725 22.275],0
b3,1,0.904454,0.014409,[28 59] ; [11 22],[28.275 58.725] ; [10.725 22.275],0
u1,1,0.983279,0.000439,[  8 138] ; [ 3 51],[  8.03 137.97] ; [ 2.97 51.03],0
