Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,3e-06,21.632573,[21 25] ; [10 83],[10.25899281 35.74100719] ; [20.74100719 72.25899281],1
a6,1,0.474445,0.511604,[22 24] ; [51 43],[23.98571429 22.01428571] ; [49.01428571 44.98571429],0
p1,1,0.533058,0.388559,[ 3 43] ; [ 9 84],[ 3.97122302 42.02877698] ; [ 8.02877698 84.97122302],0
s3,1,0.54947,0.358267,[17 28] ; [30 62],[15.4379562 29.5620438] ; [31.5620438 60.4379562],0
s4,1,0.579361,0.307268,[ 8 38] ; [13 81],[ 6.9 39.1] ; [14.1 79.9],0
r2,1,0.616077,0.25142,[32 14] ; [67 24],[33.24087591 12.75912409] ; [65.75912409 25.24087591],0
r4,1,0.628771,0.233731,[25 21] ; [47 47],[23.65714286 22.34285714] ; [48.34285714 45.65714286],0
b1,1,0.638217,0.221082,[22 24] ; [41 53],[20.7 25.3] ; [42.3 51.7],0
p2,1,0.677747,0.172673,[30 15] ; [58 34],[28.90510949 16.09489051] ; [59.09489051 32.90510949],0
b4,1,0.705105,0.143216,[27 19] ; [52 42],[25.95714286 20.04285714] ; [53.04285714 40.95714286],0
s1,1,0.710509,0.137769,[ 2 43] ; [ 3 91],[ 1.61870504 43.38129496] ; [ 3.38129496 90.61870504],0
s5,1,0.743357,0.107198,[ 7 36] ; [13 79],[ 6.37037037 36.62962963] ; [13.62962963 78.37037037],0
b5,1,0.777097,0.080148,[30 16] ; [59 35],[29.24285714 16.75714286] ; [59.75714286 34.24285714],0
p3,1,0.809059,0.05839,[14 30] ; [28 66],[13.39130435 30.60869565] ; [28.60869565 65.39130435],0
p5,1,0.8164,0.053906,[ 3 43] ; [ 7 85],[ 3.33333333 42.66666667] ; [ 6.66666667 85.33333333],0
p10,1,0.841027,0.040232,[28 17] ; [55 36],[27.46323529 17.53676471] ; [55.53676471 35.46323529],0
n5,1,0.841289,0.040098,[29 17] ; [57 36],[28.46043165 17.53956835] ; [57.53956835 35.46043165],0
a7,1,0.84811,0.036684,[27 19] ; [53 40],[26.47482014 19.52517986] ; [53.52517986 39.47482014],0
u2,1,0.911106,0.012464,[ 7 11] ; [21 31],[ 7.2 10.8] ; [20.8 31.2],0
a1,1,0.970701,0.001349,[ 4 42] ; [ 8 86],[ 3.94285714 42.05714286] ; [ 8.05714286 85.94285714],0
u1,1,0.979749,0.000644,[ 2 44] ; [ 4 90],[ 1.97142857 44.02857143] ; [ 4.02857143 89.97142857],0
p9,1,1.0,0.0,[32 14] ; [64 28],[32. 14.] ; [64. 28.],0
