Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,124.20162,[228 162] ; [ 53 259],[156.11111111 233.88888889] ; [124.88888889 187.11111111],1
a2,1,0.013458,6.10783,[108 293] ; [ 60 255],[ 94.08938547 306.91061453] ; [ 73.91061453 241.08938547],0
d2,1,0.016563,5.742114,[207 192] ; [135 180],[191.11764706 207.88235294] ; [150.88235294 164.11764706],0
r3,1,0.017372,5.65841,[389  10] ; [295  19],[382.7713885  16.2286115] ; [301.2286115  12.7713885],0
s7,1,0.022587,5.200006,[210 172] ; [140 163],[195.18248175 186.81751825] ; [154.81751825 148.18248175],0
p9,1,0.02478,5.039215,[354  42] ; [261  51],[343.98305085  52.01694915] ; [271.01694915  40.98305085],0
p7,1,0.028077,4.82335,[284 108] ; [200 109],[270.65335235 121.34664765] ; [213.34664765  95.65335235],0
a7,1,0.036636,4.367247,[306  93] ; [219  95],[293.79382889 105.20617111] ; [231.20617111  82.79382889],0
p10,1,0.049835,3.847005,[339  58] ; [249  63],[329.24682652  67.75317348] ; [258.75317348  53.24682652],0
b1,1,0.056851,3.626939,[134 267] ; [127 188],[146.17458101 254.82541899] ; [114.82541899 200.17458101],0
n4,1,0.072696,3.221066,[321  78] ; [235  79],[311.14165498  87.85834502] ; [244.85834502  69.14165498],0
p12,1,0.080583,3.053111,[ 37 362] ; [ 18 295],[ 30.82162921 368.17837079] ; [ 24.17837079 288.82162921],0
n6,1,0.08736,2.922361,[349  49] ; [262  53],[341.0631136  56.9368864] ; [269.9368864  45.0631136],0
n5,1,0.091167,2.853639,[310  87] ; [228  86],[300.40225035  96.59774965] ; [237.59774965  76.40225035],0
p4,1,0.141592,2.160574,[265 133] ; [193 122],[255.65778401 142.34221599] ; [202.34221599 112.65778401],0
r2,1,0.152769,2.044378,[382  15] ; [293  19],[377.96191819  19.03808181] ; [297.03808181  14.96191819],0
a1,1,0.178337,1.811429,[ 21 380] ; [ 10 305],[ 17.36173184 383.63826816] ; [ 13.63826816 301.36173184],0
u4,1,0.181282,1.787082,[  9 392] ; [  3 312],[  6.72067039 394.27932961] ; [  5.27932961 309.72067039],0
p8,1,0.187346,1.738367,[236 156] ; [173 140],[227.41560284 164.58439716] ; [181.58439716 131.41560284],0
s1,1,0.217277,1.522264,[  8 386] ; [ 11 299],[ 10.63352273 383.36647727] ; [  8.36647727 301.63352273],0
a4,1,0.245066,1.351211,[183 217] ; [130 184],[175.35014006 224.64985994] ; [137.64985994 176.35014006],0
b4,1,0.24783,1.335497,[240 161] ; [175 140],[232.42318436 168.57681564] ; [182.57681564 132.42318436],0
n2,1,0.254391,1.299027,[59 16] ; [58 24],[55.89171975 19.10828025] ; [61.10828025 20.89171975],0
b3,1,0.278722,1.173309,[ 96 149] ; [ 62 120],[ 90.6557377 154.3442623] ; [ 67.3442623 114.6557377],0
b2,1,0.278722,1.173309,[ 96 149] ; [ 62 120],[ 90.6557377 154.3442623] ; [ 67.3442623 114.6557377],0
a8,1,0.316,1.00543,[ 54 301] ; [ 36 253],[ 49.61180124 305.38819876] ; [ 40.38819876 248.61180124],0
s2,1,0.36211,0.830562,[209 188] ; [154 159],[202.97323944 194.02676056] ; [160.02676056 152.97323944],0
s5,1,0.383523,0.75938,[141 244] ; [103 205],[135.55555556 249.44444444] ; [108.44444444 199.55555556],0
p5,1,0.429355,0.624568,[ 51 350] ; [ 34 281],[ 47.6047486 353.3952514] ; [ 37.3952514 277.6047486],0
p6,1,0.51578,0.422324,[161 231] ; [121 192],[156.8 235.2] ; [125.2 187.8],0
s3,1,0.561963,0.336317,[218 176] ; [180 133],[221.79915134 172.20084866] ; [176.20084866 136.79915134],0
n1,1,0.640376,0.218251,[26 49] ; [31 50],[27.40384615 47.59615385] ; [29.59615385 51.40384615],0
s6,1,0.842413,0.039524,[268 126] ; [208 101],[266.77667141 127.22332859] ; [209.22332859  99.77667141],0
p1,1,0.927202,0.008348,[ 35 365] ; [ 28 285],[ 35.34361851 364.65638149] ; [ 27.65638149 285.34361851],0
b5,1,0.963739,0.002067,[240 161] ; [188 127],[239.70391061 161.29608939] ; [188.29608939 126.70391061],0
u3,1,0.970788,0.001341,[52 38] ; [65 48],[51.87192118 38.12807882] ; [65.12807882 47.87192118],0
u2,1,0.995518,3.2e-05,[50 39] ; [64 50],[49.98029557 39.01970443] ; [64.01970443 49.98029557],0
