Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,25.679111,[51  8] ; [16 26],[39.13861386 19.86138614] ; [27.86138614 14.13861386],1
r1,1,0.154827,2.02404,[46 12] ; [28 14],[42.92 15.08] ; [31.08 10.92],0
p6,1,0.168472,1.896491,[18 40] ; [ 7 31],[15.10416667 42.89583333] ; [ 9.89583333 28.10416667],0
v1,1,0.171045,1.873764,[19 39] ; [19 22],[22.26262626 35.73737374] ; [15.73737374 25.26262626],0
n3,1,0.172037,1.865107,[13 14] ; [13  6],[15.26086957 11.73913043] ; [10.73913043  8.26086957],0
u1,1,0.172183,1.863831,[20 39] ; [ 9 33],[16.94059406 42.05940594] ; [12.05940594 29.94059406],0
s6,1,0.185701,1.751395,[34 24] ; [19 23],[30.74 27.26] ; [22.26 19.74],0
u4,1,0.201645,1.630419,[ 5 54] ; [ 1 41],[ 3.5049505 55.4950495] ; [ 2.4950495 39.5049505],0
p4,1,0.243317,1.361271,[30 29] ; [16 25],[27.14 31.86] ; [18.86 22.14],0
p11,1,0.259561,1.271095,[32 27] ; [18 24],[29.20792079 29.79207921] ; [20.79207921 21.20792079],0
n1,1,0.268334,1.225242,[11 15] ; [ 5 14],[ 9.24444444 16.75555556] ; [ 6.75555556 12.24444444],0
p8,1,0.286948,1.133886,[23 35] ; [12 29],[20.50505051 37.49494949] ; [14.49494949 26.50505051],0
r4,1,0.312313,1.020869,[46 13] ; [29 13],[43.81188119 15.18811881] ; [31.18811881 10.81188119],0
u2,1,0.348861,0.877595,[9 4] ; [5 5],[7.91304348 5.08695652] ; [6.08695652 3.91304348],0
d3,1,0.379079,0.773688,[49  9] ; [38  4],[50.46  7.54] ; [36.54  5.46],0
s4,1,0.405749,0.691223,[ 5 51] ; [ 6 36],[ 6.28571429 49.71428571] ; [ 4.71428571 37.28571429],0
a6,1,0.416418,0.660403,[43 15] ; [28 14],[41.18 16.82] ; [29.82 12.18],0
p7,1,0.431698,0.618252,[22 35] ; [13 29],[20.15151515 36.84848485] ; [14.84848485 27.15151515],0
p1,1,0.433613,0.613127,[ 7 52] ; [ 3 39],[ 5.84158416 53.15841584] ; [ 4.15841584 37.84158416],0
b1,1,0.674279,0.176637,[27 32] ; [21 21],[28.03960396 30.96039604] ; [19.96039604 22.03960396],0
a8,1,0.68261,0.167203,[ 3 48] ; [ 3 34],[ 3.47727273 47.52272727] ; [ 2.52272727 34.47727273],0
p2,1,0.695972,0.152696,[36 23] ; [24 18],[35.04950495 23.95049505] ; [24.95049505 17.04950495],0
s5,1,0.706515,0.141782,[11 45] ; [ 7 35],[10.28571429 45.71428571] ; [ 7.71428571 34.28571429],0
v3,1,0.710296,0.137981,[17 40] ; [10 28],[16.2 40.8] ; [10.8 27.2],0
d5,1,0.757468,0.095362,[56  2] ; [41  1],[56.26  1.74] ; [40.74  1.26],0
b4,1,0.79365,0.068421,[35 24] ; [26 16],[35.63366337 23.36633663] ; [25.36633663 16.63366337],0
b5,1,0.871462,0.02618,[37 22] ; [27 15],[37.38613861 21.61386139] ; [26.61386139 15.38613861],0
n2,1,0.895102,0.017385,[15 13] ; [10  8],[15.2173913 12.7826087] ; [9.7826087 8.2173913],0
a7,1,0.935941,0.00646,[41 17] ; [30 12],[41.18 16.82] ; [29.82 12.18],0
u3,1,0.939491,0.005762,[10  4] ; [7 3],[9.91666667 4.08333333] ; [7.08333333 2.91666667],0
p3,1,0.960689,0.002429,[17 42] ; [12 29],[17.11 41.89] ; [11.89 29.11],0
r3,1,0.980103,0.000622,[51  7] ; [37  5],[51.04  6.96] ; [36.96  5.04],0
s1,1,0.980821,0.000578,[ 4 53] ; [ 3 39],[ 4.03030303 52.96969697] ; [ 2.96969697 39.03030303],0
a3,1,0.992506,8.8e-05,[45 14] ; [32 10],[44.98019802 14.01980198] ; [32.01980198  9.98019802],0
