Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000171,14.130051,[3 9] ; [63 18],[8.51612903 3.48387097] ; [57.48387097 23.51612903],1
a2,1,0.300439,1.072243,[ 1 11] ; [17 64],[2.32258065 9.67741935] ; [15.67741935 65.32258065],0
p3,1,0.357472,0.846755,[3 9] ; [31 49],[4.43478261 7.56521739] ; [29.56521739 50.43478261],0
v2,1,0.415977,0.661654,[6 5] ; [32 45],[4.75 6.25] ; [33.25 43.75],0
p2,1,0.434322,0.611239,[7 5] ; [55 24],[8.17582418 3.82417582] ; [53.82417582 25.17582418],0
s1,1,0.482562,0.493068,[ 1 11] ; [ 3 75],[ 0.53333333 11.46666667] ; [ 3.46666667 74.53333333],0
n1,1,0.522003,0.409935,[3 2] ; [12 15],[2.34375 2.65625] ; [12.65625 14.34375],0
d5,1,0.53985,0.375817,[8 4] ; [60 20],[8.86956522 3.13043478] ; [59.13043478 20.86956522],0
s8,1,0.541552,0.37267,[ 2 10] ; [20 61],[2.83870968 9.16129032] ; [19.16129032 61.83870968],0
u2,1,0.648807,0.207407,[5 2] ; [13  8],[4.5 2.5] ; [13.5  7.5],0
d4,1,0.675587,0.175136,[8 4] ; [58 22],[8.60869565 3.39130435] ; [57.39130435 22.60869565],0
s6,1,0.733691,0.115749,[5 7] ; [38 43],[5.5483871 6.4516129] ; [37.4516129 43.5483871],0
b1,1,0.733691,0.115749,[7 5] ; [43 38],[6.4516129 5.5483871] ; [43.5483871 37.4516129],0
p6,1,0.73997,0.110153,[3 9] ; [16 61],[2.56179775 9.43820225] ; [16.43820225 60.56179775],0
b2,1,0.756023,0.096539,[2 6] ; [14 32],[2.37037037 5.62962963] ; [13.62962963 32.37037037],0
b3,1,0.756023,0.096539,[2 6] ; [14 32],[2.37037037 5.62962963] ; [13.62962963 32.37037037],0
p8,1,0.765604,0.088881,[4 8] ; [23 56],[3.56043956 8.43956044] ; [23.43956044 55.56043956],0
n5,1,0.821717,0.050777,[7 5] ; [50 31],[7.35483871 4.64516129] ; [49.64516129 31.35483871],0
a8,1,0.85681,0.032557,[ 2 10] ; [11 64],[ 1.79310345 10.20689655] ; [11.20689655 63.79310345],0
b4,1,0.919733,0.010155,[7 5] ; [46 35],[6.83870968 5.16129032] ; [46.16129032 34.83870968],0
n3,1,0.923704,0.009172,[3 2] ; [15 11],[2.90322581 2.09677419] ; [15.09677419 10.90322581],0
n2,1,0.942621,0.005181,[4 1] ; [22  6],[3.93939394 1.06060606] ; [22.06060606  5.93939394],0
s5,1,0.954733,0.003222,[ 2 10] ; [13 62],[2.06896552 9.93103448] ; [12.93103448 62.06896552],0
