Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,90.658619,[ 6 53] ; [269  95],[38.356974 20.643026] ; [236.643026 127.356974],1
r4,1,0.280554,1.164403,[52  7] ; [336  28],[54.11820331  4.88179669] ; [333.88179669  30.11820331],0
n6,1,0.294919,1.09703,[54  5] ; [311  48],[51.51913876  7.48086124] ; [313.48086124  45.51913876],0
s8,1,0.295153,1.095965,[25 34] ; [179 181],[28.72553699 30.27446301] ; [175.27446301 184.72553699],0
a7,1,0.324616,0.970258,[42 17] ; [279  83],[44.98574822 14.01425178] ; [276.01425178  85.98574822],0
b5,1,0.346542,0.886078,[32 27] ; [221 143],[35.28841608 23.71158392] ; [217.71158392 146.28841608],0
a6,1,0.362141,0.830455,[39 20] ; [261 102],[41.94312796 17.05687204] ; [258.05687204 104.94312796],0
u2,1,0.379796,0.771363,[12  7] ; [40 37],[10.29166667  8.70833333] ; [41.70833333 35.29166667],0
r1,1,0.427108,0.630675,[48 11] ; [309  53],[50.03087886  8.96912114] ; [306.96912114  55.03087886],0
u4,1,0.468918,0.524524,[ 2 57] ; [  7 357],[ 1.25531915 57.74468085] ; [  7.74468085 356.25531915],0
v1,1,0.556125,0.346458,[37 20] ; [245 111],[38.92009685 18.07990315] ; [243.07990315 112.92009685],0
p8,1,0.566971,0.327778,[37 22] ; [208 146],[35. 24.] ; [210. 144.],0
s4,1,0.57424,0.315639,[ 6 52] ; [ 47 315],[ 7.31904762 50.68095238] ; [ 45.68095238 316.31904762],0
r3,1,0.585992,0.296647,[57  2] ; [352   8],[57.59188544  1.40811456] ; [351.40811456   8.59188544],0
u3,1,0.607116,0.264396,[10 10] ; [44 34],[11.02040816  8.97959184] ; [42.97959184 35.02040816],0
v3,1,0.60957,0.260801,[32 27] ; [204 149],[33.7961165 25.2038835] ; [202.2038835 150.7961165],0
n5,1,0.681188,0.168791,[44 14] ; [281  78],[45.20383693 12.79616307] ; [279.79616307  79.20383693],0
n1,1,0.74248,0.107958,[3 7] ; [24 44],[3.46153846 6.53846154] ; [23.53846154 44.46153846],0
p12,1,0.759716,0.093546,[ 6 52] ; [ 33 330],[ 5.37292162 52.62707838] ; [ 33.62707838 329.37292162],0
v4,1,0.79714,0.066075,[56  2] ; [345  15],[55.64114833  2.35885167] ; [345.35885167  14.64114833],0
b2,1,0.823825,0.049563,[15 25] ; [ 87 134],[15.63218391 24.36781609] ; [ 86.36781609 134.63218391],0
b3,1,0.823825,0.049563,[15 25] ; [ 87 134],[15.63218391 24.36781609] ; [ 86.36781609 134.63218391],0
n3,1,0.823981,0.049474,[8 2] ; [58 12],[8.25 1.75] ; [57.75 12.25],0
p5,1,0.84394,0.038752,[ 8 51] ; [ 46 318],[ 7.53191489 51.46808511] ; [ 46.46808511 317.53191489],0
p6,1,0.857144,0.032404,[25 34] ; [146 209],[24.36956522 34.63043478] ; [146.63043478 208.36956522],0
s3,1,0.859316,0.031416,[33 25] ; [197 157],[32.37864078 25.62135922] ; [197.62135922 156.37864078],0
b4,1,0.870727,0.026483,[35 24] ; [220 144],[35.56737589 23.43262411] ; [219.43262411 144.56737589],0
p7,1,0.883143,0.021605,[41 17] ; [255 101],[41.46859903 16.53140097] ; [254.53140097 101.46859903],0
r2,1,0.88869,0.019589,[55  3] ; [341  17],[55.21153846  2.78846154] ; [340.78846154  17.21153846],0
p11,1,0.894452,0.017602,[50  9] ; [306  58],[49.65484634  9.34515366] ; [306.34515366  57.65484634],0
s7,1,0.897839,0.016484,[30 26] ; [188 157],[30.44389027 25.55610973] ; [187.55610973 157.44389027],0
n2,1,0.965691,0.00185,[8 2] ; [54 14],[7.94871795 2.05128205] ; [54.05128205 13.94871795],0
