Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,30.788572,[59  7] ; [19 28],[45.55752212 20.44247788] ; [32.44247788 14.55752212],1
s2,1,0.256751,1.286191,[28 38] ; [15 32],[25.11504425 40.88495575] ; [17.88495575 29.11504425],0
s1,1,0.308585,1.036724,[ 4 61] ; [ 1 46],[ 2.90178571 62.09821429] ; [ 2.09821429 44.90178571],0
b5,1,0.317499,0.99922,[44 22] ; [27 20],[41.46902655 24.53097345] ; [29.53097345 17.46902655],0
n3,1,0.317924,0.997468,[16  6] ; [11  8],[14.48780488  7.51219512] ; [12.51219512  6.48780488],0
s8,1,0.318216,0.996266,[18 48] ; [ 9 38],[15.7699115 50.2300885] ; [11.2300885 35.7699115],0
s7,1,0.333144,0.936639,[18 43] ; [10 37],[15.81481481 45.18518519] ; [12.18518519 34.81481481],0
p5,1,0.361008,0.834383,[ 1 65] ; [ 2 44],[ 1.76785714 64.23214286] ; [ 1.23214286 44.76785714],0
p2,1,0.362261,0.83004,[45 21] ; [35 11],[47.14285714 18.85714286] ; [32.85714286 13.14285714],0
a1,1,0.371825,0.797555,[ 1 65] ; [ 2 45],[ 1.75221239 64.24778761] ; [ 1.24778761 45.75221239],0
u1,1,0.371825,0.797555,[ 1 65] ; [ 2 45],[ 1.75221239 64.24778761] ; [ 1.24778761 45.75221239],0
n5,1,0.4312,0.61959,[24 41] ; [14 33],[22.05357143 42.94642857] ; [15.94642857 31.05357143],0
b4,1,0.4682,0.526222,[41 25] ; [26 21],[39.13274336 26.86725664] ; [27.86725664 19.13274336],0
n6,1,0.509096,0.435925,[40 25] ; [26 21],[38.30357143 26.69642857] ; [27.69642857 19.30357143],0
p8,1,0.611106,0.258568,[21 44] ; [17 29],[22.25225225 42.74774775] ; [15.74774775 30.25225225],0
p7,1,0.618199,0.248408,[27 36] ; [21 23],[28.26168224 34.73831776] ; [19.73831776 24.26168224],0
n1,1,0.643735,0.213891,[ 6 16] ; [ 4 15],[ 5.36585366 16.63414634] ; [ 4.63414634 14.36585366],0
p1,1,0.647698,0.208815,[ 3 63] ; [ 3 43],[ 3.53571429 62.46428571] ; [ 2.46428571 43.53571429],0
s5,1,0.651988,0.203403,[13 51] ; [11 35],[13.96363636 50.03636364] ; [10.03636364 35.96363636],0
a8,1,0.713011,0.135288,[ 2 61] ; [ 2 42],[ 2.35514019 60.64485981] ; [ 1.64485981 42.35514019],0
p10,1,0.791148,0.07013,[38 25] ; [26 19],[37.33333333 25.66666667] ; [26.66666667 18.33333333],0
n2,1,0.796004,0.066834,[13  8] ; [11  8],[12.6  8.4] ; [11.4  7.6],0
d2,1,0.837138,0.042253,[13 53] ; [10 37],[13.43362832 52.56637168] ; [ 9.56637168 37.43362832],0
p3,1,0.854709,0.03353,[15 51] ; [10 37],[14.60176991 51.39823009] ; [10.39823009 36.60176991],0
p9,1,0.863938,0.029365,[41 22] ; [30 15],[41.41666667 21.58333333] ; [29.58333333 15.41666667],0
p4,1,0.897287,0.016664,[20 45] ; [15 32],[20.3125 44.6875] ; [14.6875 32.3125],0
p11,1,0.958872,0.002659,[39 27] ; [28 19],[39.13274336 26.86725664] ; [27.86725664 19.13274336],0
