Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,136.735451,[ 4 75] ; [284  95],[49.6768559 29.3231441] ; [238.3231441 140.6768559],1
v1,1,0.204499,1.609948,[39 39] ; [214 156],[44.04910714 33.95089286] ; [208.95089286 161.04910714],0
a6,1,0.209963,1.571684,[50 29] ; [267 112],[54.6790393 24.3209607] ; [262.3209607 116.6790393],0
n1,1,0.21748,1.520925,[10 10] ; [24 45],[ 7.64044944 12.35955056] ; [26.35955056 42.64044944],0
s8,1,0.232833,1.423472,[32 47] ; [180 196],[36.80879121 42.19120879] ; [175.19120879 200.80879121],0
r2,1,0.262898,1.253431,[71  7] ; [353  21],[73.16814159  4.83185841] ; [350.83185841  23.16814159],0
v3,1,0.331192,0.94423,[26 52] ; [142 220],[29.78181818 48.21818182] ; [138.21818182 223.78181818],0
n2,1,0.349546,0.875106,[17  4] ; [48 20],[15.33707865  5.66292135] ; [49.66292135 18.33707865],0
p12,1,0.381651,0.765376,[ 3 76] ; [ 24 354],[ 4.66739606 74.33260394] ; [ 22.33260394 355.66739606],0
p3,1,0.519158,0.415565,[47 31] ; [243 136],[49.49671772 28.50328228] ; [240.50328228 138.49671772],0
n5,1,0.590523,0.289528,[58 20] ; [291  86],[59.82857143 18.17142857] ; [289.17142857  87.82857143],0
a8,1,0.607125,0.264383,[ 8 64] ; [ 45 292],[ 9.33007335 62.66992665] ; [ 43.66992665 293.33007335],0
u4,1,0.622551,0.242299,[ 1 78] ; [  8 371],[ 1.55240175 77.44759825] ; [  7.44759825 371.55240175],0
p7,1,0.62345,0.241049,[54 25] ; [266 108],[55.80573951 23.19426049] ; [264.19426049 109.80573951],0
s1,1,0.656918,0.197289,[ 3 74] ; [ 11 364],[ 2.38495575 74.61504425] ; [ 11.61504425 363.38495575],0
n3,1,0.667122,0.184988,[17  4] ; [52 16],[16.28089888  4.71910112] ; [52.71910112 15.28089888],0
b5,1,0.775627,0.081237,[47 32] ; [232 147],[48.12445415 30.87554585] ; [230.87554585 148.12445415],0
s4,1,0.881995,0.022035,[14 64] ; [ 70 305],[14.46357616 63.53642384] ; [ 69.53642384 305.46357616],0
