Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,1.4e-05,18.930861,[46 41] ; [115 286],[28.70286885 58.29713115] ; [132.29713115 268.70286885],1
p4,1,0.202143,1.626824,[63 27] ; [254 150],[57.75303644 32.24696356] ; [259.24696356 144.75303644],0
n3,1,0.259119,1.27346,[22  3] ; [59 17],[20.04950495  4.95049505] ; [60.95049505 15.04950495],0
p11,1,0.262957,1.253123,[68 22] ; [328  78],[71.85483871 18.14516129] ; [324.14516129  81.85483871],0
a5,1,0.285841,1.139109,[62 28] ; [302 104],[66.0483871 23.9516129] ; [297.9516129 108.0483871],0
p10,1,0.296888,1.088122,[78 12] ; [330  72],[74.63414634 15.36585366] ; [333.36585366  68.63414634],0
u3,1,0.305618,1.04952,[19 13] ; [54 56],[16.45070423 15.54929577] ; [56.54929577 53.45070423],0
b5,1,0.311104,1.025984,[50 40] ; [249 157],[54.25403226 35.74596774] ; [244.74596774 161.25403226],0
d3,1,0.320187,0.988184,[66 23] ; [278 126],[62.10141988 26.89858012] ; [281.89858012 122.10141988],0
u2,1,0.338004,0.917988,[15 17] ; [61 47],[17.37142857 14.62857143] ; [58.62857143 49.37142857],0
n2,1,0.351943,0.866438,[21  4] ; [57 19],[19.30693069  5.69306931] ; [58.69306931 17.30693069],0
d4,1,0.367765,0.811202,[70 20] ; [330  73],[73.02231237 16.97768763] ; [326.97768763  76.02231237],0
p8,1,0.377874,0.777607,[60 29] ; [251 151],[56.37270876 32.62729124] ; [254.62729124 147.37270876],0
r3,1,0.406746,0.68829,[84  5] ; [390  15],[85.39676113  3.60323887] ; [388.60323887  16.39676113],0
a2,1,0.422651,0.642931,[19 71] ; [102 304],[21.95564516 68.04435484] ; [ 99.04435484 306.95564516],0
v4,1,0.431188,0.619621,[85  5] ; [386  15],[86.33401222  3.66598778] ; [384.66598778  16.33401222],0
d5,1,0.433044,0.614646,[75 14] ; [326  78],[72.39148073 16.60851927] ; [328.60851927  75.39148073],0
p9,1,0.508911,0.436306,[78 12] ; [338  65],[75.94320487 14.05679513] ; [340.05679513  62.94320487],0
n5,1,0.557197,0.34458,[64 26] ; [298 104],[66.2195122 23.7804878] ; [295.7804878 106.2195122],0
p12,1,0.566099,0.329254,[ 3 87] ; [ 19 384],[ 4.01622718 85.98377282] ; [ 17.98377282 385.01622718],0
b4,1,0.595594,0.281692,[48 42] ; [229 177],[50.26209677 39.73790323] ; [226.73790323 179.26209677],0
d2,1,0.610392,0.259604,[40 50] ; [192 213],[42.18181818 47.81818182] ; [189.81818182 215.18181818],0
p2,1,0.664252,0.1884,[79 11] ; [361  43],[80.16194332  9.83805668] ; [359.83805668  44.16194332],0
b1,1,0.669778,0.181862,[39 51] ; [166 240],[37.19758065 52.80241935] ; [167.80241935 238.19758065],0
a4,1,0.718569,0.129868,[38 52] ; [179 225],[39.53441296 50.46558704] ; [177.46558704 226.53441296],0
s1,1,0.778331,0.079239,[ 2 88] ; [ 11 389],[ 2.3877551 87.6122449] ; [ 10.6122449 389.3877551],0
d1,1,0.799473,0.064531,[51 39] ; [236 170],[52.0766129 37.9233871] ; [234.9233871 171.0766129],0
n6,1,0.92012,0.010056,[74 15] ; [336  66],[74.31771894 14.68228106] ; [335.68228106  66.31771894],0
n1,1,0.968119,0.001597,[ 8 17] ; [24 50],[ 8.08080808 16.91919192] ; [23.91919192 50.08080808],0
u1,1,0.992151,9.7e-05,[16 74] ; [ 72 334],[15.96774194 74.03225806] ; [ 72.03225806 333.96774194],0
