Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,54.845523,[ 33 525] ; [26 58],[ 51.28037383 506.71962617] ; [ 7.71962617 76.28037383],1
r1,1,0.63282,0.228256,[439 119] ; [68 16],[440.6635514 117.3364486] ; [66.3364486 17.6635514],0
u1,1,0.707197,0.141092,[103 458] ; [14 70],[101.7627907 459.2372093] ; [15.2372093 68.7627907],0
b4,1,0.746864,0.104185,[331 230] ; [48 36],[329.64186047 231.35813953] ; [49.35813953 34.64186047],0
u3,1,0.747252,0.103855,[86 82] ; [11  9],[86.68085106 81.31914894] ; [10.31914894  9.68085106],0
v2,1,0.748615,0.102698,[318 224] ; [46 35],[316.6741573 225.3258427] ; [47.3258427 33.6741573],0
a7,1,0.776765,0.080394,[401 158] ; [59 25],[399.9066874 159.0933126] ; [60.0933126 23.9066874],0
u2,1,0.805868,0.060398,[87 80] ; [11  9],[87.51871658 79.48128342] ; [10.48128342  9.51871658],0
r4,1,0.818235,0.052815,[503  58] ; [76  8],[503.59534884  57.40465116] ; [75.40465116  8.59534884],0
a4,1,0.861575,0.030405,[251 306] ; [37 47],[250.25897036 306.74102964] ; [37.74102964 46.25897036],0
v4,1,0.889891,0.019166,[531  29] ; [79  4],[531.25972006  28.74027994] ; [78.74027994  4.25972006],0
d4,1,0.962628,0.002195,[458 101] ; [69 15],[458.15396579 100.84603421] ; [68.84603421 15.15396579],0
n2,1,0.978219,0.000745,[91 33] ; [14  5],[91.04895105 32.95104895] ; [13.95104895  5.04895105],0
