Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,135.382957,[251  28] ; [35 74],[205.65463918  73.34536082] ; [80.34536082 28.65463918],1
u3,1,0.214798,1.538793,[42 14] ; [18 11],[39.52941176 16.47058824] ; [20.47058824  8.52941176],0
a7,1,0.22917,1.446003,[188  91] ; [81 29],[192.93316195  86.06683805] ; [76.06683805 33.93316195],0
n6,1,0.251115,1.317091,[246  31] ; [93 17],[242.64341085  34.35658915] ; [96.35658915 13.64341085],0
v2,1,0.269204,1.220797,[169  97] ; [62 46],[164.29411765 101.70588235] ; [66.70588235 41.29411765],0
p10,1,0.329231,0.951922,[246  31] ; [92 16],[243.18441558  33.81558442] ; [94.81558442 13.18441558],0
u2,1,0.331497,0.943043,[34 21] ; [21  8],[36.01190476 18.98809524] ; [18.98809524 10.01190476],0
p3,1,0.35839,0.843528,[167 113] ; [60 50],[162.97435897 117.02564103] ; [64.02564103 45.97435897],0
d2,1,0.392673,0.730648,[161 119] ; [58 52],[157.23076923 122.76923077] ; [61.76923077 48.23076923],0
p6,1,0.427017,0.630922,[133 144] ; [47 61],[129.50649351 147.49350649] ; [50.49350649 57.50649351],0
b1,1,0.435726,0.607513,[119 161] ; [42 68],[115.58974359 164.41025641] ; [45.41025641 64.58974359],0
b4,1,0.441816,0.591561,[156 124] ; [66 44],[159.38461538 120.61538462] ; [62.61538462 47.38461538],0
p9,1,0.469159,0.523956,[254  24] ; [97 12],[252.13953488  25.86046512] ; [98.86046512 10.13953488],0
d3,1,0.484825,0.487992,[196  84] ; [73 37],[193.12820513  86.87179487] ; [75.87179487 34.12820513],0
p1,1,0.501593,0.451564,[ 29 249] ; [  9 101],[ 27.22680412 250.77319588] ; [10.77319588 99.22680412],0
n2,1,0.522448,0.409059,[42 15] ; [16  8],[40.81481481 16.18518519] ; [17.18518519  6.81481481],0
n4,1,0.535139,0.384624,[225  53] ; [92 18],[227.12886598  50.87113402] ; [89.87113402 20.12886598],0
a1,1,0.556676,0.345493,[ 17 263] ; [  5 105],[ 15.79487179 264.20512821] ; [  6.20512821 103.79487179],0
p7,1,0.569901,0.322848,[191  80] ; [80 29],[193.26578947  77.73421053] ; [77.73421053 31.26578947],0
p2,1,0.587799,0.293794,[237  42] ; [91 19],[235.24935733  43.75064267] ; [92.75064267 17.24935733],0
b2,1,0.600709,0.273929,[ 80 107] ; [37 43],[ 81.94382022 105.05617978] ; [35.05617978 44.94382022],0
b3,1,0.600709,0.273929,[ 80 107] ; [37 43],[ 81.94382022 105.05617978] ; [35.05617978 44.94382022],0
a5,1,0.605233,0.267175,[223  57] ; [85 25],[221.12820513  58.87179487] ; [86.87179487 23.12820513],0
a8,1,0.606352,0.265522,[ 44 214] ; [19 79],[ 45.65730337 212.34269663] ; [17.34269663 80.65730337],0
p8,1,0.667551,0.18448,[159 118] ; [64 43],[160.86197917 116.13802083] ; [62.13802083 44.86197917],0
v3,1,0.717834,0.130578,[127 138] ; [50 59],[125.4144385 139.5855615] ; [51.5855615 57.4144385],0
r1,1,0.778887,0.078831,[234  44] ; [93 16],[234.89922481  43.10077519] ; [92.10077519 16.89922481],0
n3,1,0.792237,0.069383,[42 15] ; [17  7],[41.51851852 15.48148148] ; [17.48148148  6.51851852],0
a6,1,0.792935,0.068907,[184  95] ; [71 39],[182.89203085  96.10796915] ; [72.10796915 37.89203085],0
s1,1,0.908037,0.013344,[ 11 267] ; [  4 104],[ 10.80310881 267.19689119] ; [  4.19689119 103.80310881],0
r4,1,0.920306,0.01001,[264  16] ; [104   6],[264.20512821  15.79487179] ; [103.79487179   6.20512821],0
p5,1,0.964315,0.002002,[ 42 233] ; [17 93],[ 42.14285714 232.85714286] ; [16.85714286 93.14285714],0
