Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,33.423833,[43  1] ; [15 23],[31.12195122 12.87804878] ; [26.87804878 11.12195122],1
b5,1,0.170096,1.882096,[24 20] ; [27 12],[27.03614458 16.96385542] ; [23.96385542 15.03614458],0
a6,1,0.186942,1.741552,[33 11] ; [24 15],[30.21686747 13.78313253] ; [26.78313253 12.21686747],0
n3,1,0.189526,1.721296,[7 3] ; [11  1],[8.18181818 1.81818182] ; [9.81818182 2.18181818],0
v3,1,0.191061,1.709416,[20 22] ; [13 26],[17.11111111 24.88888889] ; [15.88888889 23.11111111],0
p8,1,0.268513,1.22433,[30 14] ; [22 17],[27.56626506 16.43373494] ; [24.43373494 14.56626506],0
p4,1,0.277506,1.179265,[32 12] ; [24 15],[29.68674699 14.31325301] ; [26.31325301 12.68674699],0
p11,1,0.278019,1.17675,[36  8] ; [28 11],[33.92771084 10.07228916] ; [30.07228916  8.92771084],0
s2,1,0.280669,1.163848,[ 9 35] ; [12 27],[11.13253012 32.86746988] ; [ 9.86746988 29.13253012],0
r2,1,0.330361,0.947483,[41  2] ; [35  4],[39.85365854  3.14634146] ; [36.14634146  2.85365854],0
r3,1,0.355076,0.855232,[41  3] ; [34  5],[39.75903614  4.24096386] ; [35.24096386  3.75903614],0
p1,1,0.379342,0.772833,[ 4 40] ; [ 6 33],[ 5.30120482 38.69879518] ; [ 4.69879518 34.30120482],0
r4,1,0.403731,0.697184,[38  6] ; [31  8],[36.57831325  7.42168675] ; [32.42168675  6.57831325],0
s5,1,0.426348,0.632751,[ 6 36] ; [ 8 30],[ 7.35 34.65] ; [ 6.65 31.35],0
u2,1,0.530236,0.393939,[5 5] ; [10  6],[5.76923077 4.23076923] ; [9.23076923 6.76923077],0
p5,1,0.547593,0.361646,[ 2 42] ; [ 3 36],[ 2.65060241 41.34939759] ; [ 2.34939759 36.65060241],0
b4,1,0.595909,0.281211,[24 20] ; [19 20],[22.79518072 21.20481928] ; [20.20481928 18.79518072],0
b3,1,0.597746,0.278409,[13 11] ; [16 10],[13.92 10.08] ; [15.08 10.92],0
b2,1,0.597746,0.278409,[13 11] ; [16 10],[13.92 10.08] ; [15.08 10.92],0
s7,1,0.641854,0.216326,[16 26] ; [16 21],[17.01265823 24.98734177] ; [14.98734177 22.01265823],0
p12,1,0.746727,0.104302,[ 3 41] ; [ 2 37],[ 2.65060241 41.34939759] ; [ 2.34939759 36.65060241],0
u3,1,0.755794,0.096726,[5 5] ; [7 9],[4.61538462 5.38461538] ; [7.38461538 8.61538462],0
n2,1,0.793166,0.06875,[7 3] ; [9 3],[7.27272727 2.72727273] ; [8.72727273 3.27272727],0
s3,1,0.893067,0.01807,[13 31] ; [11 28],[12.72289157 31.27710843] ; [11.27710843 27.72289157],0
p2,1,0.901538,0.015306,[42  2] ; [37  2],[41.87951807  2.12048193] ; [37.12048193  1.87951807],0
a1,1,0.931152,0.007464,[ 1 43] ; [ 1 38],[ 1.06024096 42.93975904] ; [ 0.93975904 38.06024096],0
v2,1,0.946976,0.004423,[24 18] ; [22 17],[23.85185185 18.14814815] ; [22.14814815 16.85185185],0
a8,1,0.967244,0.001686,[ 4 33] ; [ 4 32],[ 4.05479452 32.94520548] ; [ 3.94520548 32.05479452],0
p3,1,0.970145,0.001401,[25 19] ; [22 17],[24.91566265 19.08433735] ; [22.08433735 16.91566265],0
