Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,6.9e-05,15.833412,[35 44] ; [26  4],[44.21100917 34.78899083] ; [16.78899083 13.21100917],1
a6,1,0.43136,0.61916,[44 36] ; [19 11],[45.81818182 34.18181818] ; [17.18181818 12.81818182],0
d5,1,0.450924,0.568327,[34 46] ; [10 19],[32.29357798 47.70642202] ; [11.70642202 17.29357798],0
u1,1,0.466406,0.530478,[ 1 79] ; [ 1 29],[ 1.45454545 78.54545455] ; [ 0.54545455 29.45454545],0
v4,1,0.482379,0.49348,[67 12] ; [27  3],[68.12844037 10.87155963] ; [25.87155963  4.12844037],0
s4,1,0.535712,0.383545,[15 65] ; [ 7 22],[16.14678899 63.85321101] ; [ 5.85321101 23.14678899],0
p11,1,0.539257,0.376919,[51 29] ; [21  9],[52.36363636 27.63636364] ; [19.63636364 10.36363636],0
a2,1,0.548557,0.359909,[ 5 75] ; [ 1 29],[ 4.36363636 75.63636364] ; [ 1.63636364 28.36363636],0
r4,1,0.555445,0.347652,[54 26] ; [22  8],[55.27272727 24.72727273] ; [20.72727273  9.27272727],0
a3,1,0.56082,0.338287,[32 47] ; [14 16],[33.33944954 45.66055046] ; [12.66055046 17.33944954],0
n1,1,0.571608,0.32,[12 18] ; [3 7],[11.25 18.75] ; [3.75 6.25],0
s3,1,0.682355,0.167487,[33 45] ; [14 16],[33.94444444 44.05555556] ; [13.05555556 16.94444444],0
a5,1,0.694732,0.15401,[34 46] ; [14 16],[34.90909091 45.09090909] ; [13.09090909 16.90909091],0
a1,1,0.708597,0.139683,[ 4 76] ; [ 1 29],[ 3.63636364 76.36363636] ; [ 1.36363636 28.63636364],0
d1,1,0.708597,0.139683,[ 4 76] ; [ 1 29],[ 3.63636364 76.36363636] ; [ 1.36363636 28.63636364],0
s1,1,0.723342,0.125313,[ 4 75] ; [ 1 28],[ 3.65740741 75.34259259] ; [ 1.34259259 27.65740741],0
a7,1,0.78375,0.075315,[39 41] ; [15 14],[39.63302752 40.36697248] ; [14.36697248 14.63302752],0
n3,1,0.795397,0.067241,[19 10] ; [7 3],[19.33333333  9.66666667] ; [6.66666667 3.33333333],0
n4,1,0.841246,0.04012,[49 31] ; [19 11],[49.45454545 30.54545455] ; [18.54545455 11.45454545],0
v2,1,0.860013,0.031102,[22 53] ; [ 8 21],[21.63461538 53.36538462] ; [ 8.36538462 20.63461538],0
u3,1,0.880442,0.022623,[17 31] ; [ 6 10],[17.25 30.75] ; [ 5.75 10.25],0
s8,1,0.885421,0.020765,[20 59] ; [ 8 22],[20.29357798 58.70642202] ; [ 7.70642202 22.29357798],0
s6,1,0.894281,0.01766,[37 42] ; [14 15],[37.30555556 41.69444444] ; [13.69444444 15.30555556],0
d3,1,0.906568,0.013776,[18 62] ; [ 6 22],[17.77777778 62.22222222] ; [ 6.22222222 21.77777778],0
b5,1,0.907023,0.013641,[39 41] ; [15 15],[39.27272727 40.72727273] ; [14.72727273 15.27272727],0
v3,1,0.914845,0.011434,[17 59] ; [ 7 23],[17.20754717 58.79245283] ; [ 6.79245283 23.20754717],0
b1,1,0.937282,0.006192,[34 46] ; [13 17],[34.18181818 45.81818182] ; [12.81818182 17.18181818],0
r1,1,0.937855,0.006079,[42 38] ; [16 14],[42.18181818 37.81818182] ; [15.81818182 14.18181818],0
n2,1,0.942017,0.00529,[19 12] ; [6 4],[18.90243902 12.09756098] ; [6.09756098 3.90243902],0
b4,1,1.0,0.0,[40 40] ; [15 15],[40. 40.] ; [15. 15.],0
