Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.000475,12.211045,[344  30] ; [74 19],[334.75802998  39.24197002] ; [83.24197002  9.75802998],1
a3,1,0.55889,0.341629,[279  93] ; [67 26],[276.8  95.2] ; [69.2 23.8],0
u1,1,0.635096,0.225213,[ 81 294] ; [18 75],[ 79.32692308 295.67307692] ; [19.67307692 73.32692308],0
b4,1,0.663719,0.189038,[223 152] ; [53 40],[221.15384615 153.84615385] ; [54.84615385 38.15384615],0
p9,1,0.701812,0.146594,[330  39] ; [81 11],[328.97830803  40.02169197] ; [82.02169197  9.97830803],0
n2,1,0.7025,0.145884,[54 16] ; [21  5],[54.6875 15.3125] ; [20.3125  5.6875],0
p6,1,0.735932,0.113734,[155 214] ; [40 51],[156.42391304 212.57608696] ; [38.57608696 52.42391304],0
p11,1,0.74446,0.106245,[305  70] ; [77 16],[306.08974359  68.91025641] ; [75.91025641 17.08974359],0
a4,1,0.760798,0.09268,[169 202] ; [44 49],[170.30818966 200.69181034] ; [42.69181034 50.30818966],0
d1,1,0.76942,0.085927,[228 147] ; [55 38],[226.76282051 148.23717949] ; [56.23717949 36.76282051],0
s7,1,0.798389,0.065246,[232 124] ; [58 33],[230.96196868 125.03803132] ; [59.03803132 31.96196868],0
u3,1,0.801531,0.063185,[58 38] ; [15 11],[57.44262295 38.55737705] ; [15.55737705 10.44262295],0
p7,1,0.808786,0.05856,[246 114] ; [62 27],[246.94877506 113.05122494] ; [61.05122494 27.94877506],0
p1,1,0.810238,0.057657,[ 35 337] ; [ 8 85],[ 34.4 337.6] ; [ 8.6 84.4],0
d2,1,0.852837,0.03441,[188 184] ; [46 47],[187.2 184.8] ; [46.8 46.2],0
d3,1,0.880183,0.022722,[257 115] ; [65 28],[257.6 114.4] ; [64.4 28.6],0
b5,1,0.880843,0.02247,[233 142] ; [57 36],[232.37179487 142.62820513] ; [57.62820513 35.37179487],0
p3,1,0.888965,0.019492,[201 171] ; [51 42],[201.6 170.4] ; [50.4 42.6],0
p4,1,0.893589,0.017893,[254 117] ; [63 30],[253.46336207 117.53663793] ; [63.53663793 29.46336207],0
v4,1,0.905534,0.014083,[361  13] ; [90  3],[361.1862955  12.8137045] ; [89.8137045  3.1862955],0
s8,1,0.962548,0.002205,[215 157] ; [54 39],[215.2 156.8] ; [53.8 39.2],0
n6,1,0.965867,0.001831,[342  32] ; [84  8],[341.89699571  32.10300429] ; [84.10300429  7.89699571],0
b1,1,0.992736,8.3e-05,[149 226] ; [37 56],[149.03846154 225.96153846] ; [36.96153846 56.03846154],0
