Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.002581,9.082385,[34 48] ; [ 30 105],[24.1843318 57.8156682] ; [39.8156682 95.1843318],0
s2,1,0.248169,1.333583,[40 46] ; [55 87],[35.83333333 50.16666667] ; [59.16666667 82.83333333],0
p9,1,0.280732,1.163542,[64 21] ; [96 44],[60.44444444 24.55555556] ; [99.55555556 40.44444444],0
u2,1,0.284964,1.143263,[19 11] ; [25 24],[16.70886076 13.29113924] ; [27.29113924 21.70886076],0
n1,1,0.293504,1.103479,[ 8 13] ; [12 35],[ 6.17647059 14.82352941] ; [13.82352941 33.17647059],0
s4,1,0.323521,0.97466,[16 71] ; [ 34 108],[18.99563319 68.00436681] ; [ 31.00436681 110.99563319],0
a6,1,0.349522,0.875192,[51 36] ; [92 50],[54.32751092 32.67248908] ; [88.67248908 53.32751092],0
d5,1,0.355771,0.852767,[70 17] ; [106  35],[67.15789474 19.84210526] ; [108.84210526  32.15789474],0
p11,1,0.388145,0.744745,[60 27] ; [90 52],[56.98689956 30.01310044] ; [93.01310044 48.98689956],0
n2,1,0.403043,0.699227,[15  6] ; [28 18],[13.47761194  7.52238806] ; [29.52238806 16.47761194],0
b4,1,0.432166,0.616995,[56 31] ; [84 58],[53.18777293 33.81222707] ; [86.81222707 55.18777293],0
p2,1,0.514863,0.424171,[65 21] ; [101  40],[62.88986784 23.11013216] ; [103.11013216  37.88986784],0
r4,1,0.595457,0.281902,[78  9] ; [124  18],[76.74235808 10.25764192] ; [125.25764192  16.74235808],0
u1,1,0.63007,0.231966,[11 76] ; [ 15 127],[ 9.87772926 77.12227074] ; [ 16.12227074 125.87772926],0
d4,1,0.641324,0.217015,[72 15] ; [114  28],[70.66375546 16.33624454] ; [115.33624454  26.66375546],0
n6,1,0.659807,0.193759,[52 34] ; [90 52],[53.56140351 32.43859649] ; [88.43859649 53.56140351],0
s3,1,0.660271,0.193194,[43 44] ; [65 75],[41.39207048 45.60792952] ; [66.60792952 73.39207048],0
p5,1,0.665803,0.186551,[ 4 81] ; [  5 136],[ 3.38495575 81.61504425] ; [  5.61504425 135.38495575],0
a7,1,0.680914,0.169098,[62 25] ; [104  37],[63.34210526 23.65789474] ; [102.65789474  38.34210526],0
a1,1,0.68405,0.165602,[ 4 83] ; [  5 137],[ 3.41921397 83.58078603] ; [  5.58078603 136.41921397],0
p8,1,0.701578,0.146835,[36 50] ; [55 85],[34.62831858 51.37168142] ; [56.37168142 83.62831858],0
v4,1,0.706863,0.141431,[81  5] ; [131  10],[80.31718062  5.68281938] ; [131.68281938   9.31718062],0
u3,1,0.713923,0.13439,[20 11] ; [29 19],[19.2278481 11.7721519] ; [29.7721519 18.2278481],0
r3,1,0.73272,0.116629,[83  4] ; [134   8],[82.44104803  4.55895197] ; [134.55895197   7.44104803],0
b1,1,0.809885,0.057876,[32 55] ; [50 92],[31.15283843 55.84716157] ; [50.84716157 91.15283843],0
p10,1,0.823207,0.049918,[54 31] ; [91 49],[54.77777778 30.22222222] ; [90.22222222 49.77777778],0
d3,1,0.833661,0.044103,[61 26] ; [97 44],[60.28947368 26.71052632] ; [97.71052632 43.28947368],0
n3,1,0.871436,0.02619,[15  6] ; [33 12],[15.27272727  5.72727273] ; [32.72727273 12.27272727],0
d1,1,0.910901,0.012522,[46 41] ; [74 68],[45.58951965 41.41048035] ; [74.41048035 67.58951965],0
d2,1,0.936422,0.006363,[36 51] ; [58 84],[35.71179039 51.28820961] ; [58.28820961 83.71179039],0
a3,1,0.948444,0.004181,[56 31] ; [92 50],[56.22707424 30.77292576] ; [91.77292576 50.22707424],0
p4,1,0.99805,6e-06,[36 50] ; [59 82],[35.99118943 50.00881057] ; [59.00881057 81.99118943],0
