Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,1e-06,24.875127,[32 43] ; [92 26],[48.1865285 26.8134715] ; [75.8134715 42.1865285],1
a2,1,0.359123,0.840958,[19 57] ; [37 82],[21.82564103 54.17435897] ; [34.17435897 84.82564103],0
p8,1,0.377593,0.778525,[54 22] ; [76 41],[51.19170984 24.80829016] ; [78.80829016 38.19170984],0
r2,1,0.38069,0.768474,[74  1] ; [114   4],[73.05699482  1.94300518] ; [114.94300518   3.05699482],0
a4,1,0.400799,0.705926,[43 33] ; [60 59],[40.14358974 35.85641026] ; [62.85641026 56.14358974],0
b1,1,0.435803,0.607309,[33 43] ; [45 74],[30.4 45.6] ; [47.6 71.4],0
s1,1,0.462955,0.53874,[ 5 71] ; [  5 114],[ 3.8974359 72.1025641] ; [  6.1025641 112.8974359],0
p1,1,0.498949,0.457171,[13 63] ; [ 16 102],[11.36082474 64.63917526] ; [ 17.63917526 100.36082474],0
a1,1,0.50845,0.437255,[ 5 71] ; [ 11 108],[ 6.23589744 69.76410256] ; [  9.76410256 109.23589744],0
r4,1,0.52489,0.404274,[69  7] ; [111   8],[70.15384615  5.84615385] ; [109.84615385   9.15384615],0
b2,1,0.538299,0.378702,[28 26] ; [40 46],[26.22857143 27.77142857] ; [41.77142857 44.22857143],0
b3,1,0.538299,0.378702,[28 26] ; [40 46],[26.22857143 27.77142857] ; [41.77142857 44.22857143],0
u4,1,0.565444,0.330366,[ 2 74] ; [  5 114],[ 2.72820513 73.27179487] ; [  4.27179487 114.72820513],0
u3,1,0.588198,0.293167,[15  5] ; [14  3],[15.67567568  4.32432432] ; [13.32432432  3.67567568],0
p5,1,0.610496,0.259454,[19 57] ; [26 93],[17.53846154 58.46153846] ; [27.46153846 91.53846154],0
p4,1,0.622082,0.242952,[61 15] ; [98 20],[62.28865979 13.71134021] ; [96.71134021 21.28865979],0
d4,1,0.69823,0.15032,[64 11] ; [103  15],[64.89637306 10.10362694] ; [102.10362694  15.89637306],0
p11,1,0.724123,0.124577,[61 15] ; [93 26],[60.02051282 15.97948718] ; [93.97948718 25.02051282],0
s2,1,0.748189,0.103059,[59 17] ; [90 29],[58.07179487 17.92820513] ; [90.92820513 28.07179487],0
n2,1,0.757315,0.095486,[15  5] ; [17  7],[14.54545455  5.45454545] ; [17.45454545  6.54545455],0
s6,1,0.842689,0.039385,[62 13] ; [98 19],[62.5 12.5] ; [97.5 19.5],0
s5,1,0.881563,0.022198,[39 34] ; [60 50],[39.49180328 33.50819672] ; [59.50819672 50.49180328],0
d3,1,0.94677,0.004457,[57 19] ; [89 29],[57.19587629 18.80412371] ; [88.80412371 29.19587629],0
r1,1,0.956757,0.00294,[63 13] ; [99 20],[63.13846154 12.86153846] ; [98.86153846 20.13846154],0
d1,1,0.985926,0.000311,[51 25] ; [80 39],[51.05641026 24.94358974] ; [79.94358974 39.05641026],0
