Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,1.3e-05,19.014938,[24 35] ; [91 32],[37.28021978 21.71978022] ; [77.71978022 45.28021978],1
d1,1,0.379021,0.773874,[29 30] ; [69 54],[31.76923077 27.23076923] ; [66.23076923 56.76923077],0
s2,1,0.458576,0.549368,[27 32] ; [63 59],[29.33701657 29.66298343] ; [60.66298343 61.33701657],0
v3,1,0.464307,0.535493,[15 41] ; [39 82],[17.08474576 38.91525424] ; [36.91525424 84.08474576],0
p12,1,0.472039,0.517199,[ 3 55] ; [ 10 113],[ 4.16574586 53.83425414] ; [  8.83425414 114.16574586],0
s7,1,0.477652,0.504219,[31 25] ; [56 57],[28.82840237 27.17159763] ; [58.17159763 54.82840237],0
p8,1,0.478244,0.502865,[39 20] ; [74 48],[36.83425414 22.16574586] ; [76.16574586 45.83425414],0
s5,1,0.512969,0.428007,[22 34] ; [40 77],[20.06936416 35.93063584] ; [41.93063584 75.06936416],0
b4,1,0.513487,0.426955,[32 27] ; [73 50],[34.03846154 24.96153846] ; [70.96153846 52.03846154],0
s6,1,0.527558,0.399093,[40 16] ; [80 40],[38.18181818 17.81818182] ; [81.81818182 38.18181818],0
s1,1,0.547318,0.362144,[ 3 56] ; [  4 119],[ 2.26923077 56.73076923] ; [  4.73076923 118.26923077],0
d2,1,0.565972,0.329469,[30 28] ; [58 65],[28.19889503 29.80110497] ; [59.80110497 63.19889503],0
a4,1,0.606979,0.264597,[24 35] ; [55 68],[25.60989011 33.39010989] ; [53.39010989 69.60989011],0
p6,1,0.610612,0.259285,[28 31] ; [53 69],[26.40331492 32.59668508] ; [54.59668508 67.40331492],0
s8,1,0.648188,0.208192,[26 33] ; [49 72],[24.58333333 34.41666667] ; [50.41666667 70.58333333],0
a8,1,0.691447,0.157523,[ 5 52] ; [ 12 100],[ 5.73372781 51.26627219] ; [ 11.26627219 100.73372781],0
a1,1,0.706845,0.141449,[ 3 56] ; [  8 115],[ 3.56593407 55.43406593] ; [  7.43406593 115.56593407],0
n4,1,0.711513,0.13677,[47 12] ; [95 28],[46.03296703 12.96703297] ; [95.96703297 27.03296703],0
p7,1,0.713811,0.1345,[42 17] ; [90 32],[43.02762431 15.97237569] ; [88.97237569 33.02762431],0
s3,1,0.714195,0.134123,[34 24] ; [75 47],[35.12222222 22.87777778] ; [73.87777778 48.12222222],0
p5,1,0.795525,0.067155,[10 49] ; [ 19 104],[ 9.4010989 49.5989011] ; [ 19.5989011 103.4010989],0
n5,1,0.798052,0.065469,[40 19] ; [85 37],[40.74585635 18.25414365] ; [84.25414365 37.74585635],0
b2,1,0.87368,0.025276,[13 29] ; [23 48],[13.38053097 28.61946903] ; [22.61946903 48.38053097],0
b3,1,0.87368,0.025276,[13 29] ; [23 48],[13.38053097 28.61946903] ; [22.61946903 48.38053097],0
u2,1,0.876666,0.024086,[13 11] ; [18 14],[13.28571429 10.71428571] ; [17.71428571 14.28571429],0
n1,1,0.924503,0.00898,[ 5 12] ; [ 8 18],[ 5.13953488 11.86046512] ; [ 7.86046512 18.13953488],0
a5,1,0.931873,0.007308,[44 15] ; [91 32],[43.76373626 15.23626374] ; [91.23626374 31.76373626],0
n6,1,0.964758,0.001952,[49 10] ; [101  21],[48.89502762 10.10497238] ; [101.10497238  20.89502762],0
