Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,28.366689,[36 40] ; [215  59],[54.50285714 21.49714286] ; [196.49714286  77.50285714],1
u2,1,0.199637,1.645025,[16 14] ; [28 13],[18.5915493 11.4084507] ; [25.4084507 15.5915493],0
p6,1,0.256264,1.288827,[33 44] ; [136 135],[37.39367816 39.60632184] ; [131.60632184 139.39367816],0
a7,1,0.26469,1.244061,[57 19] ; [188  87],[53.04843305 22.95156695] ; [191.95156695  83.04843305],0
v2,1,0.301079,1.069409,[40 32] ; [165 100],[43.79821958 28.20178042] ; [161.20178042 103.79821958],0
n2,1,0.306548,1.045491,[8 5] ; [46 15],[9.48648649 3.51351351] ; [44.51351351 16.48648649],0
a2,1,0.385123,0.754286,[18 59] ; [ 78 197],[21. 56.] ; [ 75. 200.],0
a5,1,0.397291,0.71651,[60 17] ; [226  49],[62.5625 14.4375] ; [223.4375  51.5625],0
p12,1,0.397677,0.715339,[ 7 69] ; [ 35 239],[ 9.12 66.88] ; [ 32.88 241.12],0
p4,1,0.409974,0.678877,[49 28] ; [188  86],[51.99145299 25.00854701] ; [185.00854701  88.99145299],0
s4,1,0.446917,0.578459,[13 64] ; [ 57 217],[15.35612536 61.64387464] ; [ 54.64387464 219.35612536],0
d4,1,0.45347,0.561964,[64 13] ; [237  37],[66.03133903 10.96866097] ; [234.96866097  39.03133903],0
r4,1,0.460979,0.543516,[73  4] ; [254  21],[71.53125  5.46875] ; [255.46875  19.53125],0
v1,1,0.489786,0.476997,[44 29] ; [172  94],[46.51327434 26.48672566] ; [169.48672566  96.51327434],0
d5,1,0.557853,0.343436,[67 10] ; [231  43],[65.37321937 11.62678063] ; [232.62678063  41.37321937],0
r3,1,0.564057,0.332728,[75  2] ; [264  11],[74.15625  2.84375] ; [264.84375  10.15625],0
a1,1,0.583186,0.301112,[ 3 74] ; [ 15 260],[ 3.9375 73.0625] ; [ 14.0625 260.9375],0
p7,1,0.58359,0.300467,[52 23] ; [193  73],[53.8856305 21.1143695] ; [191.1143695  74.8856305],0
b5,1,0.587781,0.293822,[48 29] ; [162 113],[45.9375 31.0625] ; [164.0625 110.9375],0
d3,1,0.610471,0.259489,[52 25] ; [194  81],[53.8125 23.1875] ; [192.1875  82.8125],0
b2,1,0.627598,0.235332,[22 29] ; [ 92 104],[23.53846154 27.46153846] ; [ 90.46153846 105.53846154],0
b3,1,0.627598,0.235332,[22 29] ; [ 92 104],[23.53846154 27.46153846] ; [ 90.46153846 105.53846154],0
a4,1,0.634427,0.226105,[36 41] ; [137 138],[37.84375 39.15625] ; [135.15625 139.84375],0
b1,1,0.696942,0.151672,[31 46] ; [104 171],[29.53125 47.46875] ; [105.46875 169.53125],0
p8,1,0.702129,0.146266,[47 29] ; [161 110],[45.55619597 30.44380403] ; [162.44380403 108.55619597],0
p3,1,0.736605,0.113133,[47 30] ; [162 113],[45.71875 31.28125] ; [163.28125 111.71875],0
d1,1,0.750594,0.101033,[53 24] ; [184  91],[51.84375 25.15625] ; [185.15625  89.84375],0
a6,1,0.761012,0.092508,[50 27] ; [183  91],[51.11396011 25.88603989] ; [181.88603989  92.11396011],0
p2,1,0.780352,0.077763,[67 10] ; [235  39],[66.25071225 10.74928775] ; [235.74928775  38.25071225],0
d2,1,0.832233,0.044875,[45 32] ; [157 118],[44.1875 32.8125] ; [157.8125 117.1875],0
p10,1,0.858824,0.031638,[71  6] ; [250  23],[70.62  6.38] ; [250.38  22.62],0
a8,1,0.85938,0.031387,[13 61] ; [ 46 203],[13.51702786 60.48297214] ; [ 45.48297214 203.51702786],0
s1,1,0.896067,0.017065,[ 3 72] ; [ 10 262],[ 2.80979827 72.19020173] ; [ 10.19020173 261.80979827],0
r1,1,0.99349,6.7e-05,[64 12] ; [230  43],[64.02292264 11.97707736] ; [229.97707736  43.02292264],0
