Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,35.051852,[56  8] ; [16 32],[41.14285714 22.85714286] ; [30.85714286 17.14285714],1
p12,1,0.290671,1.116511,[ 4 60] ; [ 1 47],[ 2.85714286 61.14285714] ; [ 2.14285714 45.85714286],0
s7,1,0.29508,1.096298,[13 47] ; [ 6 38],[10.96153846 49.03846154] ; [ 8.03846154 35.96153846],0
v3,1,0.350022,0.873376,[23 38] ; [14 34],[20.70642202 40.29357798] ; [16.29357798 31.70642202],0
p4,1,0.366731,0.814712,[19 43] ; [11 37],[16.90909091 45.09090909] ; [13.09090909 34.90909091],0
a8,1,0.372556,0.795121,[ 5 53] ; [ 2 45],[ 3.86666667 54.13333333] ; [ 3.13333333 43.86666667],0
n5,1,0.373351,0.792482,[36 28] ; [31 17],[38.28571429 25.71428571] ; [28.71428571 19.28571429],0
b4,1,0.441418,0.592593,[38 26] ; [25 23],[36. 28.] ; [27. 21.],0
u1,1,0.480478,0.497778,[ 8 56] ; [ 4 44],[ 6.85714286 57.14285714] ; [ 5.14285714 42.85714286],0
n6,1,0.503956,0.446597,[46 18] ; [31 16],[44.3963964 19.6036036] ; [32.6036036 14.3963964],0
n4,1,0.537266,0.380631,[41 23] ; [28 20],[39.42857143 24.57142857] ; [29.57142857 18.42857143],0
s2,1,0.585137,0.298003,[ 7 56] ; [ 7 41],[ 7.94594595 55.05405405] ; [ 6.05405405 41.94594595],0
n1,1,0.585705,0.297102,[ 8 14] ; [ 6 15],[ 7.1627907 14.8372093] ; [ 6.8372093 14.1627907],0
s4,1,0.592372,0.286655,[10 52] ; [ 6 42],[ 9.01818182 52.98181818] ; [ 6.98181818 41.01818182],0
s1,1,0.671814,0.179487,[ 4 60] ; [ 4 44],[ 4.57142857 59.42857143] ; [ 3.42857143 44.57142857],0
p11,1,0.702549,0.145833,[33 31] ; [23 25],[32. 32.] ; [24. 24.],0
p5,1,0.71629,0.132075,[ 3 61] ; [ 3 45],[ 3.42857143 60.57142857] ; [ 2.57142857 45.42857143],0
p9,1,0.723368,0.125289,[32 32] ; [20 23],[31.10280374 32.89719626] ; [20.89719626 22.10280374],0
b5,1,0.742428,0.108004,[34 30] ; [27 21],[34.85714286 29.14285714] ; [26.14285714 21.85714286],0
p6,1,0.745967,0.104951,[11 53] ; [ 7 40],[10.37837838 53.62162162] ; [ 7.62162162 39.37837838],0
p7,1,0.762862,0.091038,[16 47] ; [11 37],[15.32432432 47.67567568] ; [11.67567568 36.32432432],0
p8,1,0.803298,0.062041,[16 48] ; [13 35],[16.57142857 47.42857143] ; [12.42857143 35.57142857],0
b2,1,0.81351,0.055649,[17 24] ; [12 19],[16.51388889 24.48611111] ; [12.48611111 18.51388889],0
b3,1,0.81351,0.055649,[17 24] ; [12 19],[16.51388889 24.48611111] ; [12.48611111 18.51388889],0
a3,1,0.83294,0.044493,[38 25] ; [28 20],[37.45945946 25.54054054] ; [28.54054054 19.45945946],0
v1,1,0.835504,0.043117,[15 48] ; [12 35],[15.46363636 47.53636364] ; [11.53636364 35.46363636],0
d3,1,0.869976,0.026794,[33 31] ; [24 24],[32.57142857 31.42857143] ; [24.42857143 23.57142857],0
a6,1,0.911703,0.012297,[38 26] ; [28 20],[37.71428571 26.28571429] ; [28.28571429 19.71428571],0
n2,1,0.943844,0.004962,[14  9] ; [13  8],[14.11363636  8.88636364] ; [12.88636364  8.11363636],0
b1,1,0.956319,0.003,[29 35] ; [22 26],[29.14285714 34.85714286] ; [21.85714286 26.14285714],0
d2,1,0.971848,0.001245,[29 35] ; [21 25],[29.09090909 34.90909091] ; [20.90909091 25.09090909],0
