Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,39.720253,[28 36] ; [326  80],[48.20425532 15.79574468] ; [305.79574468 100.20425532],1
p12,1,0.237175,1.397308,[ 3 59] ; [ 38 366],[ 5.45493562 56.54506438] ; [ 35.54506438 368.45493562],0
d5,1,0.244,1.357333,[58  7] ; [341  67],[54.83086681 10.16913319] ; [344.16913319  63.83086681],0
b4,1,0.367041,0.813658,[36 29] ; [250 158],[39.30232558 25.69767442] ; [246.69767442 161.30232558],0
p5,1,0.372305,0.795958,[ 5 59] ; [ 47 359],[ 7.08085106 56.91914894] ; [ 44.91914894 361.08085106],0
a6,1,0.40923,0.681037,[43 22] ; [289 117],[45.81740977 19.18259023] ; [286.18259023 119.81740977],0
d1,1,0.439155,0.59849,[39 26] ; [265 143],[41.77589852 23.22410148] ; [262.22410148 145.77589852],0
u3,1,0.481556,0.495338,[11  6] ; [55 44],[9.67241379 7.32758621] ; [56.32758621 42.67241379],0
a5,1,0.495832,0.463845,[49 16] ; [322  85],[51.09110169 13.90889831] ; [319.90889831  87.09110169],0
n1,1,0.501904,0.450909,[ 8 11] ; [24 47],[ 6.75555556 12.24444444] ; [25.24444444 45.75555556],0
d3,1,0.530565,0.39331,[45 20] ; [297 110],[47.09745763 17.90254237] ; [294.90254237 112.09745763],0
d4,1,0.539122,0.37717,[54 11] ; [349  57],[55.61571125  9.38428875] ; [347.38428875  58.61571125],0
r3,1,0.551916,0.353897,[62  2] ; [398   8],[62.63829787  1.36170213] ; [397.36170213   8.63829787],0
u4,1,0.581469,0.303866,[ 1 64] ; [ 11 397],[ 1.64904863 63.35095137] ; [ 10.35095137 397.64904863],0
b2,1,0.616331,0.251058,[12 23] ; [ 99 157],[13.35051546 21.64948454] ; [ 97.64948454 158.35051546],0
b3,1,0.616331,0.251058,[12 23] ; [ 99 157],[13.35051546 21.64948454] ; [ 97.64948454 158.35051546],0
s4,1,0.618309,0.248251,[ 8 57] ; [ 59 344],[ 9.30555556 55.69444444] ; [ 57.69444444 345.30555556],0
r1,1,0.68373,0.165957,[54 10] ; [352  56],[55.05084746  8.94915254] ; [350.94915254  57.05084746],0
a3,1,0.692587,0.156299,[48 17] ; [309  97],[49.26751592 15.73248408] ; [307.73248408  98.26751592],0
s1,1,0.841149,0.04017,[ 1 61] ; [  8 394],[ 1.20258621 60.79741379] ; [  7.79741379 394.20258621],0
p1,1,0.853023,0.034322,[ 5 60] ; [ 34 372],[ 5.38216561 59.61783439] ; [ 33.61783439 372.38216561],0
b5,1,0.867123,0.027994,[38 27] ; [243 165],[38.61522199 26.38477801] ; [242.38477801 165.61522199],0
n3,1,0.902719,0.01494,[16  5] ; [55 16],[16.20652174  4.79347826] ; [54.79347826 16.20652174],0
n2,1,0.927611,0.008254,[16  5] ; [54 16],[16.15384615  4.84615385] ; [53.84615385 16.15384615],0
