Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.000181,14.019397,[21  8] ; [22 48],[12.5959596 16.4040404] ; [30.4040404 39.5959596],1
a2,1,0.33085,0.945569,[ 7 23] ; [11 61],[ 5.29411765 24.70588235] ; [12.70588235 59.29411765],0
p6,1,0.341633,0.904294,[ 6 22] ; [22 49],[ 7.91919192 20.08080808] ; [20.08080808 50.91919192],0
v4,1,0.346813,0.885085,[29  1] ; [64  6],[27.9  2.1] ; [65.1  4.9],0
d3,1,0.356552,0.85,[22  8] ; [46 26],[20. 10.] ; [48. 24.],0
a4,1,0.38104,0.767345,[12 18] ; [22 49],[10.0990099 19.9009901] ; [23.9009901 47.0990099],0
a6,1,0.394892,0.723825,[21  9] ; [44 28],[19.11764706 10.88235294] ; [45.88235294 26.11764706],0
p10,1,0.397499,0.715878,[11 19] ; [20 51],[ 9.20792079 20.79207921] ; [21.79207921 49.20792079],0
b1,1,0.426625,0.631992,[18 12] ; [37 35],[16.17647059 13.82352941] ; [38.82352941 33.17647059],0
n3,1,0.430684,0.620979,[8 2] ; [18  9],[7.02702703 2.97297297] ; [18.97297297  8.02702703],0
s7,1,0.438665,0.599773,[11 16] ; [22 46],[ 9.37894737 17.62105263] ; [23.62105263 44.37894737],0
a8,1,0.534759,0.38534,[ 3 22] ; [ 5 59],[ 2.24719101 22.75280899] ; [ 5.75280899 58.24719101],0
p8,1,0.551591,0.354474,[14 16] ; [29 43],[12.64705882 17.35294118] ; [30.35294118 41.64705882],0
a7,1,0.574344,0.315467,[21  8] ; [48 24],[19.81188119  9.18811881] ; [49.18811881 22.81188119],0
s6,1,0.591722,0.287663,[15 14] ; [33 39],[13.78217822 15.21782178] ; [34.21782178 37.78217822],0
u3,1,0.607936,0.263191,[6 7] ; [18 15],[6.7826087 6.2173913] ; [17.2173913 15.7826087],0
s4,1,0.636758,0.223008,[ 5 24] ; [15 55],[ 5.85858586 23.14141414] ; [14.14141414 55.85858586],0
d4,1,0.637113,0.222538,[21  8] ; [48 23],[20.01  8.99] ; [48.99 22.01],0
s3,1,0.637952,0.221431,[16 13] ; [36 36],[14.93069307 14.06930693] ; [37.06930693 34.93069307],0
a5,1,0.679639,0.170533,[18 12] ; [40 32],[17.05882353 12.94117647] ; [40.94117647 31.05882353],0
d5,1,0.746965,0.104099,[23  7] ; [53 19],[22.35294118  7.64705882] ; [53.64705882 18.35294118],0
p1,1,0.76161,0.092031,[ 2 28] ; [ 6 65],[ 2.37623762 27.62376238] ; [ 5.62376238 65.37623762],0
u1,1,0.80054,0.063831,[ 4 26] ; [11 61],[ 4.41176471 25.58823529] ; [10.58823529 61.41176471],0
a3,1,0.817157,0.053455,[17 13] ; [39 33],[16.47058824 13.52941176] ; [39.52941176 32.47058824],0
d2,1,0.827209,0.047647,[13 16] ; [34 38],[13.4950495 15.5049505] ; [33.5049505 38.4950495],0
p7,1,0.827296,0.047598,[18 11] ; [43 29],[17.51485149 11.48514851] ; [43.48514851 28.51485149],0
s1,1,0.866626,0.028206,[ 1 28] ; [ 2 69],[ 0.87 28.13] ; [ 2.13 68.87],0
p11,1,0.916592,0.010968,[18 12] ; [44 28],[18.23529412 11.76470588] ; [43.76470588 28.23529412],0
d1,1,0.95915,0.002623,[14 16] ; [34 38],[14.11764706 15.88235294] ; [33.88235294 38.11764706],0
