Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.001236,10.43556,[77 19] ; [88  4],[84.25531915 11.74468085] ; [80.74468085 11.25531915],0
b2,1,0.242794,1.3643,[17 39] ; [21 30],[19.88785047 36.11214953] ; [18.11214953 32.88785047],0
p7,1,0.249984,1.323392,[59 35] ; [63 26],[62.66666667 31.33333333] ; [59.33333333 29.66666667],0
u3,1,0.260305,1.267133,[24 17] ; [14 17],[21.63888889 19.36111111] ; [16.36111111 14.63888889],0
s4,1,0.274865,1.192308,[16 80] ; [10 80],[13.41935484 82.58064516] ; [12.58064516 77.41935484],0
a7,1,0.276235,1.185521,[68 28] ; [57 33],[64.51612903 31.48387097] ; [60.48387097 29.51612903],0
a2,1,0.314814,1.010369,[ 4 92] ; [ 7 85],[ 5.61702128 90.38297872] ; [ 5.38297872 86.61702128],0
d5,1,0.325811,0.965478,[61 35] ; [52 40],[57.70212766 38.29787234] ; [55.29787234 36.70212766],0
s3,1,0.331892,0.941503,[45 50] ; [48 40],[48.27868852 46.72131148] ; [44.72131148 43.27868852],0
p10,1,0.346111,0.887663,[71 22] ; [73 16],[73.58241758 19.41758242] ; [70.41758242 18.58241758],0
p6,1,0.349636,0.874777,[32 61] ; [37 53],[35.06557377 57.93442623] ; [33.93442623 56.06557377],0
p11,1,0.358739,0.842302,[73 23] ; [75 17],[75.57446809 20.42553191] ; [72.42553191 19.57446809],0
r3,1,0.421821,0.645236,[90  4] ; [90  2],[90.96774194  3.03225806] ; [89.03225806  2.96774194],0
a5,1,0.441895,0.591357,[57 39] ; [59 32],[59.55080214 36.44919786] ; [56.44919786 34.55080214],0
p4,1,0.448714,0.573897,[47 48] ; [49 40],[49.56521739 45.43478261] ; [46.43478261 42.56521739],0
b1,1,0.502535,0.44958,[39 57] ; [33 59],[36.76595745 59.23404255] ; [35.23404255 56.76595745],0
n2,1,0.507422,0.439379,[22  3] ; [17  4],[21.19565217  3.80434783] ; [17.80434783  3.19565217],0
a6,1,0.54815,0.360641,[59 37] ; [52 39],[56.98395722 39.01604278] ; [54.01604278 36.98395722],0
p9,1,0.559286,0.340942,[75 19] ; [74 15],[76.53551913 17.46448087] ; [72.46448087 16.53551913],0
d2,1,0.576211,0.3124,[13 83] ; [10 82],[11.74468085 84.25531915] ; [11.25531915 80.74468085],0
s6,1,0.660939,0.192385,[60 35] ; [57 29],[61.40883978 33.59116022] ; [55.59116022 30.40883978],0
d4,1,0.662189,0.190876,[61 35] ; [55 36],[59.55080214 36.44919786] ; [56.44919786 34.55080214],0
d3,1,0.682222,0.167635,[44 52] ; [39 52],[42.60962567 53.39037433] ; [40.39037433 50.60962567],0
s1,1,0.704174,0.144166,[ 3 92] ; [ 2 87],[ 2.58152174 92.41847826] ; [ 2.41847826 86.58152174],0
a4,1,0.708613,0.139666,[21 75] ; [22 69],[22.07486631 73.92513369] ; [20.92513369 70.07486631],0
b5,1,0.75065,0.100986,[51 45] ; [51 41],[52.08510638 43.91489362] ; [49.91489362 42.08510638],0
n3,1,0.785904,0.073784,[21  4] ; [17  4],[20.65217391  4.34782609] ; [17.34782609  3.65217391],0
u1,1,0.811829,0.056676,[ 6 90] ; [ 5 87],[ 5.61702128 90.38297872] ; [ 5.38297872 86.61702128],0
a8,1,0.931461,0.007397,[11 78] ; [11 75],[11.18857143 77.81142857] ; [10.81142857 75.18857143],0
a1,1,0.94486,0.004783,[ 5 91] ; [ 5 87],[ 5.10638298 90.89361702] ; [ 4.89361702 87.10638298],0
u2,1,1.0,0.0,[20 20] ; [15 15],[20. 20.] ; [15. 15.],0
