Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,52.700782,[122 198] ; [116  42],[159.33054393 160.66945607] ; [78.66945607 79.33054393],1
n1,1,0.161319,1.961823,[36 57] ; [ 8 24],[32.736 60.264] ; [11.264 20.736],0
n6,1,0.163119,1.94507,[255  75] ; [134  28],[260.91463415  69.08536585] ; [128.08536585  33.91463415],0
a5,1,0.184646,1.759825,[213 119] ; [113  48],[219.53752535 112.46247465] ; [106.46247465  54.53752535],0
s4,1,0.186396,1.745878,[ 54 273] ; [ 19 140],[ 49.11728395 277.88271605] ; [ 23.88271605 135.11728395],0
s7,1,0.21085,1.565579,[ 78 242] ; [ 45 106],[ 83.56687898 236.43312102] ; [ 39.43312102 111.56687898],0
d2,1,0.211912,1.558313,[131 199] ; [73 87],[137.3877551 192.6122449] ; [66.6122449 93.3877551],0
r3,1,0.21318,1.549696,[301  29] ; [152   9],[304.46028513  25.53971487] ; [148.53971487  12.46028513],0
r1,1,0.213195,1.549594,[246  84] ; [129  33],[251.52439024  78.47560976] ; [123.47560976  38.52439024],0
n3,1,0.214141,1.54321,[62 28] ; [28  7],[64.8 25.2] ; [25.2  9.8],0
a1,1,0.263634,1.249575,[ 13 319] ; [ 10 152],[ 15.45748988 316.54251012] ; [  7.54251012 154.45748988],0
b1,1,0.316656,1.002709,[126 206] ; [ 54 108],[120.97165992 211.02834008] ; [ 59.02834008 102.97165992],0
s2,1,0.32082,0.985599,[107 222] ; [ 60 102],[111.90020367 217.09979633] ; [ 55.09979633 106.90020367],0
d3,1,0.330325,0.947623,[215 115] ; [112  49],[219.77596741 110.22403259] ; [107.22403259  53.77596741],0
p9,1,0.335108,0.929058,[244  82] ; [123  33],[248.21991701  77.78008299] ; [118.78008299  37.21991701],0
u2,1,0.380129,0.770285,[60 66] ; [28 23],[62.6440678 63.3559322] ; [25.3559322 25.6440678],0
r4,1,0.393823,0.727107,[286  46] ; [144  18],[288.98785425  43.01214575] ; [141.01214575  20.98785425],0
p6,1,0.399983,0.708378,[ 86 239] ; [ 47 109],[ 89.86486486 235.13513514] ; [ 43.13513514 112.86486486],0
d1,1,0.443258,0.587833,[162 170] ; [85 77],[166. 166.] ; [81. 81.],0
a6,1,0.500019,0.454897,[223 109] ; [113  48],[226.27180527 105.72819473] ; [109.72819473  51.27180527],0
s3,1,0.529283,0.395767,[136 194] ; [69 87],[139.19753086 190.80246914] ; [65.80246914 90.19753086],0
u3,1,0.550773,0.355935,[71 56] ; [26 25],[69.20786517 57.79213483] ; [27.79213483 23.20786517],0
b5,1,0.655796,0.198671,[198 134] ; [100  62],[200.27530364 131.72469636] ; [97.72469636 64.27530364],0
p11,1,0.670527,0.180987,[242  90] ; [121  41],[243.95951417  88.04048583] ; [119.04048583  42.95951417],0
u4,1,0.738853,0.111137,[  3 329] ; [  1 161],[  2.68825911 329.31174089] ; [  1.31174089 160.68825911],0
a8,1,0.747251,0.103856,[ 29 280] ; [ 15 130],[ 29.94713656 279.05286344] ; [ 14.05286344 130.94713656],0
b3,1,0.779804,0.078162,[ 55 123] ; [29 60],[ 56. 122.] ; [28. 61.],0
b2,1,0.779804,0.078162,[ 55 123] ; [29 60],[ 56. 122.] ; [28. 61.],0
d5,1,0.782441,0.076253,[251  80] ; [121  41],[249.76064909  81.23935091] ; [122.23935091  39.76064909],0
n2,1,0.803407,0.061971,[67 25] ; [24 10],[66.44444444 25.55555556] ; [24.55555556  9.44444444],0
s1,1,0.812847,0.056053,[ 11 317] ; [  6 153],[ 11.44969199 316.55030801] ; [  5.55030801 153.44969199],0
d4,1,0.904224,0.014479,[257  74] ; [125  35],[257.51934827  73.48065173] ; [124.48065173  35.51934827],0
p2,1,0.934178,0.006821,[260  70] ; [125  33],[260.34836066  69.65163934] ; [124.65163934  33.34836066],0
a4,1,0.955412,0.003126,[134 195] ; [66 95],[134.28571429 194.71428571] ; [65.71428571 95.28571429],0
s5,1,0.956499,0.002975,[ 82 241] ; [ 40 119],[ 81.75518672 241.24481328] ; [ 40.24481328 118.75518672],0
