Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,33.03052,[ 20 121] ; [48 52],[ 39.78423237 101.21576763] ; [28.21576763 71.78423237],1
p12,1,0.460378,0.544975,[  5 135] ; [  2 100],[  4.04958678 135.95041322] ; [ 2.95041322 99.04958678],0
p1,1,0.480738,0.497189,[ 10 132] ; [ 5 98],[  8.69387755 133.30612245] ; [ 6.30612245 96.69387755],0
s7,1,0.562935,0.334647,[ 25 111] ; [21 77],[ 26.73504274 109.26495726] ; [19.26495726 78.73504274],0
b5,1,0.603498,0.269752,[88 55] ; [60 43],[86.03252033 56.96747967] ; [61.96747967 41.03252033],0
n4,1,0.618777,0.24759,[90 53] ; [68 35],[91.84552846 51.15447154] ; [66.15447154 36.84552846],0
s4,1,0.635148,0.225144,[ 15 127] ; [ 9 94],[ 13.91020408 128.08979592] ; [10.08979592 92.91020408],0
s5,1,0.64884,0.207366,[ 20 121] ; [16 82],[ 21.23849372 119.76150628] ; [14.76150628 83.23849372],0
s1,1,0.671147,0.180263,[  3 139] ; [ 3 98],[  3.50617284 138.49382716] ; [ 2.49382716 98.50617284],0
p5,1,0.696309,0.15234,[  7 135] ; [ 4 99],[  6.3755102 135.6244898] ; [ 4.6244898 98.3755102],0
a2,1,0.732606,0.116732,[ 26 117] ; [17 86],[ 24.99593496 118.00406504] ; [18.00406504 84.99593496],0
b4,1,0.734965,0.114602,[83 60] ; [62 41],[84.28861789 58.71138211] ; [60.71138211 42.28861789],0
a8,1,0.760548,0.09288,[ 13 125] ; [10 84],[ 13.68103448 124.31896552] ; [ 9.31896552 84.68103448],0
b1,1,0.785187,0.074292,[58 85] ; [40 63],[56.96747967 86.03252033] ; [41.03252033 61.96747967],0
s3,1,0.816503,0.053845,[ 35 106] ; [24 78],[ 34.2345679 106.7654321] ; [24.7654321 77.2345679],0
b2,1,0.847681,0.036894,[27 51] ; [21 37],[27.52941176 50.47058824] ; [20.47058824 37.52941176],0
b3,1,0.847681,0.036894,[27 51] ; [21 37],[27.52941176 50.47058824] ; [20.47058824 37.52941176],0
u3,1,0.982163,0.0005,[22 37] ; [10 17],[21.95348837 37.04651163] ; [10.04651163 16.95348837],0
u1,1,0.98273,0.000469,[ 11 132] ; [ 8 95],[ 11.04471545 131.95528455] ; [ 7.95528455 95.04471545],0
n2,1,0.991783,0.000106,[38 21] ; [20 11],[38.02222222 20.97777778] ; [19.97777778 11.02222222],0
d2,1,0.992097,9.8e-05,[54 87] ; [39 63],[53.96296296 87.03703704] ; [39.03703704 62.96296296],0
