Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.003077,8.761253,[38 59] ; [12  3],[43.30357143 53.69642857] ; [6.69642857 8.30357143],0
a2,1,0.32352,0.974663,[16 81] ; [ 1 14],[14.72321429 82.27678571] ; [ 2.27678571 12.72321429],0
v3,1,0.334821,0.93016,[33 63] ; [ 3 11],[31.41818182 64.58181818] ; [4.58181818 9.41818182],0
p11,1,0.336155,0.92504,[70 27] ; [9 6],[68.41964286 28.58035714] ; [10.58035714  4.41964286],0
u2,1,0.34096,0.906818,[19 19] ; [1 3],[18.0952381 19.9047619] ; [1.9047619 2.0952381],0
b4,1,0.351714,0.867262,[59 38] ; [11  4],[60.625 36.375] ; [9.375 5.625],0
d3,1,0.384822,0.755242,[63 34] ; [8 7],[61.49107143 35.50892857] ; [9.50892857 5.49107143],0
p6,1,0.395326,0.722496,[24 72] ; [5 9],[25.30909091 70.69090909] ; [ 3.69090909 10.30909091],0
a4,1,0.401152,0.704869,[34 62] ; [7 8],[35.45945946 60.54054054] ; [5.54054054 9.45945946],0
s6,1,0.403508,0.697847,[58 39] ; [10  4],[59.42342342 37.57657658] ; [8.57657658 5.42342342],0
b5,1,0.466903,0.529297,[55 42] ; [7 8],[53.69642857 43.30357143] ; [8.30357143 6.69642857],0
r1,1,0.509918,0.434236,[69 27] ; [12  3],[70.05405405 25.94594595] ; [10.94594595  4.05405405],0
s7,1,0.534924,0.385028,[29 62] ; [6 9],[30.04716981 60.95283019] ; [ 4.95283019 10.04716981],0
p4,1,0.53701,0.381109,[43 53] ; [8 7],[44.10810811 51.89189189] ; [6.89189189 8.10810811],0
n6,1,0.538342,0.378622,[72 25] ; [10  5],[71.01785714 25.98214286] ; [10.98214286  4.01785714],0
b3,1,0.540279,0.375023,[19 37] ; [4 5],[19.81538462 36.18461538] ; [3.18461538 5.81538462],0
b2,1,0.540279,0.375023,[19 37] ; [4 5],[19.81538462 36.18461538] ; [3.18461538 5.81538462],0
n2,1,0.627072,0.236053,[18  8] ; [4 1],[18.4516129  7.5483871] ; [3.5483871 1.4516129],0
r4,1,0.6562,0.198172,[82 15] ; [12  3],[81.41071429 15.58928571] ; [12.58928571  2.41071429],0
u1,1,0.659097,0.194622,[10 87] ; [ 1 14],[ 9.52678571 87.47321429] ; [ 1.47321429 13.52678571],0
n3,1,0.667378,0.184684,[16  9] ; [3 1],[16.37931034  8.62068966] ; [2.62068966 1.37931034],0
a8,1,0.707042,0.141249,[10 82] ; [ 2 12],[10.41509434 81.58490566] ; [ 1.58490566 12.41509434],0
p9,1,0.723939,0.12475,[69 28] ; [10  5],[68.41964286 28.58035714] ; [10.58035714  4.41964286],0
s8,1,0.787639,0.072564,[29 68] ; [ 5 10],[29.44642857 67.55357143] ; [ 4.55357143 10.44642857],0
p5,1,0.825931,0.048366,[ 8 88] ; [ 1 14],[ 7.78378378 88.21621622] ; [ 1.21621622 13.78378378],0
u3,1,0.920155,0.010048,[20 18] ; [2 2],[19.9047619 18.0952381] ; [2.0952381 1.9047619],0
p10,1,0.93612,0.006424,[65 31] ; [10  5],[64.86486486 31.13513514] ; [10.13513514  4.86486486],0
r3,1,0.938664,0.005921,[90  7] ; [14  1],[90.07142857  6.92857143] ; [13.92857143  1.07142857],0
p1,1,0.938664,0.005921,[ 7 90] ; [ 1 14],[ 6.92857143 90.07142857] ; [ 1.07142857 13.92857143],0
p2,1,0.970158,0.0014,[78 19] ; [12  3],[77.94642857 19.05357143] ; [12.05357143  2.94642857],0
