Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,97.197301,[ 53 230] ; [221 170],[115.04747774 167.95252226] ; [158.95252226 232.04747774],1
p2,1,0.221213,1.496485,[234  53] ; [341  60],[239.8619186  47.1380814] ; [335.1380814  65.8619186],0
a7,1,0.231455,1.431895,[207  83] ; [304  99],[213.83838384  76.16161616] ; [297.16161616 105.83838384],0
n1,1,0.272453,1.204355,[35 44] ; [29 52],[31.6 47.4] ; [32.4 48.6],0
b4,1,0.286367,1.136625,[163 127] ; [244 161],[169.82733813 120.17266187] ; [237.17266187 167.82733813],0
p8,1,0.295162,1.095926,[144 146] ; [210 181],[150.74889868 139.25110132] ; [203.25110132 187.74889868],0
p6,1,0.306962,1.043704,[101 188] ; [152 240],[107.3671072 181.6328928] ; [145.6328928 246.3671072],0
n6,1,0.325164,0.968061,[239  50] ; [341  58],[243.63372093  45.36627907] ; [336.36627907  62.63372093],0
a1,1,0.33385,0.933907,[ 13 277] ; [ 25 380],[ 15.85611511 274.14388489] ; [ 22.14388489 382.85611511],0
v4,1,0.344563,0.89338,[273  15] ; [388  15],[275.49638205  12.50361795] ; [385.50361795  17.49638205],0
n4,1,0.356774,0.849218,[221  68] ; [320  83],[225.93786127  63.06213873] ; [315.06213873  87.93786127],0
p1,1,0.39138,0.734651,[ 25 262] ; [ 28 375],[ 22.04492754 264.95507246] ; [ 30.95507246 372.04492754],0
u2,1,0.418245,0.655241,[48 34] ; [45 41],[45.39285714 36.60714286] ; [47.60714286 38.39285714],0
u3,1,0.421926,0.644943,[53 29] ; [51 36],[50.46153846 31.53846154] ; [53.53846154 33.46153846],0
u4,1,0.505117,0.444168,[  5 285] ; [ 10 395],[  6.25899281 283.74100719] ; [  8.74100719 396.25899281],0
a4,1,0.585158,0.29797,[142 147] ; [207 197],[145.54256854 143.45743146] ; [203.45743146 200.54256854],0
s3,1,0.699939,0.148536,[157 132] ; [221 175],[159.47737226 129.52262774] ; [218.52262774 177.47737226],0
b5,1,0.895617,0.017213,[174 116] ; [245 160],[174.83453237 115.16546763] ; [244.16546763 160.83453237],0
n5,1,0.914069,0.011644,[217  73] ; [300  99],[217.60522496  72.39477504] ; [299.39477504  99.60522496],0
p5,1,0.95254,0.003542,[ 31 255] ; [ 43 359],[ 30.76162791 255.23837209] ; [ 43.23837209 358.76162791],0
