Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,42.023687,[83  6] ; [15 22],[69.22222222 19.77777778] ; [28.77777778  8.22222222],1
n1,1,0.609834,0.260417,[6 9] ; [3 7],[5.4 9.6] ; [3.6 6.4],0
d3,1,0.616352,0.251029,[66 23] ; [29  8],[67.1031746 21.8968254] ; [27.8968254  9.1031746],0
d1,1,0.65943,0.194217,[62 28] ; [24 13],[60.94488189 29.05511811] ; [25.05511811 11.94488189],0
s4,1,0.67168,0.179644,[17 73] ; [ 8 28],[17.85714286 72.14285714] ; [ 7.14285714 28.85714286],0
b2,1,0.691712,0.157239,[24 26] ; [ 9 12],[23.23943662 26.76056338] ; [ 9.76056338 11.23943662],0
b3,1,0.691712,0.157239,[24 26] ; [ 9 12],[23.23943662 26.76056338] ; [ 9.76056338 11.23943662],0
a1,1,0.740499,0.109689,[ 9 81] ; [ 3 34],[ 8.50393701 81.49606299] ; [ 3.49606299 33.50393701],0
n4,1,0.79922,0.064697,[77 13] ; [31  6],[76.53543307 13.46456693] ; [31.46456693  5.53543307],0
s1,1,0.835032,0.043369,[ 2 88] ; [ 1 34],[ 2.16 87.84] ; [ 0.84 34.16],0
r3,1,0.872341,0.02582,[87  3] ; [35  1],[87.14285714  2.85714286] ; [34.85714286  1.14285714],0
r1,1,0.87328,0.025438,[81  8] ; [34  3],[81.23015873  7.76984127] ; [33.76984127  3.23015873],0
n3,1,0.921775,0.009643,[11  4] ; [9 3],[11.11111111  3.88888889] ; [8.88888889 3.11111111],0
a5,1,0.950493,0.003855,[75 15] ; [31  6],[75.11811024 14.88188976] ; [30.88188976  6.11811024],0
p12,1,0.996866,1.5e-05,[17 73] ; [ 7 30],[17.00787402 72.99212598] ; [ 6.99212598 30.00787402],0
