Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,40.69119,[53 66] ; [227  68],[80.48309179 38.51690821] ; [199.51690821  95.48309179],1
p5,1,0.324017,0.972661,[ 11 108] ; [ 19 275],[  8.6440678 110.3559322] ; [ 21.3559322 272.6440678],0
s7,1,0.332944,0.937411,[52 61] ; [116 169],[47.69849246 65.30150754] ; [120.30150754 164.69849246],0
p1,1,0.333533,0.935132,[ 10 109] ; [ 17 276],[  7.79854369 111.20145631] ; [ 19.20145631 273.79854369],0
n2,1,0.343429,0.89759,[32 10] ; [53 25],[29.75 12.25] ; [55.25 22.75],0
s4,1,0.380083,0.770433,[25 93] ; [ 51 241],[21.87317073 96.12682927] ; [ 54.12682927 237.87317073],0
n5,1,0.391453,0.734425,[79 39] ; [183 110],[75.22141119 42.77858881] ; [186.77858881 106.22141119],0
s1,1,0.431947,0.617582,[  6 112] ; [ 10 282],[  4.60487805 113.39512195] ; [ 11.39512195 280.60487805],0
n1,1,0.485981,0.485412,[15 26] ; [23 53],[13.31623932 27.68376068] ; [24.68376068 51.31623932],0
s5,1,0.535084,0.384728,[33 79] ; [ 76 212],[30.52 81.48] ; [ 78.48 209.52],0
s6,1,0.581678,0.30353,[67 48] ; [180 114],[69.44987775 45.55012225] ; [177.55012225 116.44987775],0
a5,1,0.622255,0.242711,[77 42] ; [199  97],[79.14216867 39.85783133] ; [196.85783133  99.14216867],0
a8,1,0.649353,0.206717,[ 12 100] ; [ 34 241],[13.3126615 98.6873385] ; [ 32.6873385 242.3126615],0
s3,1,0.652108,0.203252,[60 57] ; [158 136],[62.05839416 54.94160584] ; [155.94160584 138.05839416],0
b4,1,0.689247,0.159902,[67 52] ; [173 123],[68.81927711 50.18072289] ; [171.18072289 124.81927711],0
n3,1,0.710692,0.137586,[29 11] ; [59 19],[29.83050847 10.16949153] ; [58.16949153 19.83050847],0
a1,1,0.740287,0.109874,[  4 115] ; [ 12 284],[  4.58795181 114.41204819] ; [ 11.41204819 284.58795181],0
s8,1,0.769304,0.086016,[42 77] ; [100 196],[40.71807229 78.28192771] ; [101.28192771 194.71807229],0
a4,1,0.779401,0.078456,[48 71] ; [115 181],[46.73975904 72.26024096] ; [116.26024096 179.73975904],0
n4,1,0.80014,0.064093,[83 36] ; [202  93],[81.92028986 37.07971014] ; [203.07971014  91.92028986],0
p8,1,0.868357,0.027472,[54 64] ; [131 161],[53.24390244 64.75609756] ; [131.75609756 160.24390244],0
p12,1,0.884012,0.021283,[  6 112] ; [ 16 278],[  6.30097087 111.69902913] ; [ 15.69902913 278.30097087],0
p4,1,0.888323,0.019719,[58 59] ; [148 146],[58.64233577 58.35766423] ; [147.35766423 146.64233577],0
d2,1,0.900341,0.015683,[52 66] ; [132 163],[52.57142857 65.42857143] ; [131.42857143 163.57142857],0
n6,1,0.919983,0.010091,[95 24] ; [235  61],[94.62650602 24.37349398] ; [235.37349398  60.62650602],0
p11,1,0.921647,0.009675,[89 30] ; [220  76],[88.60481928 30.39518072] ; [220.39518072  75.60481928],0
p7,1,0.950513,0.003852,[68 50] ; [165 123],[67.71921182 50.28078818] ; [165.28078818 122.71921182],0
u2,1,0.968112,0.001598,[26 24] ; [47 44],[25.88652482 24.11347518] ; [47.11347518 43.88652482],0
b3,1,0.986547,0.000284,[21 48] ; [ 47 108],[20.94642857 48.05357143] ; [ 47.05357143 107.94642857],0
b2,1,0.986547,0.000284,[21 48] ; [ 47 108],[20.94642857 48.05357143] ; [ 47.05357143 107.94642857],0
