Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,31.449481,[73 23] ; [ 5 23],[60.38709677 35.61290323] ; [17.61290323 10.38709677],1
p6,1,0.10779,2.586334,[20 76] ; [ 2 25],[17.17073171 78.82926829] ; [ 4.82926829 22.17073171],0
a7,1,0.113219,2.508711,[60 35] ; [13 15],[56.38211382 38.61788618] ; [16.61788618 11.38211382],0
s2,1,0.187715,1.735459,[29 66] ; [ 5 23],[26.2601626 68.7398374] ; [ 7.7398374 20.2601626],0
b2,1,0.191906,1.702924,[14 46] ; [ 7 11],[16.15384615 43.84615385] ; [ 4.84615385 13.15384615],0
b3,1,0.191906,1.702924,[14 46] ; [ 7 11],[16.15384615 43.84615385] ; [ 4.84615385 13.15384615],0
d3,1,0.197507,1.660714,[51 45] ; [11 17],[48. 48.] ; [14. 14.],0
v2,1,0.205816,1.600616,[32 62] ; [ 6 22],[29.27868852 64.72131148] ; [ 8.72131148 19.27868852],0
a1,1,0.252086,1.311707,[ 7 89] ; [ 4 24],[ 8.51612903 87.48387097] ; [ 2.48387097 25.51612903],0
p1,1,0.259632,1.270716,[ 7 88] ; [ 4 24],[ 8.49593496 86.50406504] ; [ 2.50406504 25.49593496],0
d4,1,0.274186,1.195685,[68 27] ; [17 11],[65.6504065 29.3495935] ; [19.3495935  8.6504065],0
v3,1,0.289913,1.120023,[22 71] ; [ 4 24],[19.98347107 73.01652893] ; [ 6.01652893 21.98347107],0
s7,1,0.291152,1.114286,[23 68] ; [ 4 22],[21. 70.] ; [ 6. 20.],0
a3,1,0.322248,0.979799,[53 43] ; [12 15],[50.73170732 45.26829268] ; [14.26829268 12.73170732],0
b5,1,0.338947,0.914408,[51 45] ; [12 16],[48.77419355 47.22580645] ; [14.22580645 13.77419355],0
p12,1,0.34979,0.874219,[ 1 95] ; [ 1 27],[ 1.5483871 94.4516129] ; [ 0.4516129 27.5483871],0
a5,1,0.390272,0.738095,[50 46] ; [12 16],[48. 48.] ; [14. 14.],0
a2,1,0.43062,0.62115,[12 84] ; [ 2 26],[10.83870968 85.16129032] ; [ 3.16129032 24.83870968],0
n5,1,0.477684,0.504145,[51 45] ; [17 11],[52.64516129 43.35483871] ; [15.35483871 12.64516129],0
b1,1,0.494383,0.466974,[55 41] ; [14 14],[53.41935484 42.58064516] ; [15.58064516 12.41935484],0
d2,1,0.611243,0.258369,[44 51] ; [14 13],[45.16393443 49.83606557] ; [12.83606557 14.16393443],0
s3,1,0.621212,0.244168,[37 59] ; [ 9 18],[35.90243902 60.09756098] ; [10.09756098 16.90243902],0
d1,1,0.674372,0.176531,[42 54] ; [11 17],[41.03225806 54.96774194] ; [11.96774194 16.03225806],0
s5,1,0.731444,0.11779,[16 78] ; [ 4 24],[15.40983607 78.59016393] ; [ 4.59016393 23.40983607],0
s4,1,0.731444,0.11779,[16 78] ; [ 4 24],[15.40983607 78.59016393] ; [ 4.59016393 23.40983607],0
b4,1,0.86393,0.029369,[60 36] ; [17 11],[59.61290323 36.38709677] ; [17.38709677 10.61290323],0
a4,1,0.872106,0.025916,[30 66] ; [ 8 19],[29.65853659 66.34146341] ; [ 8.34146341 18.65853659],0
p5,1,0.880947,0.022431,[ 3 93] ; [ 1 26],[ 3.12195122 92.87804878] ; [ 0.87804878 26.12195122],0
n1,1,0.884053,0.021267,[11 22] ; [ 5 11],[10.7755102 22.2244898] ; [ 5.2244898 10.7755102],0
n4,1,0.898849,0.016158,[57 39] ; [17 11],[57.29032258 38.70967742] ; [16.70967742 11.29032258],0
a8,1,0.900444,0.01565,[ 7 82] ; [ 2 26],[ 6.84615385 82.15384615] ; [ 2.15384615 25.84615385],0
