Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,9e-06,19.695085,[84 19] ; [21 25],[72.58389262 30.41610738] ; [32.41610738 13.58389262],1
p7,1,0.624283,0.239893,[51 51] ; [25 21],[52.37837838 49.62162162] ; [23.62162162 22.37837838],0
r1,1,0.656462,0.19785,[60 43] ; [25 21],[58.75838926 44.24161074] ; [26.24161074 19.75838926],0
p4,1,0.664853,0.187682,[47 55] ; [19 26],[45.79591837 56.20408163] ; [20.20408163 24.79591837],0
s1,1,0.686708,0.162672,[ 5 97] ; [ 3 43],[ 5.51351351 96.48648649] ; [ 2.48648649 43.51351351],0
a4,1,0.687467,0.161841,[39 63] ; [16 30],[37.90540541 64.09459459] ; [17.09459459 28.90540541],0
s2,1,0.698716,0.149811,[34 67] ; [14 32],[32.97959184 68.02040816] ; [15.02040816 30.97959184],0
n1,1,0.72656,0.122294,[14 27] ; [ 5 12],[13.43103448 27.56896552] ; [ 5.56896552 11.43103448],0
a3,1,0.738688,0.111283,[59 44] ; [25 21],[58.06711409 44.93288591] ; [25.93288591 20.06711409],0
b5,1,0.757272,0.095521,[42 61] ; [20 26],[42.8590604 60.1409396] ; [19.1409396 26.8590604],0
p3,1,0.775851,0.081072,[40 63] ; [19 27],[40.7852349 62.2147651] ; [18.2147651 27.7852349],0
n3,1,0.793839,0.068293,[23 18] ; [9 6],[23.42857143 17.57142857] ; [8.57142857 6.42857143],0
d2,1,0.815336,0.054545,[46 55] ; [20 26],[45.34693878 55.65306122] ; [20.65306122 25.34693878],0
s3,1,0.83445,0.04368,[47 55] ; [19 24],[46.42758621 55.57241379] ; [19.57241379 23.42758621],0
v3,1,0.860609,0.030835,[23 78] ; [ 9 33],[22.6013986 78.3986014] ; [ 9.3986014 32.6013986],0
d1,1,0.863202,0.029687,[41 62] ; [19 27],[41.47651007 61.52348993] ; [18.52348993 27.47651007],0
s4,1,0.873474,0.02536,[21 81] ; [10 36],[21.36486486 80.63513514] ; [ 9.63513514 36.36486486],0
r2,1,0.902412,0.015034,[83 19] ; [37  8],[83.26530612 18.73469388] ; [36.73469388  8.26530612],0
d5,1,0.915849,0.011165,[64 39] ; [29 17],[64.2885906 38.7114094] ; [28.7114094 17.2885906],0
p8,1,0.929455,0.007838,[42 61] ; [18 27],[41.75675676 61.24324324] ; [18.24324324 26.75675676],0
b2,1,0.951999,0.003624,[20 41] ; [ 9 19],[19.87640449 41.12359551] ; [ 9.12359551 18.87640449],0
b3,1,0.951999,0.003624,[20 41] ; [ 9 19],[19.87640449 41.12359551] ; [ 9.12359551 18.87640449],0
n2,1,0.975646,0.000932,[27 15] ; [11  6],[27.05084746 14.94915254] ; [10.94915254  6.05084746],0
