Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,61.999494,[ 62 104] ; [112  24],[95.64238411 70.35761589] ; [78.35761589 57.64238411],1
a2,1,0.244155,1.356445,[ 28 139] ; [ 30 106],[ 31.9669967 135.0330033] ; [ 26.0330033 109.9669967],0
r2,1,0.250427,1.320921,[151  16] ; [126   8],[153.68438538  13.31561462] ; [123.31561462  10.68438538],0
r1,1,0.270556,1.213926,[117  50] ; [103  33],[121.25412541  45.74587459] ; [98.74587459 37.25412541],0
u2,1,0.303155,1.060262,[37 30] ; [28 15],[39.59090909 27.40909091] ; [25.40909091 17.59090909],0
p12,1,0.352545,0.864277,[  7 158] ; [  9 126],[  8.8 156.2] ; [  7.2 127.8],0
v4,1,0.398999,0.71134,[154  11] ; [130   6],[155.68106312   9.31893688] ; [128.31893688   7.68106312],0
d4,1,0.432984,0.614806,[126  41] ; [107  28],[128.84437086  38.15562914] ; [104.15562914  30.84437086],0
u3,1,0.433112,0.614463,[38 29] ; [27 15],[39.95412844 27.04587156] ; [25.04587156 16.95412844],0
u4,1,0.445869,0.581132,[  1 166] ; [  2 134],[  1.65346535 165.34653465] ; [  1.34653465 134.65346535],0
r3,1,0.458497,0.549561,[154  12] ; [129   7],[155.55629139  10.44370861] ; [127.44370861   8.55629139],0
a7,1,0.464547,0.534917,[105  62] ; [91 45],[108.02640264  58.97359736] ; [87.97359736 48.02640264],0
r4,1,0.473325,0.514202,[144  23] ; [121  15],[146.05610561  20.94389439] ; [118.94389439  17.05610561],0
b2,1,0.516834,0.420208,[34 65] ; [35 55],[36.14285714 62.85714286] ; [32.85714286 57.14285714],0
b3,1,0.516834,0.420208,[34 65] ; [35 55],[36.14285714 62.85714286] ; [32.85714286 57.14285714],0
d3,1,0.533331,0.388041,[101  66] ; [87 49],[103.61716172  63.38283828] ; [84.38283828 51.61716172],0
n1,1,0.652519,0.202739,[18 27] ; [ 9 17],[17.11267606 27.88732394] ; [ 9.88732394 16.11267606],0
n3,1,0.65885,0.194923,[31 13] ; [17  9],[30.17142857 13.82857143] ; [17.82857143  8.17142857],0
s1,1,0.951552,0.003692,[  7 157] ; [  6 130],[  7.10666667 156.89333333] ; [  5.89333333 130.10666667],0
