Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,62.163645,[160 115] ; [ 36 140],[119.51219512 155.48780488] ; [76.48780488 99.51219512],1
a1,1,0.328187,0.956038,[ 21 263] ; [  9 168],[ 18.48156182 265.51843818] ; [ 11.51843818 165.48156182],0
r4,1,0.35433,0.85789,[265  19] ; [161  16],[262.43817787  21.56182213] ; [163.56182213  13.43817787],0
s5,1,0.413319,0.669232,[115 160] ; [ 66 108],[110.85746102 164.14253898] ; [ 70.14253898 103.85746102],0
p1,1,0.455257,0.557531,[ 23 260] ; [ 11 165],[ 20.96296296 262.03703704] ; [ 13.03703704 162.96296296],0
p12,1,0.494077,0.467636,[ 26 256] ; [ 13 163],[ 24.01310044 257.98689956] ; [ 14.98689956 161.01310044],0
s2,1,0.524479,0.405076,[156 126] ; [92 84],[152.69868996 129.30131004] ; [95.30131004 80.69868996],0
p5,1,0.537686,0.379845,[ 43 241] ; [ 23 153],[ 40.74782609 243.25217391] ; [ 25.25217391 150.74782609],0
n2,1,0.58075,0.305024,[36  9] ; [30 10],[34.94117647 10.05882353] ; [31.05882353  8.94117647],0
p6,1,0.618682,0.247725,[136 143] ; [89 85],[138.57615894 140.42384106] ; [86.42384106 87.57615894],0
n3,1,0.652565,0.202682,[35 11] ; [28 11],[34.09411765 11.90588235] ; [28.90588235 10.09411765],0
s6,1,0.696181,0.152475,[198  81] ; [125  47],[199.81596452  79.18403548] ; [123.18403548  48.81596452],0
b5,1,0.704387,0.143948,[165 119] ; [106  71],[166.95010846 117.04989154] ; [104.04989154  72.95010846],0
s1,1,0.832103,0.044946,[  9 273] ; [  5 171],[  8.62008734 273.37991266] ; [  5.37991266 170.62008734],0
p2,1,0.866054,0.02845,[257  26] ; [159  17],[256.48801743  26.51198257] ; [159.51198257  16.48801743],0
p8,1,0.953451,0.003408,[190  89] ; [121  56],[190.28289474  88.71710526] ; [120.71710526  56.28289474],0
p4,1,0.964022,0.002035,[197  85] ; [124  53],[197.21568627  84.78431373] ; [123.78431373  53.21568627],0
s3,1,0.981442,0.000541,[163 115] ; [103  73],[162.88105727 115.11894273] ; [103.11894273  72.88105727],0
