Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,7.8e-05,15.600222,[78 33] ; [24 37],[65.8255814 45.1744186] ; [36.1744186 24.8255814],1
b3,1,0.330264,0.947863,[33 37] ; [13 22],[30.66666667 39.33333333] ; [15.33333333 19.66666667],0
a8,1,0.340344,0.909136,[14 90] ; [ 5 54],[12.12269939 91.87730061] ; [ 6.87730061 52.12269939],0
p12,1,0.389741,0.73975,[16 95] ; [ 6 55],[14.19767442 96.80232558] ; [ 7.80232558 53.19767442],0
s4,1,0.392395,0.731507,[24 85] ; [17 44],[26.28823529 82.71176471] ; [14.71176471 46.28823529],0
n2,1,0.464214,0.535714,[15  1] ; [12  2],[14.4  1.6] ; [12.6  1.4],0
d3,1,0.471318,0.518884,[86 25] ; [45 17],[84.05202312 26.94797688] ; [46.94797688 15.05202312],0
p5,1,0.502079,0.450539,[34 77] ; [16 46],[32.08092486 78.91907514] ; [17.91907514 44.08092486],0
s6,1,0.528184,0.397884,[96 15] ; [53  6],[97.28823529 13.71176471] ; [51.71176471  7.28823529],0
s7,1,0.585866,0.296846,[75 30] ; [37 18],[73.5 31.5] ; [38.5 16.5],0
d2,1,0.591099,0.28863,[62 49] ; [32 30],[60.31213873 50.68786127] ; [33.68786127 28.31213873],0
p4,1,0.656027,0.198386,[92 19] ; [53  9],[93.03468208 17.96531792] ; [51.96531792 10.03468208],0
r2,1,0.682317,0.167529,[106   5] ; [60  2],[106.50867052   4.49132948] ; [59.49132948  2.50867052],0
a7,1,0.683507,0.166205,[75 36] ; [40 22],[73.78612717 37.21387283] ; [41.21387283 20.78612717],0
a4,1,0.743724,0.106881,[58 53] ; [34 28],[59.02890173 51.97109827] ; [32.97109827 29.02890173],0
b4,1,0.758445,0.09457,[69 42] ; [40 22],[69.93641618 41.06358382] ; [39.06358382 22.93641618],0
p2,1,0.775522,0.081316,[100  11] ; [55  7],[99.45086705 11.54913295] ; [55.54913295  6.45086705],0
a6,1,0.806408,0.060056,[73 37] ; [40 22],[72.26744186 37.73255814] ; [40.73255814 21.26744186],0
u2,1,0.820627,0.051411,[8 6] ; [11  7],[8.3125 5.6875] ; [10.6875  7.3125],0
r4,1,0.872134,0.025904,[105   6] ; [59  3],[105.22543353   5.77456647] ; [58.77456647  3.22543353],0
p1,1,0.907057,0.013631,[17 93] ; [10 52],[17.26744186 92.73255814] ; [ 9.73255814 52.26744186],0
n6,1,0.913517,0.011795,[99 10] ; [56  6],[98.80116959 10.19883041] ; [56.19883041  5.80116959],0
r1,1,0.951782,0.003657,[95 16] ; [52  9],[94.86627907 16.13372093] ; [52.13372093  8.86627907],0
b1,1,0.958561,0.0027,[47 64] ; [26 36],[46.83815029 64.16184971] ; [26.16184971 35.83815029],0
a1,1,0.991956,0.000102,[  9 102] ; [ 5 57],[  8.98265896 102.01734104] ; [ 5.01734104 56.98265896],0
